# This file contains the metadata for categorization of the systems in the data set.
# The second column is the name of the group the complex belongs to
# The third column provides additional tags, including element and atomtype combinations the system represents, assignment of the systems into the smaller subsets obtained by clustering etc.
system	group	tags
4.09.02	NobleGases	C-Kr,C1-Kr,equilibrium
4.09.03	NobleGases	C-Kr,C2-Kr,equilibrium
4.09.04	NobleGases	C-Kr,C2-Kr,equilibrium,D442
4.09.05	NobleGases	C-Kr,C0-Kr,equilibrium
4.09.06	NobleGases	C-Kr,C0-Kr,equilibrium,cluster050,cluster100,cluster200,D442
4.09.07	NobleGases	C-Kr,C1c-Kr,equilibrium,D442
4.09.08	NobleGases	C-Kr,C1c-Kr,equilibrium
4.09.09	NobleGases	C-Kr,C1n-Kr,equilibrium
4.09.10	NobleGases	C-Kr,C1n-Kr,equilibrium,D442
4.09.11	NobleGases	C-Kr,C3-Kr,equilibrium
4.09.12	NobleGases	C-Kr,C3-Kr,equilibrium,D442
4.10.01	NobleGases	C-Xe,C1-Xe,equilibrium
4.10.02	NobleGases	C-Xe,C1-Xe,equilibrium,D442
4.10.03	NobleGases	C-Xe,C0-Xe,equilibrium,D442
4.10.04	NobleGases	C-Xe,C0-Xe,equilibrium
4.10.05	NobleGases	C-Xe,C1c-Xe,equilibrium
4.10.06	NobleGases	C-Xe,C1c-Xe,equilibrium,D442
4.10.07	NobleGases	C-Xe,C1n-Xe,equilibrium,cluster200,D442
4.10.08	NobleGases	C-Xe,C2-Xe,equilibrium,D442
4.10.09	NobleGases	C-Xe,C2-Xe,equilibrium
4.10.10	NobleGases	C-Xe,C3-Xe,equilibrium
4.10.11	NobleGases	C-Xe,C3-Xe,equilibrium,D442
4.11.01	NobleGases	N-He,N0-He,equilibrium,D442
4.11.02	NobleGases	N-He,N1-He,equilibrium,D442
4.11.03	NobleGases	N-He,N1-He,equilibrium
4.11.04	NobleGases	N-He,N1-He,equilibrium
4.11.05	NobleGases	N-He,N2-He,equilibrium
4.11.06	NobleGases	N-He,N2-He,equilibrium,D442
4.11.07	NobleGases	N-He,N2-He,equilibrium
4.11.08	NobleGases	N-He,N3-He,equilibrium,D442
4.12.01	NobleGases	N-Ne,N0-Ne,equilibrium,cluster200,D442
4.12.02	NobleGases	N-Ne,N1-Ne,equilibrium,cluster200,D442
4.12.03	NobleGases	N-Ne,N1-Ne,equilibrium
4.12.04	NobleGases	N-Ne,N1-Ne,equilibrium
4.12.05	NobleGases	N-Ne,N2-Ne,equilibrium
4.12.06	NobleGases	N-Ne,N2-Ne,equilibrium,cluster050,cluster100,cluster200,D442
4.12.07	NobleGases	N-Ne,N2-Ne,equilibrium
4.12.08	NobleGases	N-Ne,N3-Ne,equilibrium
4.12.09	NobleGases	N-Ne,N3-Ne,equilibrium,cluster100,D442
4.13.01	NobleGases	N-Ar,N0-Ar,equilibrium,cluster100,D442
4.13.02	NobleGases	N-Ar,N1-Ar,equilibrium
4.13.03	NobleGases	N-Ar,N1-Ar,equilibrium
4.13.04	NobleGases	N-Ar,N1-Ar,equilibrium,cluster100,cluster200,D442
4.13.05	NobleGases	N-Ar,N2-Ar,equilibrium,D442
4.13.06	NobleGases	N-Ar,N2-Ar,equilibrium
4.13.07	NobleGases	N-Ar,N2-Ar,equilibrium
4.13.08	NobleGases	N-Ar,N3-Ar,equilibrium
4.13.09	NobleGases	N-Ar,N3-Ar,equilibrium,cluster200,D442
4.14.01	NobleGases	N-Kr,N0-Kr,equilibrium,D442
4.14.02	NobleGases	N-Kr,N1-Kr,equilibrium,cluster100,cluster200,D442
4.14.03	NobleGases	N-Kr,N1-Kr,equilibrium
4.14.04	NobleGases	N-Kr,N1-Kr,equilibrium
4.14.05	NobleGases	N-Kr,N2-Kr,equilibrium
4.14.06	NobleGases	N-Kr,N2-Kr,equilibrium
4.14.07	NobleGases	N-Kr,N2-Kr,equilibrium,cluster100,cluster200,D442
4.14.08	NobleGases	N-Kr,N3-Kr,equilibrium,cluster200,D442
4.14.09	NobleGases	N-Kr,N3-Kr,equilibrium
4.15.01	NobleGases	N-Xe,N0-Xe,equilibrium,D442
4.15.02	NobleGases	N-Xe,N1-Xe,equilibrium
4.15.03	NobleGases	N-Xe,N1-Xe,equilibrium,cluster200,D442
4.15.04	NobleGases	N-Xe,N2-Xe,equilibrium
4.15.05	NobleGases	N-Xe,N2-Xe,equilibrium
4.15.06	NobleGases	N-Xe,N2-Xe,equilibrium,D442
4.15.07	NobleGases	N-Xe,N3-Xe,equilibrium
4.15.08	NobleGases	N-Xe,N3-Xe,equilibrium,cluster200,D442
4.16.01	NobleGases	O-He,O1-He,equilibrium,D442
4.16.02	NobleGases	O-He,O1-He,equilibrium
4.16.03	NobleGases	O-He,O1-He,equilibrium
4.16.04	NobleGases	O-He,O2-He,equilibrium
4.16.05	NobleGases	O-He,O2-He,equilibrium,D442
4.17.01	NobleGases	O-Ne,O1-Ne,equilibrium,D442
4.17.02	NobleGases	O-Ne,O1-Ne,equilibrium
4.17.03	NobleGases	O-Ne,O1-Ne,equilibrium
4.17.04	NobleGases	O-Ne,O2-Ne,equilibrium,cluster200,D442
4.17.05	NobleGases	O-Ne,O2-Ne,equilibrium
4.17.06	NobleGases	O-Ne,O2-Ne,equilibrium
4.18.01	NobleGases	O-Ar,O1-Ar,equilibrium
4.18.02	NobleGases	O-Ar,O1-Ar,equilibrium,D442
4.18.03	NobleGases	O-Ar,O1-Ar,equilibrium
4.18.04	NobleGases	O-Ar,O2-Ar,equilibrium,D442
4.18.05	NobleGases	O-Ar,O2-Ar,equilibrium
4.18.06	NobleGases	O-Ar,O2-Ar,equilibrium
4.19.01	NobleGases	O-Kr,O1-Kr,equilibrium,D442
4.19.02	NobleGases	O-Kr,O1-Kr,equilibrium
4.19.03	NobleGases	O-Kr,O1-Kr,equilibrium
4.19.04	NobleGases	O-Kr,O2-Kr,equilibrium
4.19.05	NobleGases	O-Kr,O2-Kr,equilibrium,cluster020,cluster050,cluster100,cluster200,D442
4.19.06	NobleGases	O-Kr,O2-Kr,equilibrium
4.20.01	NobleGases	O-Xe,O1-Xe,equilibrium
4.20.02	NobleGases	O-Xe,O1-Xe,equilibrium
4.20.03	NobleGases	O-Xe,O1-Xe,equilibrium,D442
4.20.04	NobleGases	O-Xe,O2-Xe,equilibrium,cluster200,D442
4.20.05	NobleGases	O-Xe,O2-Xe,equilibrium
4.20.06	NobleGases	O-Xe,O2-Xe,equilibrium
4.21.01	NobleGases	B-He,B0-He,equilibrium,D442
4.21.02	NobleGases	B-He,equilibrium
4.21.03	NobleGases	B-He,equilibrium
4.21.04	NobleGases	B-He,equilibrium,D442
4.22.01	NobleGases	B-Ne,B0-Ne,equilibrium,D442
4.22.02	NobleGases	B-Ne,equilibrium,D442
4.22.03	NobleGases	B-Ne,equilibrium
4.22.04	NobleGases	B-Ne,equilibrium
4.23.01	NobleGases	B-Ar,B0-Ar,equilibrium,cluster200,D442
4.23.02	NobleGases	B-Ar,equilibrium
4.23.03	NobleGases	B-Ar,equilibrium
4.23.04	NobleGases	B-Ar,equilibrium,cluster200,D442
4.24.01	NobleGases	B-Kr,B0-Kr,equilibrium,cluster100,cluster200,D442
4.24.02	NobleGases	B-Kr,equilibrium
4.24.03	NobleGases	B-Kr,equilibrium
4.24.04	NobleGases	B-Kr,equilibrium,D442
4.25.01	NobleGases	B-Xe,B0-Xe,equilibrium,cluster100,cluster200,D442
4.25.02	NobleGases	B-Xe,equilibrium
4.25.03	NobleGases	B-Xe,equilibrium,D442
4.26.01	NobleGases	P-He,P0-He,equilibrium,D442
4.26.02	NobleGases	P-He,P1-He,equilibrium
4.26.03	NobleGases	P-He,P1-He,equilibrium,cluster100,cluster200,D442
4.26.04	NobleGases	P-He,P2-He,equilibrium,D442
4.27.01	NobleGases	P-Ne,P0-Ne,equilibrium,cluster200,D442
4.27.02	NobleGases	P-Ne,P1-Ne,equilibrium,cluster050,cluster100,cluster200,D442
4.27.03	NobleGases	P-Ne,P1-Ne,equilibrium
4.27.04	NobleGases	P-Ne,P1-Ne,equilibrium
4.27.05	NobleGases	P-Ne,P2-Ne,equilibrium,cluster050,cluster100,D442
4.28.01	NobleGases	P-Ar,P0-Ar,equilibrium,cluster050,cluster100,D442
4.28.02	NobleGases	P-Ar,P1-Ar,equilibrium
4.28.03	NobleGases	P-Ar,P1-Ar,equilibrium
4.28.04	NobleGases	P-Ar,P1-Ar,equilibrium,cluster100,cluster200,D442
4.28.05	NobleGases	P-Ar,P2-Ar,equilibrium,D442
4.29.01	NobleGases	P-Kr,P0-Kr,equilibrium,cluster020,cluster050,D442
4.29.02	NobleGases	P-Kr,P1-Kr,equilibrium
4.29.03	NobleGases	P-Kr,P1-Kr,equilibrium
4.29.04	NobleGases	P-Kr,P1-Kr,equilibrium,cluster050,D442
4.29.05	NobleGases	P-Kr,P2-Kr,equilibrium,D442
4.30.01	NobleGases	P-Xe,P0-Xe,equilibrium,cluster100,cluster200,D442
4.30.02	NobleGases	P-Xe,P1-Xe,equilibrium,cluster200,D442
4.30.03	NobleGases	P-Xe,P1-Xe,equilibrium
4.30.04	NobleGases	P-Xe,P1-Xe,equilibrium
4.30.05	NobleGases	P-Xe,P2-Xe,equilibrium,D442
4.31.01	NobleGases	S-He,S0-He,equilibrium,D442
4.31.02	NobleGases	S-He,S1-He,equilibrium
4.31.03	NobleGases	S-He,S1-He,equilibrium
4.31.04	NobleGases	S-He,S1-He,equilibrium,D442
4.31.05	NobleGases	S-He,S2-He,equilibrium,cluster020,cluster050,cluster100,cluster200,D442
4.31.06	NobleGases	S-He,S2-He,equilibrium
4.31.07	NobleGases	S-He,S2-He,equilibrium
4.32.01	NobleGases	S-Ne,S0-Ne,equilibrium,D442
4.32.02	NobleGases	S-Ne,S1-Ne,equilibrium
4.32.03	NobleGases	S-Ne,S1-Ne,equilibrium
4.32.04	NobleGases	S-Ne,S1-Ne,equilibrium,cluster100,cluster200,D442
4.32.05	NobleGases	S-Ne,S2-Ne,equilibrium
4.32.06	NobleGases	S-Ne,S2-Ne,equilibrium
4.32.07	NobleGases	S-Ne,S2-Ne,equilibrium,D442
4.33.01	NobleGases	S-Ar,S0-Ar,equilibrium,D442
4.33.02	NobleGases	S-Ar,S1-Ar,equilibrium,cluster050,cluster200,D442
4.33.03	NobleGases	S-Ar,S1-Ar,equilibrium
4.33.04	NobleGases	S-Ar,S1-Ar,equilibrium
4.33.05	NobleGases	S-Ar,S2-Ar,equilibrium,D442
4.33.06	NobleGases	S-Ar,S2-Ar,equilibrium
4.33.07	NobleGases	S-Ar,S2-Ar,equilibrium
4.34.01	NobleGases	S-Kr,S0-Kr,equilibrium,cluster020,cluster200,D442
4.34.02	NobleGases	S-Kr,S1-Kr,equilibrium,cluster100,D442
4.34.03	NobleGases	S-Kr,S1-Kr,equilibrium
4.34.04	NobleGases	S-Kr,S1-Kr,equilibrium
4.34.05	NobleGases	S-Kr,S2-Kr,equilibrium
4.34.06	NobleGases	S-Kr,S2-Kr,equilibrium
4.34.07	NobleGases	S-Kr,S2-Kr,equilibrium,cluster200,D442
4.35.01	NobleGases	S-Xe,S0-Xe,equilibrium,cluster020,D442
4.35.02	NobleGases	S-Xe,S1-Xe,equilibrium
4.35.03	NobleGases	S-Xe,S1-Xe,equilibrium,cluster100,cluster200,D442
4.35.04	NobleGases	S-Xe,S1-Xe,equilibrium
4.35.05	NobleGases	S-Xe,S2-Xe,equilibrium
4.35.06	NobleGases	S-Xe,S2-Xe,equilibrium
4.35.07	NobleGases	S-Xe,S2-Xe,equilibrium,cluster050,cluster100,cluster200,D442
4.36.01	NobleGases	F-He,equilibrium
4.36.02	NobleGases	F-He,equilibrium,D442
4.36.03	NobleGases	F-He,equilibrium
4.37.01	NobleGases	F-Ne,equilibrium
4.37.02	NobleGases	F-Ne,equilibrium,D442
4.37.03	NobleGases	F-Ne,equilibrium
4.38.01	NobleGases	F-Ar,equilibrium
4.38.02	NobleGases	F-Ar,equilibrium,D442
4.38.03	NobleGases	F-Ar,equilibrium
4.39.01	NobleGases	F-Kr,equilibrium,cluster200,D442
4.39.02	NobleGases	F-Kr,equilibrium
4.39.03	NobleGases	F-Kr,equilibrium
4.40.01	NobleGases	F-Xe,equilibrium
4.40.02	NobleGases	F-Xe,equilibrium,D442
4.40.03	NobleGases	F-Xe,equilibrium
4.41.01	NobleGases	Cl-He,equilibrium,cluster200,D442
4.41.02	NobleGases	Cl-He,equilibrium
4.41.03	NobleGases	Cl-He,equilibrium
4.42.01	NobleGases	Cl-Ne,equilibrium
4.42.02	NobleGases	Cl-Ne,equilibrium
4.42.03	NobleGases	Cl-Ne,equilibrium,cluster050,cluster100,cluster200,D442
4.43.01	NobleGases	Cl-Ar,equilibrium
4.43.02	NobleGases	Cl-Ar,equilibrium,cluster200,D442
4.43.03	NobleGases	Cl-Ar,equilibrium
4.44.01	NobleGases	Cl-Kr,equilibrium,cluster020,cluster050,cluster200,D442
4.44.02	NobleGases	Cl-Kr,equilibrium
4.44.03	NobleGases	Cl-Kr,equilibrium
4.45.01	NobleGases	Cl-Xe,equilibrium,D442
4.45.02	NobleGases	Cl-Xe,equilibrium
4.45.03	NobleGases	Cl-Xe,equilibrium
4.46.01	NobleGases	Br-He,equilibrium,D442
4.46.02	NobleGases	Br-He,equilibrium
4.46.03	NobleGases	Br-He,equilibrium
4.47.01	NobleGases	Br-Ne,equilibrium
4.47.02	NobleGases	Br-Ne,equilibrium
4.47.03	NobleGases	Br-Ne,equilibrium,D442
4.48.01	NobleGases	Br-Ar,equilibrium
4.48.02	NobleGases	Br-Ar,equilibrium,cluster100,cluster200,D442
4.48.03	NobleGases	Br-Ar,equilibrium
4.49.01	NobleGases	Br-Kr,equilibrium
4.49.02	NobleGases	Br-Kr,equilibrium,cluster200,D442
4.49.03	NobleGases	Br-Kr,equilibrium
4.50.01	NobleGases	Br-Xe,equilibrium,D442
4.50.02	NobleGases	Br-Xe,equilibrium
4.50.03	NobleGases	Br-Xe,equilibrium
4.51.01	NobleGases	I-He,equilibrium
4.51.02	NobleGases	I-He,equilibrium
4.51.03	NobleGases	I-He,equilibrium,D442
4.52.01	NobleGases	I-Ne,equilibrium
4.52.02	NobleGases	I-Ne,equilibrium
4.52.03	NobleGases	I-Ne,equilibrium,D442
4.53.01	NobleGases	I-Ar,equilibrium,D442
4.53.02	NobleGases	I-Ar,equilibrium
4.53.03	NobleGases	I-Ar,equilibrium
4.54.01	NobleGases	I-Kr,equilibrium,cluster200,D442
4.54.02	NobleGases	I-Kr,equilibrium
4.54.03	NobleGases	I-Kr,equilibrium
4.55.01	NobleGases	I-Xe,equilibrium
4.55.02	NobleGases	I-Xe,equilibrium
4.55.03	NobleGases	I-Xe,equilibrium,D442
4.56.01	NobleGases	He-He,equilibrium,cluster020,cluster050,cluster100,cluster200,D442
4.57.01	NobleGases	He-Ne,equilibrium,D442
4.58.01	NobleGases	He-Ar,equilibrium,D442
4.59.01	NobleGases	He-Kr,equilibrium,D442
4.60.01	NobleGases	He-Xe,equilibrium,D442
4.61.01	NobleGases	Ne-Ne,equilibrium,cluster100,cluster200,D442
4.62.01	NobleGases	Ne-Ar,equilibrium,cluster050,cluster200,D442
4.63.01	NobleGases	Ne-Kr,equilibrium,cluster200,D442
4.64.01	NobleGases	Ne-Xe,equilibrium,cluster050,cluster100,cluster200,D442
4.65.01	NobleGases	Ar-Ar,equilibrium,cluster200,D442
4.66.01	NobleGases	Ar-Kr,equilibrium,cluster100,D442
4.67.01	NobleGases	Ar-Xe,equilibrium,D442
4.68.01	NobleGases	Kr-Kr,equilibrium,cluster200,D442
4.69.01	NobleGases	Kr-Xe,equilibrium,cluster200,D442
4.70.01	NobleGases	Xe-Xe,equilibrium,cluster100,cluster200,D442
