# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
4.25_110        -3.354         4.971        -0.471        -0.725        -4.391        -3.970
4.25_125        -1.646         1.677        -0.202        -0.238        -2.559        -2.967
4.25_150        -0.673         0.265        -0.060        -0.035        -1.091        -1.594
4.25_200        -0.229         0.006        -0.009        -0.001        -0.251        -0.484
4.26_080       -17.643        37.976        -4.812        -4.291       -12.008        -0.777
4.26_085       -12.998        26.885        -2.995        -3.620        -9.716        -2.443
4.26_090        -9.620        18.906        -1.947        -2.810        -7.889        -3.360
4.26_095        -7.168        13.218        -1.317        -2.080        -6.425        -3.772
4.26_100        -5.389         9.196        -0.922        -1.494        -5.246        -3.855
4.26_105        -4.096         6.369        -0.662        -1.052        -4.292        -3.733
4.26_110        -3.152         4.394        -0.486        -0.731        -3.519        -3.494
4.26_125        -1.564         1.416        -0.207        -0.234        -1.964        -2.554
4.26_150        -0.643         0.205        -0.060        -0.034        -0.783        -1.315
4.26_200        -0.203         0.004        -0.008        -0.001        -0.163        -0.371
4.27_080        -8.818        19.329        -2.005        -2.482        -5.878         0.146
4.27_085        -6.319        13.083        -1.258        -1.854        -4.609        -0.957
4.27_090        -4.572         8.800        -0.825        -1.317        -3.630        -1.545
4.27_095        -3.347         5.886        -0.561        -0.908        -2.870        -1.801
4.27_100        -2.486         3.917        -0.392        -0.614        -2.277        -1.852
4.27_105        -1.877         2.596        -0.279        -0.410        -1.812        -1.782
4.27_110        -1.442         1.715        -0.202        -0.272        -1.446        -1.647
4.27_125        -0.729         0.486        -0.083        -0.077        -0.749        -1.152
4.27_150        -0.313         0.057        -0.023        -0.009        -0.271        -0.560
4.27_200        -0.097         0.001        -0.003        -0.000        -0.052        -0.152
4.28_080       -19.194        41.306        -5.457        -4.502       -13.322        -1.169
4.28_085       -14.259        29.608        -3.410        -3.908       -10.891        -2.860
4.28_090       -10.632        21.090        -2.223        -3.098        -8.937        -3.800
4.28_095        -7.975        14.946        -1.508        -2.334        -7.357        -4.228
4.28_100        -6.028        10.545        -1.060        -1.703        -6.071        -4.317
4.28_105        -4.600         7.412        -0.765        -1.217        -5.022        -4.193
4.28_110        -3.550         5.194        -0.565        -0.858        -4.162        -3.941
4.28_125        -1.760         1.759        -0.248        -0.286        -2.399        -2.934
4.28_150        -0.711         0.280        -0.075        -0.044        -1.005        -1.555
4.28_200        -0.220         0.007        -0.011        -0.001        -0.224        -0.450
4.29_080       -18.033        41.475       -10.536        -4.800        -8.693        -0.586
4.29_085       -14.721        30.148        -7.617        -4.157        -7.079        -3.425
4.29_090       -12.027        21.798        -5.658        -3.363        -5.778        -5.029
4.29_095        -9.864        15.687        -4.299        -2.616        -4.727        -5.818
4.29_100        -8.137        11.249        -3.325        -1.985        -3.875        -6.073
4.29_105        -6.760         8.045        -2.605        -1.483        -3.183        -5.986
4.29_110        -5.660         5.741        -2.061        -1.097        -2.619        -5.695
4.29_125        -3.491         2.069        -1.061        -0.431        -1.476        -4.390
4.29_150        -1.815         0.371        -0.385        -0.091        -0.595        -2.515
4.29_200        -0.717         0.012        -0.071        -0.005        -0.124        -0.906
4.30_080       -24.094        50.585       -13.124        -5.581        -9.971        -2.184
4.30_085       -20.035        37.461        -9.484        -5.120        -8.183        -5.361
4.30_090       -16.645        27.600        -7.044        -4.320        -6.729        -7.139
4.30_095       -13.854        20.244        -5.360        -3.478        -5.543        -7.991
4.30_100       -11.572        14.789        -4.160        -2.719        -4.575        -8.237
4.30_105        -9.713        10.767        -3.278        -2.086        -3.781        -8.091
4.30_110        -8.199         7.822        -2.611        -1.580        -3.131        -7.700
4.30_125        -5.112         2.969        -1.373        -0.662        -1.791        -5.969
4.30_150        -2.604         0.578        -0.504        -0.152        -0.731        -3.412
4.30_200        -0.915         0.021        -0.088        -0.009        -0.149        -1.141
4.31_080       -20.380        43.782       -10.899        -5.032        -8.725        -1.253
4.31_085       -16.827        32.034        -7.863        -4.411        -7.098        -4.165
4.31_090       -13.898        23.315        -5.832        -3.606        -5.785        -5.806
4.31_095       -11.513        16.891        -4.429        -2.830        -4.723        -6.605
4.31_100        -9.582        12.186        -3.427        -2.166        -3.864        -6.853
4.31_105        -8.022         8.765        -2.689        -1.630        -3.165        -6.741
4.31_110        -6.759         6.289        -2.130        -1.214        -2.597        -6.410
4.31_125        -4.206         2.298        -1.097        -0.486        -1.448        -4.939
4.31_150        -2.151         0.418        -0.390        -0.105        -0.568        -2.796
4.31_200        -0.766         0.013        -0.066        -0.006        -0.110        -0.934
4.32_080       -10.613        31.485        -8.103        -3.762        -8.198         0.810
4.32_085        -8.334        22.444        -5.914        -3.033        -6.729        -1.566
4.32_090        -6.549        15.936        -4.422        -2.329        -5.544        -2.908
4.32_095        -5.167        11.283        -3.371        -1.737        -4.583        -3.574
4.32_100        -4.103         7.976        -2.607        -1.272        -3.800        -3.806
4.32_105        -3.286         5.635        -2.040        -0.922        -3.160        -3.772
4.32_110        -2.658         3.980        -1.611        -0.663        -2.635        -3.587
4.32_125        -1.501         1.406        -0.833        -0.244        -1.553        -2.724
4.32_150        -0.714         0.254        -0.320        -0.047        -0.683        -1.510
4.32_200        -0.259         0.009        -0.071        -0.002        -0.168        -0.492
4.33_080       -15.891        35.796        -8.598        -4.345        -7.235        -0.274
4.33_085       -12.982        25.759        -6.197        -3.616        -5.813        -2.849
4.33_090       -10.624        18.433        -4.590        -2.845        -4.680        -4.306
4.33_095        -8.730        13.124        -3.476        -2.166        -3.774        -5.023
4.33_100        -7.218         9.310        -2.675        -1.614        -3.050        -5.248
4.33_105        -6.010         6.583        -2.084        -1.187        -2.468        -5.166
4.33_110        -5.040         4.641        -1.637        -0.865        -2.000        -4.901
4.33_125        -3.108         1.605        -0.818        -0.328        -1.075        -3.724
4.33_150        -1.583         0.265        -0.278        -0.065        -0.399        -2.060
4.33_200        -0.565         0.007        -0.045        -0.003        -0.072        -0.678
4.34_080       -25.392        53.318       -13.974        -5.791       -10.862        -2.702
4.34_085       -21.208        39.698       -10.126        -5.369        -8.989        -5.994
4.34_090       -17.686        29.413        -7.540        -4.567        -7.454        -7.834
4.34_095       -14.768        21.704        -5.749        -3.702        -6.193        -8.708
4.34_100       -12.370        15.956        -4.471        -2.912        -5.154        -8.952
4.34_105       -10.406        11.694        -3.532        -2.247        -4.298        -8.789
4.34_110        -8.798         8.551        -2.823        -1.712        -3.589        -8.371
4.34_125        -5.496         3.315        -1.500        -0.728        -2.108        -6.517
4.34_150        -2.784         0.672        -0.564        -0.170        -0.898        -3.744
4.34_200        -0.955         0.027        -0.104        -0.010        -0.198        -1.240
4.35_080       -25.164        51.432       -12.769        -5.702       -10.356        -2.560
4.35_085       -21.108        38.529        -9.293        -5.161        -8.605        -5.638
4.35_090       -17.682        28.769        -6.946        -4.333        -7.166        -7.359
4.35_095       -14.828        21.426        -5.312        -3.485        -5.979        -8.178
4.35_100       -12.463        15.920        -4.141        -2.729        -4.997        -8.411
4.35_105       -10.512        11.805        -3.279        -2.100        -4.184        -8.269
4.35_110        -8.902         8.740        -2.627        -1.597        -3.508        -7.893
4.35_125        -5.556         3.531        -1.410        -0.679        -2.081        -6.195
4.35_150        -2.774         0.767        -0.542        -0.159        -0.894        -3.603
4.35_200        -0.948         0.034        -0.105        -0.010        -0.193        -1.222
4.36_080       -20.056        46.210        -9.396        -6.464       -11.961        -1.667
4.36_085       -15.442        33.668        -6.194        -5.724        -9.744        -3.437
4.36_090       -11.922        24.364        -4.227        -4.656        -7.973        -4.415
4.36_095        -9.253        17.532        -2.979        -3.607        -6.550        -4.857
4.36_100        -7.236        12.557        -2.158        -2.710        -5.399        -4.946
4.36_105        -5.711         8.958        -1.601        -1.995        -4.462        -4.811
4.36_110        -4.555         6.368        -1.209        -1.449        -3.698        -4.543
4.36_125        -2.483         2.251        -0.564        -0.529        -2.134        -3.459
4.36_150        -1.144         0.384        -0.188        -0.094        -0.896        -1.938
4.36_200        -0.426         0.011        -0.033        -0.004        -0.201        -0.653
4.37_080       -28.758        62.573       -14.937        -7.981       -15.007        -4.109
4.37_085       -22.782        46.924        -9.895        -7.902       -12.339        -5.995
4.37_090       -18.055        34.935        -6.759        -6.923       -10.186        -6.987
4.37_095       -14.346        25.852        -4.760        -5.684        -8.437        -7.376
4.37_100       -11.452        19.033        -3.449        -4.486        -7.011        -7.365
4.37_105        -9.198        13.953        -2.561        -3.451        -5.841        -7.097
4.37_110        -7.442        10.192        -1.940        -2.607        -4.877        -6.675
4.37_125        -4.143         3.900        -0.916        -1.057        -2.872        -5.088
4.37_150        -1.854         0.755        -0.304        -0.216        -1.231        -2.851
4.37_200        -0.588         0.026        -0.048        -0.009        -0.273        -0.892
4.38_080       -22.179        48.432        -9.956        -6.790       -11.704        -2.198
4.38_085       -17.311        35.507        -6.580        -6.105        -9.504        -3.993
4.38_090       -13.550        25.853        -4.503        -5.028        -7.750        -4.978
4.38_095       -10.662        18.717        -3.183        -3.940        -6.342        -5.411
4.38_100        -8.450        13.486        -2.315        -2.992        -5.206        -5.477
4.38_105        -6.753         9.677        -1.723        -2.225        -4.285        -5.309
4.38_110        -5.447         6.919        -1.305        -1.631        -3.536        -5.000
4.38_125        -3.038         2.483        -0.609        -0.612        -2.009        -3.785
4.38_150        -1.388         0.433        -0.197        -0.113        -0.817        -2.082
4.38_200        -0.456         0.012        -0.031        -0.004        -0.169        -0.648
4.39_080       -12.762        33.687        -5.319        -4.385       -11.798        -0.578
4.39_085        -9.410        24.035        -3.552        -3.469        -9.772        -2.166
4.39_090        -6.958        17.090        -2.456        -2.603        -8.130        -3.059
4.39_095        -5.173        12.123        -1.751        -1.893        -6.790        -3.484
4.39_100        -3.875         8.588        -1.280        -1.349        -5.689        -3.604
4.39_105        -2.930         6.079        -0.955        -0.949        -4.779        -3.534
4.39_110        -2.240         4.301        -0.725        -0.663        -4.024        -3.351
4.39_125        -1.086         1.527        -0.345        -0.222        -2.436        -2.562
4.39_150        -0.435         0.275        -0.124        -0.037        -1.106        -1.427
4.39_200        -0.140         0.009        -0.026        -0.001        -0.278        -0.436
4.40_080       -15.653        34.825        -6.286        -5.329        -8.373        -0.815
4.40_085       -12.019        24.863        -4.164        -4.401        -6.687        -2.409
4.40_090        -9.282        17.634        -2.862        -3.415        -5.365        -3.290
4.40_095        -7.226        12.439        -2.031        -2.552        -4.322        -3.691
4.40_100        -5.680         8.732        -1.479        -1.862        -3.492        -3.781
4.40_105        -4.515         6.104        -1.098        -1.336        -2.829        -3.675
4.40_110        -3.631         4.251        -0.828        -0.949        -2.298        -3.455
4.40_125        -2.029         1.409        -0.376        -0.327        -1.248        -2.571
4.40_150        -0.947         0.215        -0.116        -0.054        -0.475        -1.377
4.40_200        -0.321         0.005        -0.018        -0.002        -0.091        -0.427
4.41_080       -31.414        67.814       -16.914        -8.152       -16.493        -5.159
4.41_085       -25.101        51.402       -11.248        -8.393       -13.682        -7.022
4.41_090       -20.050        38.697        -7.700        -7.532       -11.395        -7.982
4.41_095       -16.048        28.963        -5.432        -6.298        -9.525        -8.340
4.41_100       -12.894        21.575        -3.941        -5.048        -7.988        -8.297
4.41_105       -10.415        16.008        -2.932        -3.937        -6.717        -7.993
4.41_110        -8.467        11.838        -2.227        -3.013        -5.662        -7.530
4.41_125        -4.756         4.714        -1.066        -1.264        -3.430        -5.802
4.41_150        -2.128         0.981        -0.365        -0.272        -1.539        -3.324
4.41_200        -0.661         0.040        -0.062        -0.013        -0.366        -1.061
4.42_080       -26.582        55.929       -12.210        -7.435       -13.203        -3.500
4.42_085       -21.137        41.977        -8.154        -7.018       -10.890        -5.222
4.42_090       -16.843        31.337        -5.627        -5.995        -9.023        -6.152
4.42_095       -13.477        23.291        -4.009        -4.847        -7.508        -6.549
4.42_100       -10.843        17.252        -2.939        -3.789        -6.269        -6.588
4.42_105        -8.780        12.742        -2.208        -2.897        -5.250        -6.392
4.42_110        -7.161         9.391        -1.691        -2.182        -4.407        -6.051
4.42_125        -4.074         3.721        -0.824        -0.886        -2.637        -4.701
4.42_150        -1.858         0.772        -0.289        -0.185        -1.157        -2.717
4.42_200        -0.603         0.031        -0.051        -0.009        -0.263        -0.896
4.43_080       -22.796        50.765       -13.256        -4.559       -14.037        -3.883
4.43_085       -17.380        37.447        -8.611        -4.871       -11.467        -4.881
4.43_090       -13.259        27.416        -5.740        -4.347        -9.411        -5.342
4.43_095       -10.148        19.945        -3.926        -3.563        -7.756        -5.448
4.43_100        -7.809        14.433        -2.751        -2.780        -6.416        -5.323
4.43_105        -6.054        10.397        -1.968        -2.105        -5.324        -5.053
4.43_110        -4.736         7.461        -1.434        -1.562        -4.430        -4.701
4.43_125        -2.427         2.707        -0.604        -0.598        -2.588        -3.509
4.43_150        -1.026         0.478        -0.177        -0.110        -1.108        -1.944
4.43_200        -0.359         0.014        -0.028        -0.004        -0.254        -0.632
4.44_080       -34.596        72.944       -24.131        -4.019       -18.462        -8.263
4.44_085       -27.351        55.826       -15.928        -6.342       -15.250        -9.044
4.44_090       -21.579        42.388       -10.739        -6.642       -12.646        -9.219
4.44_095       -17.032        31.965        -7.404        -6.024       -10.525        -9.021
4.44_100       -13.475        23.967        -5.220        -5.078        -8.790        -8.596
4.44_105       -10.704        17.881        -3.758        -4.097        -7.363        -8.040
4.44_110        -8.548        13.284        -2.757        -3.214        -6.183        -7.418
4.44_125        -4.544         5.336        -1.187        -1.410        -3.708        -5.514
4.44_150        -1.884         1.110        -0.351        -0.312        -1.638        -3.074
4.44_200        -0.554         0.044        -0.049        -0.014        -0.376        -0.949
4.45_080       -24.960        53.050       -14.324        -4.499       -13.687        -4.420
4.45_085       -19.290        39.393        -9.352        -5.028       -11.141        -5.418
4.45_090       -14.926        29.032        -6.267        -4.598        -9.108        -5.866
4.45_095       -11.589        21.261        -4.309        -3.836        -7.475        -5.946
4.45_100        -9.047        15.487        -3.034        -3.039        -6.155        -5.788
4.45_105        -7.114        11.229        -2.181        -2.331        -5.084        -5.481
4.45_110        -5.641         8.109        -1.597        -1.751        -4.210        -5.088
4.45_125        -2.984         2.995        -0.676        -0.692        -2.422        -3.778
4.45_150        -1.272         0.542        -0.194        -0.132        -1.004        -2.060
4.45_200        -0.396         0.016        -0.027        -0.005        -0.213        -0.624
4.46_080       -14.446        35.455        -6.773        -2.946       -13.424        -2.134
4.46_085       -10.553        25.454        -4.426        -2.582       -11.139        -3.246
4.46_090        -7.723        18.202        -2.975        -2.046        -9.287        -3.829
4.46_095        -5.673        12.979        -2.052        -1.535        -7.773        -4.054
4.46_100        -4.191         9.238        -1.446        -1.116        -6.526        -4.042
4.46_105        -3.120         6.567        -1.039        -0.796        -5.494        -3.882
4.46_110        -2.344         4.665        -0.759        -0.561        -4.636        -3.636
4.46_125        -1.069         1.670        -0.322        -0.190        -2.822        -2.733
4.46_150        -0.386         0.302        -0.098        -0.031        -1.289        -1.502
4.46_200        -0.113         0.009        -0.017        -0.001        -0.325        -0.447
4.47_080       -16.539        35.844        -8.066        -3.862        -9.281        -1.905
4.47_085       -12.502        25.759        -5.228        -3.574        -7.415        -2.959
4.47_090        -9.492        18.379        -3.489        -2.949        -5.952        -3.503
4.47_095        -7.257        13.035        -2.392        -2.290        -4.798        -3.703
4.47_100        -5.599         9.198        -1.679        -1.716        -3.882        -3.677
4.47_105        -4.366         6.462        -1.200        -1.257        -3.150        -3.511
4.47_110        -3.444         4.520        -0.871        -0.907        -2.563        -3.265
4.47_125        -1.826         1.518        -0.357        -0.324        -1.402        -2.391
4.47_150        -0.805         0.234        -0.098        -0.054        -0.540        -1.263
4.47_200        -0.263         0.005        -0.013        -0.002        -0.105        -0.378
4.48_080       -29.943        61.287       -18.841        -3.585       -15.471        -6.552
4.48_085       -23.602        46.623       -12.543        -4.981       -12.776        -7.280
4.48_090       -18.616        35.238        -8.558        -4.990       -10.602        -7.527
4.48_095       -14.724        26.501        -5.979        -4.413        -8.837        -7.451
4.48_100       -11.696        19.852        -4.270        -3.657        -7.395        -7.167
4.48_105        -9.343        14.824        -3.111        -2.917        -6.209        -6.756
4.48_110        -7.513        11.040        -2.306        -2.270        -5.227        -6.277
4.48_125        -4.092         4.507        -1.019        -0.988        -3.163        -4.756
4.48_150        -1.752         0.976        -0.313        -0.220        -1.416        -2.725
4.48_200        -0.535         0.042        -0.048        -0.011        -0.332        -0.884
4.49_080       -26.417        57.400       -16.201        -2.386       -17.240        -4.845
4.49_085       -20.069        43.032       -10.386        -3.778       -14.260        -5.460
4.49_090       -15.235        32.049        -6.808        -3.841       -11.856        -5.692
4.49_095       -11.582        23.746        -4.566        -3.365        -9.904        -5.671
4.49_100        -8.830        17.524        -3.131        -2.738        -8.306        -5.481
4.49_105        -6.762        12.892        -2.191        -2.133        -6.990        -5.184
4.49_110        -5.207         9.460        -1.561        -1.616        -5.900        -4.824
4.49_125        -2.483         3.699        -0.613        -0.644        -3.599        -3.641
4.49_150        -0.860         0.759        -0.158        -0.125        -1.647        -2.030
4.49_200        -0.175         0.030        -0.020        -0.005        -0.409        -0.578
4.50_080       -39.291        81.659       -30.399        -0.483       -21.398        -9.913
4.50_085       -30.817        63.204       -19.730        -4.916       -17.713        -9.972
4.50_090       -24.083        48.515       -13.016        -6.325       -14.721        -9.630
4.50_095       -18.793        36.970        -8.752        -6.240       -12.283        -9.098
4.50_100       -14.671        27.992        -6.004        -5.507       -10.287        -8.476
4.50_105       -11.477        21.081        -4.204        -4.573        -8.643        -7.817
4.50_110        -9.010        15.804        -3.002        -3.657        -7.284        -7.149
4.50_125        -4.506         6.509        -1.204        -1.652        -4.421        -5.273
4.50_150        -1.671         1.405        -0.325        -0.370        -1.994        -2.955
4.50_200        -0.435         0.058        -0.040        -0.017        -0.471        -0.904
4.51_080       -25.457        54.046       -15.036        -3.252       -14.704        -4.402
4.51_085       -19.311        40.151        -9.570        -4.310       -11.960        -5.001
4.51_090       -14.649        29.590        -6.238        -4.164        -9.773        -5.235
4.51_095       -11.138        21.661        -4.167        -3.558        -8.020        -5.222
4.51_100        -8.504        15.769        -2.851        -2.848        -6.607        -5.042
4.51_105        -6.533        11.424        -1.993        -2.193        -5.461        -4.755
4.51_110        -5.056         8.240        -1.420        -1.646        -4.525        -4.407
4.51_125        -2.484         3.026        -0.559        -0.639        -2.612        -3.268
4.51_150        -0.958         0.542        -0.145        -0.118        -1.092        -1.770
4.51_200        -0.277         0.016        -0.018        -0.004        -0.235        -0.518
4.52_080       -15.315        35.619        -6.866        -1.293       -14.726        -2.582
4.52_085       -10.998        25.469        -4.391        -1.403       -12.218        -3.540
4.52_090        -7.907        18.144        -2.878        -1.209       -10.182        -4.032
4.52_095        -5.701        12.892        -1.928        -0.945        -8.516        -4.198
4.52_100        -4.129         9.142        -1.315        -0.702        -7.143        -4.147
4.52_105        -3.008         6.475        -0.913        -0.505        -6.007        -3.958
4.52_110        -2.208         4.581        -0.642        -0.358        -5.062        -3.689
4.52_125        -0.929         1.617        -0.242        -0.121        -3.066        -2.740
4.52_150        -0.291         0.281        -0.060        -0.020        -1.384        -1.473
4.52_200        -0.075         0.008        -0.008        -0.001        -0.341        -0.417
4.53_080       -45.493        93.115       -40.147         3.663       -24.524       -13.386
4.53_085       -36.255        73.345       -26.482        -3.213       -20.494       -13.099
4.53_090       -28.756        57.299       -17.710        -6.031       -17.195       -12.394
4.53_095       -22.754        44.449       -12.038        -6.691       -14.484       -11.518
4.53_100       -17.992        34.266        -8.329        -6.298       -12.247       -10.600
4.53_105       -14.241        26.275        -5.871        -5.468       -10.390        -9.695
4.53_110       -11.298        20.057        -4.214        -4.526        -8.843        -8.824
4.53_125        -5.786         8.737        -1.715        -2.210        -5.533        -6.506
4.53_150        -2.169         2.083        -0.476        -0.546        -2.627        -3.734
4.53_200        -0.543         0.107        -0.060        -0.029        -0.675        -1.200
4.54_080       -27.830        57.166       -18.132        -0.471       -15.382        -4.650
4.54_085       -21.355        43.090       -11.816        -2.546       -12.649        -5.276
4.54_090       -16.403        32.271        -7.873        -3.072       -10.458        -5.536
4.54_095       -12.636        24.045        -5.366        -2.903        -8.689        -5.549
4.54_100        -9.778        17.844        -3.737        -2.474        -7.249        -5.393
4.54_105        -7.610        13.199        -2.654        -1.993        -6.069        -5.128
4.54_110        -5.965         9.739        -1.918        -1.552        -5.097        -4.795
4.54_125        -3.021         3.859        -0.786        -0.660        -3.062        -3.671
4.54_150        -1.182         0.796        -0.215        -0.140        -1.362        -2.103
4.54_200        -0.338         0.030        -0.029        -0.006        -0.318        -0.662
5.01_080       -10.620        23.207        -0.932        -1.654       -10.253        -0.252
5.01_085        -7.767        16.208        -0.658        -1.285        -8.399        -1.902
5.01_090        -5.747        11.316        -0.489        -0.969        -6.889        -2.778
5.01_095        -4.308         7.893        -0.377        -0.715        -5.658        -3.165
5.01_100        -3.275         5.499        -0.299        -0.519        -4.655        -3.248
5.01_105        -2.528         3.824        -0.241        -0.372        -3.835        -3.153
5.01_110        -1.983         2.653        -0.196        -0.264        -3.166        -2.957
5.01_125        -1.062         0.873        -0.109        -0.091        -1.803        -2.192
5.01_150        -0.507         0.129        -0.042        -0.014        -0.743        -1.177
5.01_200        -0.200         0.002        -0.008        -0.000        -0.161        -0.368
5.02_080       -26.285        48.291        -6.271        -3.807       -13.827        -1.900
5.02_085       -20.193        34.920        -4.364        -3.026       -11.528        -4.191
5.02_090       -15.689        25.141        -3.131        -2.280        -9.620        -5.579
5.02_095       -12.347        18.037        -2.308        -1.660        -8.033        -6.311
5.02_100        -9.852        12.901        -1.743        -1.181        -6.710        -6.584
5.02_105        -7.972         9.202        -1.341        -0.827        -5.607        -6.545
5.02_110        -6.542         6.545        -1.048        -0.573        -4.689        -6.306
5.02_125        -3.913         2.316        -0.534        -0.185        -2.757        -5.072
5.02_150        -2.048         0.387        -0.199        -0.029        -1.174        -3.065
5.02_200        -0.829         0.009        -0.039        -0.001        -0.261        -1.122
5.03_080       -42.231        74.210       -13.112        -4.856       -17.444        -3.433
5.03_085       -32.371        54.546        -8.705        -4.719       -14.510        -5.759
5.03_090       -24.992        39.835        -5.949        -3.993       -12.078        -7.177
5.03_095       -19.469        28.929        -4.193        -3.138       -10.061        -7.932
5.03_100       -15.329        20.914        -3.044        -2.357        -8.384        -8.201
5.03_105       -12.210        15.065        -2.271        -1.719        -6.990        -8.125
5.03_110        -9.844        10.823        -1.734        -1.228        -5.831        -7.814
5.03_125        -5.560         3.962        -0.852        -0.420        -3.398        -6.268
5.03_150        -2.673         0.717        -0.315        -0.068        -1.418        -3.756
5.03_200        -0.989         0.021        -0.062        -0.003        -0.300        -1.333
5.04_080        -8.543        16.864        -1.257        -1.390        -5.140         0.534
5.04_085        -6.380        11.411        -0.865        -0.954        -4.123        -0.912
5.04_090        -4.847         7.696        -0.616        -0.640        -3.317        -1.725
5.04_095        -3.752         5.176        -0.451        -0.425        -2.677        -2.128
5.04_100        -2.961         3.473        -0.336        -0.279        -2.166        -2.270
5.04_105        -2.383         2.326        -0.255        -0.183        -1.758        -2.254
5.04_110        -1.953         1.555        -0.195        -0.120        -1.432        -2.146
5.04_125        -1.184         0.460        -0.094        -0.034        -0.791        -1.642
5.04_150        -0.636         0.059        -0.032        -0.005        -0.321        -0.935
5.04_200        -0.255         0.001        -0.006        -0.000        -0.073        -0.334
5.05_080        -3.451         8.756        -0.350        -0.572        -3.912         0.471
5.05_085        -2.290         5.605        -0.241        -0.365        -3.057        -0.349
5.05_090        -1.537         3.577        -0.172        -0.229        -2.396        -0.757
5.05_095        -1.047         2.276        -0.126        -0.142        -1.883        -0.922
5.05_100        -0.726         1.444        -0.093        -0.088        -1.485        -0.947
5.05_105        -0.514         0.915        -0.070        -0.054        -1.176        -0.899
5.05_110        -0.372         0.578        -0.053        -0.033        -0.935        -0.816
5.05_125        -0.164         0.144        -0.025        -0.008        -0.486        -0.538
5.05_150        -0.063         0.014        -0.008        -0.001        -0.182        -0.239
5.05_200        -0.017         0.000        -0.002        -0.000        -0.037        -0.056
5.06_080        -7.422        15.048        -0.748        -1.048        -6.481        -0.651
5.06_085        -5.659        10.552        -0.566        -0.763        -5.353        -1.789
5.06_090        -4.393         7.416        -0.439        -0.553        -4.426        -2.394
5.06_095        -3.471         5.222        -0.346        -0.399        -3.664        -2.657
5.06_100        -2.788         3.681        -0.275        -0.288        -3.036        -2.706
5.06_105        -2.276         2.596        -0.221        -0.207        -2.519        -2.627
5.06_110        -1.886         1.831        -0.179        -0.149        -2.092        -2.475
5.06_125        -1.161         0.640        -0.097        -0.054        -1.212        -1.885
5.06_150        -0.628         0.107        -0.038        -0.010        -0.509        -1.078
5.06_200        -0.263         0.003        -0.007        -0.000        -0.112        -0.379
5.07_080       -23.709        44.616        -6.427        -2.094       -13.241        -0.855
5.07_085       -18.233        32.740        -4.271        -2.387       -10.876        -3.027
5.07_090       -14.073        23.987        -2.890        -2.252        -8.949        -4.177
5.07_095       -10.902        17.540        -1.995        -1.936        -7.374        -4.665
5.07_100        -8.478        12.797        -1.406        -1.573        -6.083        -4.743
5.07_105        -6.622         9.310        -1.012        -1.231        -5.023        -4.578
5.07_110        -5.201         6.755        -0.743        -0.937        -4.152        -4.278
5.07_125        -2.625         2.534        -0.324        -0.372        -2.360        -3.146
5.07_150        -1.008         0.464        -0.098        -0.066        -0.945        -1.653
5.07_200        -0.288         0.013        -0.014        -0.002        -0.184        -0.475
5.08_080       -16.246        29.747        -3.377        -2.667       -10.139        -2.683
5.08_085       -13.092        21.975        -2.588        -2.102        -8.513        -4.319
5.08_090       -10.679        16.234        -2.015        -1.615        -7.152        -5.227
5.08_095        -8.815        11.988        -1.590        -1.216        -6.011        -5.644
5.08_100        -7.360         8.848        -1.268        -0.901        -5.055        -5.736
5.08_105        -6.213         6.526        -1.020        -0.659        -4.253        -5.619
5.08_110        -5.296         4.810        -0.827        -0.477        -3.582        -5.373
5.08_125        -3.451         1.913        -0.457        -0.174        -2.153        -4.321
5.08_150        -1.911         0.397        -0.188        -0.031        -0.943        -2.677
5.08_200        -0.754         0.014        -0.043        -0.001        -0.210        -0.995
5.09_080       -14.073        29.560        -2.843        -2.611       -10.616        -0.584
5.09_085       -10.400        20.017        -1.976        -1.828        -8.553        -2.739
5.09_090        -7.845        13.510        -1.413        -1.243        -6.900        -3.891
5.09_095        -6.050         9.092        -1.033        -0.830        -5.575        -4.397
5.09_100        -4.775         6.104        -0.770        -0.548        -4.512        -4.501
5.09_105        -3.853         4.088        -0.582        -0.359        -3.658        -4.365
5.09_110        -3.176         2.733        -0.446        -0.235        -2.973        -4.098
5.09_125        -1.973         0.807        -0.214        -0.066        -1.625        -3.071
5.09_150        -1.107         0.102        -0.075        -0.009        -0.639        -1.727
5.09_200        -0.473         0.001        -0.015        -0.000        -0.132        -0.619
5.10_080       -20.158        41.956        -4.282        -3.665       -15.176        -1.326
5.10_085       -15.131        30.697        -2.765        -3.484       -12.786        -3.469
5.10_090       -11.422        22.435        -1.846        -2.981       -10.796        -4.610
5.10_095        -8.677        16.381        -1.276        -2.401        -9.132        -5.105
5.10_100        -6.640        11.951        -0.913        -1.858        -7.736        -5.196
5.10_105        -5.121         8.713        -0.675        -1.399        -6.562        -5.043
5.10_110        -3.984         6.349        -0.512        -1.032        -5.573        -4.752
5.10_125        -1.988         2.443        -0.249        -0.384        -3.438        -3.615
5.10_150        -0.763         0.481        -0.090        -0.065        -1.578        -2.015
5.10_200        -0.203         0.015        -0.018        -0.002        -0.382        -0.590
5.11_080       -23.720        44.092        -6.055        -2.488       -12.920        -1.091
5.11_085       -18.497        33.042        -4.146        -2.619       -10.794        -3.013
