# This file contains the metadata for categorization of the systems in the data set.
# The second column is the name of the group the complex belongs to (groups by elements involved in the HB)
# The third column provides additional tags, including assignment of the systems into the smaller subsets obtained by clustering.
system	group	tags
2.50_105	XH-O	"IH-O,scaling1.05,cluster200"
2.50_110	XH-O	"IH-O,scaling1.10,cluster200"
2.50_125	XH-O	"IH-O,scaling1.25,cluster200"
2.50_150	XH-O	"IH-O,scaling1.50,cluster200"
2.50_200	XH-O	"IH-O,scaling2.00,cluster200"
2.51_080	XH-O	"IH-O,scaling0.80,cluster200"
2.51_085	XH-O	"IH-O,scaling0.85,cluster200"
2.51_090	XH-O	"IH-O,scaling0.90,cluster200"
2.51_095	XH-O	"IH-O,scaling0.95,cluster200"
2.51_100	XH-O	"IH-O,scaling1.00,minimum,cluster200"
2.51_105	XH-O	"IH-O,scaling1.05,cluster200"
2.51_110	XH-O	"IH-O,scaling1.10,cluster200"
2.51_125	XH-O	"IH-O,scaling1.25,cluster200"
2.51_150	XH-O	"IH-O,scaling1.50,cluster200"
2.51_200	XH-O	"IH-O,scaling2.00,cluster200"
3.01_080	XH-P	"CH-P,scaling0.80,cluster200"
3.01_085	XH-P	"CH-P,scaling0.85,cluster200"
3.01_090	XH-P	"CH-P,scaling0.90,cluster200"
3.01_095	XH-P	"CH-P,scaling0.95,cluster200"
3.01_100	XH-P	"CH-P,scaling1.00,minimum,cluster200"
3.01_105	XH-P	"CH-P,scaling1.05,cluster200"
3.01_110	XH-P	"CH-P,scaling1.10,cluster200"
3.01_125	XH-P	"CH-P,scaling1.25,cluster200"
3.01_150	XH-P	"CH-P,scaling1.50,cluster200"
3.01_200	XH-P	"CH-P,scaling2.00,cluster200"
3.02_080	XH-P	"CH-P,scaling0.80,cluster200"
3.02_085	XH-P	"CH-P,scaling0.85,cluster200"
3.02_090	XH-P	"CH-P,scaling0.90,cluster200"
3.02_095	XH-P	"CH-P,scaling0.95,cluster200"
3.02_100	XH-P	"CH-P,scaling1.00,minimum,cluster200"
3.02_105	XH-P	"CH-P,scaling1.05,cluster200"
3.02_110	XH-P	"CH-P,scaling1.10,cluster200"
3.02_125	XH-P	"CH-P,scaling1.25,cluster200"
3.02_150	XH-P	"CH-P,scaling1.50,cluster200"
3.02_200	XH-P	"CH-P,scaling2.00,cluster200"
3.03_080	XH-P	"CH-P,scaling0.80,cluster200"
3.03_085	XH-P	"CH-P,scaling0.85,cluster200"
3.03_090	XH-P	"CH-P,scaling0.90,cluster200"
3.03_095	XH-P	"CH-P,scaling0.95,cluster200"
3.03_100	XH-P	"CH-P,scaling1.00,minimum,cluster200"
3.03_105	XH-P	"CH-P,scaling1.05,cluster200"
3.03_110	XH-P	"CH-P,scaling1.10,cluster200"
3.03_125	XH-P	"CH-P,scaling1.25,cluster200"
3.03_150	XH-P	"CH-P,scaling1.50,cluster200"
3.03_200	XH-P	"CH-P,scaling2.00,cluster200"
3.04_080	XH-P	"CH-P,scaling0.80"
3.04_085	XH-P	"CH-P,scaling0.85"
3.04_090	XH-P	"CH-P,scaling0.90"
3.04_095	XH-P	"CH-P,scaling0.95"
3.04_100	XH-P	"CH-P,scaling1.00,minimum"
3.04_105	XH-P	"CH-P,scaling1.05"
3.04_110	XH-P	"CH-P,scaling1.10"
3.04_125	XH-P	"CH-P,scaling1.25"
3.04_150	XH-P	"CH-P,scaling1.50"
3.04_200	XH-P	"CH-P,scaling2.00"
3.05_080	XH-P	"CH-P,scaling0.80,cluster200"
3.05_085	XH-P	"CH-P,scaling0.85,cluster200"
3.05_090	XH-P	"CH-P,scaling0.90,cluster200"
3.05_095	XH-P	"CH-P,scaling0.95,cluster200"
3.05_100	XH-P	"CH-P,scaling1.00,minimum,cluster200"
3.05_105	XH-P	"CH-P,scaling1.05,cluster200"
3.05_110	XH-P	"CH-P,scaling1.10,cluster200"
3.05_125	XH-P	"CH-P,scaling1.25,cluster200"
3.05_150	XH-P	"CH-P,scaling1.50,cluster200"
3.05_200	XH-P	"CH-P,scaling2.00,cluster200"
3.06_080	XH-P	"NH-P,scaling0.80,cluster200"
3.06_085	XH-P	"NH-P,scaling0.85,cluster200"
3.06_090	XH-P	"NH-P,scaling0.90,cluster200"
3.06_095	XH-P	"NH-P,scaling0.95,cluster200"
3.06_100	XH-P	"NH-P,scaling1.00,minimum,cluster200"
3.06_105	XH-P	"NH-P,scaling1.05,cluster200"
3.06_110	XH-P	"NH-P,scaling1.10,cluster200"
3.06_125	XH-P	"NH-P,scaling1.25,cluster200"
3.06_150	XH-P	"NH-P,scaling1.50,cluster200"
3.06_200	XH-P	"NH-P,scaling2.00,cluster200"
3.07_080	XH-P	"NH-P,scaling0.80,cluster050,cluster100,cluster200"
3.07_085	XH-P	"NH-P,scaling0.85,cluster050,cluster100,cluster200"
3.07_090	XH-P	"NH-P,scaling0.90,cluster050,cluster100,cluster200"
3.07_095	XH-P	"NH-P,scaling0.95,cluster050,cluster100,cluster200"
3.07_100	XH-P	"NH-P,scaling1.00,minimum,cluster050,cluster100,cluster200"
3.07_105	XH-P	"NH-P,scaling1.05,cluster050,cluster100,cluster200"
3.07_110	XH-P	"NH-P,scaling1.10,cluster050,cluster100,cluster200"
3.07_125	XH-P	"NH-P,scaling1.25,cluster050,cluster100,cluster200"
3.07_150	XH-P	"NH-P,scaling1.50,cluster050,cluster100,cluster200"
3.07_200	XH-P	"NH-P,scaling2.00,cluster050,cluster100,cluster200"
3.08_080	XH-P	"NH-P,scaling0.80"
3.08_085	XH-P	"NH-P,scaling0.85"
3.08_090	XH-P	"NH-P,scaling0.90"
3.08_095	XH-P	"NH-P,scaling0.95"
3.08_100	XH-P	"NH-P,scaling1.00,minimum"
3.08_105	XH-P	"NH-P,scaling1.05"
3.08_110	XH-P	"NH-P,scaling1.10"
3.08_125	XH-P	"NH-P,scaling1.25"
3.08_150	XH-P	"NH-P,scaling1.50"
3.08_200	XH-P	"NH-P,scaling2.00"
3.09_080	XH-P	"NH-P,scaling0.80,cluster020"
3.09_085	XH-P	"NH-P,scaling0.85,cluster020"
3.09_090	XH-P	"NH-P,scaling0.90,cluster020"
3.09_095	XH-P	"NH-P,scaling0.95,cluster020"
3.09_100	XH-P	"NH-P,scaling1.00,minimum,cluster020"
3.09_105	XH-P	"NH-P,scaling1.05,cluster020"
3.09_110	XH-P	"NH-P,scaling1.10,cluster020"
3.09_125	XH-P	"NH-P,scaling1.25,cluster020"
3.09_150	XH-P	"NH-P,scaling1.50,cluster020"
3.09_200	XH-P	"NH-P,scaling2.00,cluster020"
3.10_080	XH-P	"NH-P,scaling0.80,cluster200"
3.10_085	XH-P	"NH-P,scaling0.85,cluster200"
3.10_090	XH-P	"NH-P,scaling0.90,cluster200"
3.10_095	XH-P	"NH-P,scaling0.95,cluster200"
3.10_100	XH-P	"NH-P,scaling1.00,minimum,cluster200"
3.10_105	XH-P	"NH-P,scaling1.05,cluster200"
3.10_110	XH-P	"NH-P,scaling1.10,cluster200"
3.10_125	XH-P	"NH-P,scaling1.25,cluster200"
3.10_150	XH-P	"NH-P,scaling1.50,cluster200"
3.10_200	XH-P	"NH-P,scaling2.00,cluster200"
3.11_080	XH-P	"NH-P,scaling0.80,cluster200"
3.11_085	XH-P	"NH-P,scaling0.85,cluster200"
3.11_090	XH-P	"NH-P,scaling0.90,cluster200"
3.11_095	XH-P	"NH-P,scaling0.95,cluster200"
3.11_100	XH-P	"NH-P,scaling1.00,minimum,cluster200"
3.11_105	XH-P	"NH-P,scaling1.05,cluster200"
3.11_110	XH-P	"NH-P,scaling1.10,cluster200"
3.11_125	XH-P	"NH-P,scaling1.25,cluster200"
3.11_150	XH-P	"NH-P,scaling1.50,cluster200"
3.11_200	XH-P	"NH-P,scaling2.00,cluster200"
3.12_080	XH-P	"NH-P,scaling0.80,cluster200"
3.12_085	XH-P	"NH-P,scaling0.85,cluster200"
3.12_090	XH-P	"NH-P,scaling0.90,cluster200"
3.12_095	XH-P	"NH-P,scaling0.95,cluster200"
3.12_100	XH-P	"NH-P,scaling1.00,minimum,cluster200"
3.12_105	XH-P	"NH-P,scaling1.05,cluster200"
3.12_110	XH-P	"NH-P,scaling1.10,cluster200"
3.12_125	XH-P	"NH-P,scaling1.25,cluster200"
3.12_150	XH-P	"NH-P,scaling1.50,cluster200"
3.12_200	XH-P	"NH-P,scaling2.00,cluster200"
3.13_080	XH-P	"NH-P,scaling0.80"
3.13_085	XH-P	"NH-P,scaling0.85"
3.13_090	XH-P	"NH-P,scaling0.90"
3.13_095	XH-P	"NH-P,scaling0.95"
3.13_100	XH-P	"NH-P,scaling1.00,minimum"
3.13_105	XH-P	"NH-P,scaling1.05"
3.13_110	XH-P	"NH-P,scaling1.10"
3.13_125	XH-P	"NH-P,scaling1.25"
3.13_150	XH-P	"NH-P,scaling1.50"
3.13_200	XH-P	"NH-P,scaling2.00"
3.14_080	XH-P	"OH-P,scaling0.80,cluster200"
3.14_085	XH-P	"OH-P,scaling0.85,cluster200"
3.14_090	XH-P	"OH-P,scaling0.90,cluster200"
3.14_095	XH-P	"OH-P,scaling0.95,cluster200"
3.14_100	XH-P	"OH-P,scaling1.00,minimum,cluster200"
3.14_105	XH-P	"OH-P,scaling1.05,cluster200"
3.14_110	XH-P	"OH-P,scaling1.10,cluster200"
3.14_125	XH-P	"OH-P,scaling1.25,cluster200"
3.14_150	XH-P	"OH-P,scaling1.50,cluster200"
3.14_200	XH-P	"OH-P,scaling2.00,cluster200"
3.15_080	XH-P	"OH-P,scaling0.80,cluster200"
3.15_085	XH-P	"OH-P,scaling0.85,cluster200"
3.15_090	XH-P	"OH-P,scaling0.90,cluster200"
3.15_095	XH-P	"OH-P,scaling0.95,cluster200"
3.15_100	XH-P	"OH-P,scaling1.00,minimum,cluster200"
3.15_105	XH-P	"OH-P,scaling1.05,cluster200"
3.15_110	XH-P	"OH-P,scaling1.10,cluster200"
3.15_125	XH-P	"OH-P,scaling1.25,cluster200"
3.15_150	XH-P	"OH-P,scaling1.50,cluster200"
3.15_200	XH-P	"OH-P,scaling2.00,cluster200"
3.16_080	XH-P	"OH-P,scaling0.80"
3.16_085	XH-P	"OH-P,scaling0.85"
3.16_090	XH-P	"OH-P,scaling0.90"
3.16_095	XH-P	"OH-P,scaling0.95"
3.16_100	XH-P	"OH-P,scaling1.00,minimum"
3.16_105	XH-P	"OH-P,scaling1.05"
3.16_110	XH-P	"OH-P,scaling1.10"
3.16_125	XH-P	"OH-P,scaling1.25"
3.16_150	XH-P	"OH-P,scaling1.50"
3.16_200	XH-P	"OH-P,scaling2.00"
3.17_080	XH-P	"OH-P,scaling0.80"
3.17_085	XH-P	"OH-P,scaling0.85"
3.17_090	XH-P	"OH-P,scaling0.90"
3.17_095	XH-P	"OH-P,scaling0.95"
3.17_100	XH-P	"OH-P,scaling1.00,minimum"
3.17_105	XH-P	"OH-P,scaling1.05"
3.17_110	XH-P	"OH-P,scaling1.10"
3.17_125	XH-P	"OH-P,scaling1.25"
3.17_150	XH-P	"OH-P,scaling1.50"
3.17_200	XH-P	"OH-P,scaling2.00"
3.18_080	XH-P	"OH-Px2,scaling0.80,cluster200"
3.18_085	XH-P	"OH-Px2,scaling0.85,cluster200"
3.18_090	XH-P	"OH-Px2,scaling0.90,cluster200"
3.18_095	XH-P	"OH-Px2,scaling0.95,cluster200"
3.18_100	XH-P	"OH-Px2,scaling1.00,minimum,cluster200"
3.18_105	XH-P	"OH-Px2,scaling1.05,cluster200"
3.18_110	XH-P	"OH-Px2,scaling1.10,cluster200"
3.18_125	XH-P	"OH-Px2,scaling1.25,cluster200"
3.18_150	XH-P	"OH-Px2,scaling1.50,cluster200"
3.18_200	XH-P	"OH-Px2,scaling2.00,cluster200"
3.19_080	XH-P	"OH-Px2,scaling0.80,cluster100"
3.19_085	XH-P	"OH-Px2,scaling0.85,cluster100"
3.19_090	XH-P	"OH-Px2,scaling0.90,cluster100"
3.19_095	XH-P	"OH-Px2,scaling0.95,cluster100"
3.19_100	XH-P	"OH-Px2,scaling1.00,minimum,cluster100"
3.19_105	XH-P	"OH-Px2,scaling1.05,cluster100"
3.19_110	XH-P	"OH-Px2,scaling1.10,cluster100"
3.19_125	XH-P	"OH-Px2,scaling1.25,cluster100"
3.19_150	XH-P	"OH-Px2,scaling1.50,cluster100"
3.19_200	XH-P	"OH-Px2,scaling2.00,cluster100"
3.20_080	XH-P	"OH-Px2,scaling0.80,cluster200"
3.20_085	XH-P	"OH-Px2,scaling0.85,cluster200"
3.20_090	XH-P	"OH-Px2,scaling0.90,cluster200"
3.20_095	XH-P	"OH-Px2,scaling0.95,cluster200"
3.20_100	XH-P	"OH-Px2,scaling1.00,minimum,cluster200"
3.20_105	XH-P	"OH-Px2,scaling1.05,cluster200"
3.20_110	XH-P	"OH-Px2,scaling1.10,cluster200"
3.20_125	XH-P	"OH-Px2,scaling1.25,cluster200"
3.20_150	XH-P	"OH-Px2,scaling1.50,cluster200"
3.20_200	XH-P	"OH-Px2,scaling2.00,cluster200"
3.21_080	XH-P	"PH-P,scaling0.80,cluster100,cluster200"
3.21_085	XH-P	"PH-P,scaling0.85,cluster100,cluster200"
3.21_090	XH-P	"PH-P,scaling0.90,cluster100,cluster200"
3.21_095	XH-P	"PH-P,scaling0.95,cluster100,cluster200"
3.21_100	XH-P	"PH-P,scaling1.00,minimum,cluster100,cluster200"
3.21_105	XH-P	"PH-P,scaling1.05,cluster100,cluster200"
3.21_110	XH-P	"PH-P,scaling1.10,cluster100,cluster200"
3.21_125	XH-P	"PH-P,scaling1.25,cluster100,cluster200"
3.21_150	XH-P	"PH-P,scaling1.50,cluster100,cluster200"
3.21_200	XH-P	"PH-P,scaling2.00,cluster100,cluster200"
3.22_080	XH-P	"SH-P,scaling0.80,cluster200"
3.22_085	XH-P	"SH-P,scaling0.85,cluster200"
3.22_090	XH-P	"SH-P,scaling0.90,cluster200"
3.22_095	XH-P	"SH-P,scaling0.95,cluster200"
3.22_100	XH-P	"SH-P,scaling1.00,minimum,cluster200"
3.22_105	XH-P	"SH-P,scaling1.05,cluster200"
3.22_110	XH-P	"SH-P,scaling1.10,cluster200"
3.22_125	XH-P	"SH-P,scaling1.25,cluster200"
3.22_150	XH-P	"SH-P,scaling1.50,cluster200"
3.22_200	XH-P	"SH-P,scaling2.00,cluster200"
3.23_080	XH-P	"SH-P,scaling0.80,cluster100,cluster200"
3.23_085	XH-P	"SH-P,scaling0.85,cluster100,cluster200"
3.23_090	XH-P	"SH-P,scaling0.90,cluster100,cluster200"
3.23_095	XH-P	"SH-P,scaling0.95,cluster100,cluster200"
3.23_100	XH-P	"SH-P,scaling1.00,minimum,cluster100,cluster200"
3.23_105	XH-P	"SH-P,scaling1.05,cluster100,cluster200"
3.23_110	XH-P	"SH-P,scaling1.10,cluster100,cluster200"
3.23_125	XH-P	"SH-P,scaling1.25,cluster100,cluster200"
3.23_150	XH-P	"SH-P,scaling1.50,cluster100,cluster200"
3.23_200	XH-P	"SH-P,scaling2.00,cluster100,cluster200"
3.24_080	XH-P	"SH-P,scaling0.80"
3.24_085	XH-P	"SH-P,scaling0.85"
3.24_090	XH-P	"SH-P,scaling0.90"
3.24_095	XH-P	"SH-P,scaling0.95"
3.24_100	XH-P	"SH-P,scaling1.00,minimum"
3.24_105	XH-P	"SH-P,scaling1.05"
3.24_110	XH-P	"SH-P,scaling1.10"
3.24_125	XH-P	"SH-P,scaling1.25"
3.24_150	XH-P	"SH-P,scaling1.50"
3.24_200	XH-P	"SH-P,scaling2.00"
3.25_080	XH-P	"SH-P,scaling0.80,cluster200"
3.25_085	XH-P	"SH-P,scaling0.85,cluster200"
3.25_090	XH-P	"SH-P,scaling0.90,cluster200"
3.25_095	XH-P	"SH-P,scaling0.95,cluster200"
3.25_100	XH-P	"SH-P,scaling1.00,minimum,cluster200"
3.25_105	XH-P	"SH-P,scaling1.05,cluster200"
3.25_110	XH-P	"SH-P,scaling1.10,cluster200"
3.25_125	XH-P	"SH-P,scaling1.25,cluster200"
3.25_150	XH-P	"SH-P,scaling1.50,cluster200"
3.25_200	XH-P	"SH-P,scaling2.00,cluster200"
3.26_080	XH-P	"SH-P,scaling0.80,cluster200"
3.26_085	XH-P	"SH-P,scaling0.85,cluster200"
3.26_090	XH-P	"SH-P,scaling0.90,cluster200"
3.26_095	XH-P	"SH-P,scaling0.95,cluster200"
3.26_100	XH-P	"SH-P,scaling1.00,minimum,cluster200"
3.26_105	XH-P	"SH-P,scaling1.05,cluster200"
3.26_110	XH-P	"SH-P,scaling1.10,cluster200"
3.26_125	XH-P	"SH-P,scaling1.25,cluster200"
3.26_150	XH-P	"SH-P,scaling1.50,cluster200"
3.26_200	XH-P	"SH-P,scaling2.00,cluster200"
3.27_080	XH-P	"SH-P,scaling0.80"
3.27_085	XH-P	"SH-P,scaling0.85"
3.27_090	XH-P	"SH-P,scaling0.90"
3.27_095	XH-P	"SH-P,scaling0.95"
3.27_100	XH-P	"SH-P,scaling1.00,minimum"
3.27_105	XH-P	"SH-P,scaling1.05"
3.27_110	XH-P	"SH-P,scaling1.10"
3.27_125	XH-P	"SH-P,scaling1.25"
3.27_150	XH-P	"SH-P,scaling1.50"
3.27_200	XH-P	"SH-P,scaling2.00"
3.28_080	XH-P	"FH-P,scaling0.80,cluster200"
3.28_085	XH-P	"FH-P,scaling0.85,cluster200"
3.28_090	XH-P	"FH-P,scaling0.90,cluster200"
3.28_095	XH-P	"FH-P,scaling0.95,cluster200"
3.28_100	XH-P	"FH-P,scaling1.00,minimum,cluster200"
3.28_105	XH-P	"FH-P,scaling1.05,cluster200"
3.28_110	XH-P	"FH-P,scaling1.10,cluster200"
3.28_125	XH-P	"FH-P,scaling1.25,cluster200"
3.28_150	XH-P	"FH-P,scaling1.50,cluster200"
3.28_200	XH-P	"FH-P,scaling2.00,cluster200"
3.29_080	XH-P	"FH-P,scaling0.80,cluster100"
3.29_085	XH-P	"FH-P,scaling0.85,cluster100"
3.29_090	XH-P	"FH-P,scaling0.90,cluster100"
3.29_095	XH-P	"FH-P,scaling0.95,cluster100"
3.29_100	XH-P	"FH-P,scaling1.00,minimum,cluster100"
3.29_105	XH-P	"FH-P,scaling1.05,cluster100"
3.29_110	XH-P	"FH-P,scaling1.10,cluster100"
3.29_125	XH-P	"FH-P,scaling1.25,cluster100"
3.29_150	XH-P	"FH-P,scaling1.50,cluster100"
3.29_200	XH-P	"FH-P,scaling2.00,cluster100"
3.30_080	XH-P	"FH-P,scaling0.80"
3.30_085	XH-P	"FH-P,scaling0.85"
3.30_090	XH-P	"FH-P,scaling0.90"
3.30_095	XH-P	"FH-P,scaling0.95"
3.30_100	XH-P	"FH-P,scaling1.00,minimum"
3.30_105	XH-P	"FH-P,scaling1.05"
3.30_110	XH-P	"FH-P,scaling1.10"
3.30_125	XH-P	"FH-P,scaling1.25"
3.30_150	XH-P	"FH-P,scaling1.50"
3.30_200	XH-P	"FH-P,scaling2.00"
3.31_080	XH-P	"FH-P,scaling0.80"
3.31_085	XH-P	"FH-P,scaling0.85"
3.31_090	XH-P	"FH-P,scaling0.90"
3.31_095	XH-P	"FH-P,scaling0.95"
3.31_100	XH-P	"FH-P,scaling1.00,minimum"
3.31_105	XH-P	"FH-P,scaling1.05"
3.31_110	XH-P	"FH-P,scaling1.10"
3.31_125	XH-P	"FH-P,scaling1.25"
3.31_150	XH-P	"FH-P,scaling1.50"
3.31_200	XH-P	"FH-P,scaling2.00"
3.32_080	XH-P	"FH-P,scaling0.80,cluster200"
3.32_085	XH-P	"FH-P,scaling0.85,cluster200"
3.32_090	XH-P	"FH-P,scaling0.90,cluster200"
3.32_095	XH-P	"FH-P,scaling0.95,cluster200"
3.32_100	XH-P	"FH-P,scaling1.00,minimum,cluster200"
3.32_105	XH-P	"FH-P,scaling1.05,cluster200"
3.32_110	XH-P	"FH-P,scaling1.10,cluster200"
3.32_125	XH-P	"FH-P,scaling1.25,cluster200"
3.32_150	XH-P	"FH-P,scaling1.50,cluster200"
3.32_200	XH-P	"FH-P,scaling2.00,cluster200"
3.33_080	XH-P	"FH-P,scaling0.80"
3.33_085	XH-P	"FH-P,scaling0.85"
3.33_090	XH-P	"FH-P,scaling0.90"
3.33_095	XH-P	"FH-P,scaling0.95"
3.33_100	XH-P	"FH-P,scaling1.00,minimum"
3.33_105	XH-P	"FH-P,scaling1.05"
3.33_110	XH-P	"FH-P,scaling1.10"
3.33_125	XH-P	"FH-P,scaling1.25"
3.33_150	XH-P	"FH-P,scaling1.50"
3.33_200	XH-P	"FH-P,scaling2.00"
3.34_080	XH-P	"ClH-P,scaling0.80,cluster020,cluster050,cluster200"
3.34_085	XH-P	"ClH-P,scaling0.85,cluster020,cluster050,cluster200"
3.34_090	XH-P	"ClH-P,scaling0.90,cluster020,cluster050,cluster200"
3.34_095	XH-P	"ClH-P,scaling0.95,cluster020,cluster050,cluster200"
3.34_100	XH-P	"ClH-P,scaling1.00,minimum,cluster020,cluster050,cluster200"
3.34_105	XH-P	"ClH-P,scaling1.05,cluster020,cluster050,cluster200"
3.34_110	XH-P	"ClH-P,scaling1.10,cluster020,cluster050,cluster200"
3.34_125	XH-P	"ClH-P,scaling1.25,cluster020,cluster050,cluster200"
3.34_150	XH-P	"ClH-P,scaling1.50,cluster020,cluster050,cluster200"
3.34_200	XH-P	"ClH-P,scaling2.00,cluster020,cluster050,cluster200"
3.35_080	XH-P	"ClH-P,scaling0.80"
3.35_085	XH-P	"ClH-P,scaling0.85"
3.35_090	XH-P	"ClH-P,scaling0.90"
3.35_095	XH-P	"ClH-P,scaling0.95"
3.35_100	XH-P	"ClH-P,scaling1.00,minimum"
3.35_105	XH-P	"ClH-P,scaling1.05"
3.35_110	XH-P	"ClH-P,scaling1.10"
3.35_125	XH-P	"ClH-P,scaling1.25"
3.35_150	XH-P	"ClH-P,scaling1.50"
3.35_200	XH-P	"ClH-P,scaling2.00"
3.36_080	XH-P	"ClH-P,scaling0.80"
3.36_085	XH-P	"ClH-P,scaling0.85"
3.36_090	XH-P	"ClH-P,scaling0.90"
3.36_095	XH-P	"ClH-P,scaling0.95"
3.36_100	XH-P	"ClH-P,scaling1.00,minimum"
3.36_105	XH-P	"ClH-P,scaling1.05"
3.36_110	XH-P	"ClH-P,scaling1.10"
3.36_125	XH-P	"ClH-P,scaling1.25"
3.36_150	XH-P	"ClH-P,scaling1.50"
3.36_200	XH-P	"ClH-P,scaling2.00"
3.37_080	XH-P	"ClH-P,scaling0.80,cluster100"
3.37_085	XH-P	"ClH-P,scaling0.85,cluster100"
3.37_090	XH-P	"ClH-P,scaling0.90,cluster100"
3.37_095	XH-P	"ClH-P,scaling0.95,cluster100"
3.37_100	XH-P	"ClH-P,scaling1.00,minimum,cluster100"
3.37_105	XH-P	"ClH-P,scaling1.05,cluster100"
3.37_110	XH-P	"ClH-P,scaling1.10,cluster100"
3.37_125	XH-P	"ClH-P,scaling1.25,cluster100"
3.37_150	XH-P	"ClH-P,scaling1.50,cluster100"
3.37_200	XH-P	"ClH-P,scaling2.00,cluster100"
3.38_080	XH-P	"ClH-P,scaling0.80,cluster200"
3.38_085	XH-P	"ClH-P,scaling0.85,cluster200"
3.38_090	XH-P	"ClH-P,scaling0.90,cluster200"
3.38_095	XH-P	"ClH-P,scaling0.95,cluster200"
3.38_100	XH-P	"ClH-P,scaling1.00,minimum,cluster200"
3.38_105	XH-P	"ClH-P,scaling1.05,cluster200"
3.38_110	XH-P	"ClH-P,scaling1.10,cluster200"
3.38_125	XH-P	"ClH-P,scaling1.25,cluster200"
3.38_150	XH-P	"ClH-P,scaling1.50,cluster200"
3.38_200	XH-P	"ClH-P,scaling2.00,cluster200"
3.39_080	XH-P	"ClH-P,scaling0.80"
3.39_085	XH-P	"ClH-P,scaling0.85"
3.39_090	XH-P	"ClH-P,scaling0.90"
3.39_095	XH-P	"ClH-P,scaling0.95"
3.39_100	XH-P	"ClH-P,scaling1.00,minimum"
3.39_105	XH-P	"ClH-P,scaling1.05"
3.39_110	XH-P	"ClH-P,scaling1.10"
3.39_125	XH-P	"ClH-P,scaling1.25"
3.39_150	XH-P	"ClH-P,scaling1.50"
3.39_200	XH-P	"ClH-P,scaling2.00"
3.40_080	XH-P	"ClH-Px2,scaling0.80,cluster100,cluster200"
3.40_085	XH-P	"ClH-Px2,scaling0.85,cluster100,cluster200"
3.40_090	XH-P	"ClH-Px2,scaling0.90,cluster100,cluster200"
3.40_095	XH-P	"ClH-Px2,scaling0.95,cluster100,cluster200"
3.40_100	XH-P	"ClH-Px2,scaling1.00,minimum,cluster100,cluster200"
3.40_105	XH-P	"ClH-Px2,scaling1.05,cluster100,cluster200"
3.40_110	XH-P	"ClH-Px2,scaling1.10,cluster100,cluster200"
3.40_125	XH-P	"ClH-Px2,scaling1.25,cluster100,cluster200"
3.40_150	XH-P	"ClH-Px2,scaling1.50,cluster100,cluster200"
3.40_200	XH-P	"ClH-Px2,scaling2.00,cluster100,cluster200"
3.41_080	XH-P	"BrH-P,scaling0.80,cluster200"
3.41_085	XH-P	"BrH-P,scaling0.85,cluster200"
3.41_090	XH-P	"BrH-P,scaling0.90,cluster200"
3.41_095	XH-P	"BrH-P,scaling0.95,cluster200"
3.41_100	XH-P	"BrH-P,scaling1.00,minimum,cluster200"
3.41_105	XH-P	"BrH-P,scaling1.05,cluster200"
3.41_110	XH-P	"BrH-P,scaling1.10,cluster200"
3.41_125	XH-P	"BrH-P,scaling1.25,cluster200"
3.41_150	XH-P	"BrH-P,scaling1.50,cluster200"
3.41_200	XH-P	"BrH-P,scaling2.00,cluster200"
3.42_080	XH-P	"BrH-P,scaling0.80,cluster020,cluster050,cluster100"
3.42_085	XH-P	"BrH-P,scaling0.85,cluster020,cluster050,cluster100"
3.42_090	XH-P	"BrH-P,scaling0.90,cluster020,cluster050,cluster100"
3.42_095	XH-P	"BrH-P,scaling0.95,cluster020,cluster050,cluster100"
3.42_100	XH-P	"BrH-P,scaling1.00,minimum,cluster020,cluster050,cluster100"
3.42_105	XH-P	"BrH-P,scaling1.05,cluster020,cluster050,cluster100"
3.42_110	XH-P	"BrH-P,scaling1.10,cluster020,cluster050,cluster100"
3.42_125	XH-P	"BrH-P,scaling1.25,cluster020,cluster050,cluster100"
3.42_150	XH-P	"BrH-P,scaling1.50,cluster020,cluster050,cluster100"
3.42_200	XH-P	"BrH-P,scaling2.00,cluster020,cluster050,cluster100"
3.43_080	XH-P	"BrH-P,scaling0.80"
3.43_085	XH-P	"BrH-P,scaling0.85"
3.43_090	XH-P	"BrH-P,scaling0.90"
3.43_095	XH-P	"BrH-P,scaling0.95"
3.43_100	XH-P	"BrH-P,scaling1.00,minimum"
3.43_105	XH-P	"BrH-P,scaling1.05"
3.43_110	XH-P	"BrH-P,scaling1.10"
3.43_125	XH-P	"BrH-P,scaling1.25"
3.43_150	XH-P	"BrH-P,scaling1.50"
3.43_200	XH-P	"BrH-P,scaling2.00"
3.44_080	XH-P	"BrH-P,scaling0.80,cluster200"
3.44_085	XH-P	"BrH-P,scaling0.85,cluster200"
3.44_090	XH-P	"BrH-P,scaling0.90,cluster200"
3.44_095	XH-P	"BrH-P,scaling0.95,cluster200"
3.44_100	XH-P	"BrH-P,scaling1.00,minimum,cluster200"
3.44_105	XH-P	"BrH-P,scaling1.05,cluster200"
3.44_110	XH-P	"BrH-P,scaling1.10,cluster200"
3.44_125	XH-P	"BrH-P,scaling1.25,cluster200"
3.44_150	XH-P	"BrH-P,scaling1.50,cluster200"
3.44_200	XH-P	"BrH-P,scaling2.00,cluster200"
3.45_080	XH-P	"BrH-P,scaling0.80,cluster200"
3.45_085	XH-P	"BrH-P,scaling0.85,cluster200"
3.45_090	XH-P	"BrH-P,scaling0.90,cluster200"
3.45_095	XH-P	"BrH-P,scaling0.95,cluster200"
