# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
4.29_090       -11.831        20.895        -5.611        -3.363        -5.653        -5.562
4.29_095        -9.719        14.999        -4.247        -2.616        -4.614        -6.197
4.29_100        -8.032        10.733        -3.269        -1.985        -3.775        -6.328
4.29_105        -6.686         7.661        -2.551        -1.483        -3.095        -6.154
4.29_110        -5.611         5.456        -2.012        -1.097        -2.542        -5.804
4.29_125        -3.488         1.955        -1.032        -0.431        -1.427        -4.424
4.29_150        -1.836         0.347        -0.376        -0.091        -0.574        -2.530
4.29_200        -0.734         0.011        -0.069        -0.005        -0.120        -0.918
4.30_080       -23.763        48.965       -13.069        -5.581        -9.822        -3.270
4.30_085       -19.794        36.128        -9.455        -5.120        -8.042        -6.283
4.30_090       -16.470        26.526        -7.018        -4.320        -6.598        -7.880
4.30_095       -13.729        19.397        -5.325        -3.478        -5.423        -8.557
4.30_100       -11.485        14.136        -4.115        -2.719        -4.466        -8.648
4.30_105        -9.655        10.274        -3.226        -2.086        -3.684        -8.377
4.30_110        -8.163         7.451        -2.558        -1.580        -3.045        -7.895
4.30_125        -5.117         2.815        -1.334        -0.662        -1.735        -6.033
4.30_150        -2.632         0.545        -0.491        -0.152        -0.705        -3.435
4.30_200        -0.934         0.020        -0.086        -0.009        -0.144        -1.154
4.31_080       -20.120        42.363       -10.852        -5.032        -8.584        -2.226
4.31_085       -16.636        30.888        -7.831        -4.411        -6.967        -4.957
4.31_090       -13.758        22.412        -5.797        -3.606        -5.664        -6.413
4.31_095       -11.411        16.197        -4.385        -2.830        -4.615        -7.044
4.31_100        -9.509        11.665        -3.377        -2.166        -3.766        -7.153
4.31_105        -7.970         8.377        -2.636        -1.630        -3.080        -6.939
4.31_110        -6.725         6.003        -2.080        -1.214        -2.522        -6.539
4.31_125        -4.206         2.184        -1.066        -0.486        -1.400        -4.974
4.31_150        -2.168         0.396        -0.380        -0.105        -0.548        -2.805
4.31_200        -0.777         0.012        -0.065        -0.006        -0.106        -0.941
4.32_080       -10.239        30.260        -8.023        -3.762        -8.035         0.201
4.32_085        -8.063        21.495        -5.844        -3.033        -6.580        -2.025
4.32_090        -6.357        15.218        -4.354        -2.329        -5.409        -3.231
4.32_095        -5.035        10.749        -3.305        -1.737        -4.463        -3.790
4.32_100        -4.017         7.582        -2.547        -1.272        -3.694        -3.949
4.32_105        -3.234         5.344        -1.988        -0.922        -3.067        -3.868
4.32_110        -2.632         3.765        -1.568        -0.663        -2.554        -3.653
4.32_125        -1.519         1.321        -0.812        -0.244        -1.502        -2.755
4.32_150        -0.745         0.235        -0.312        -0.047        -0.660        -1.530
4.32_200        -0.276         0.008        -0.070        -0.002        -0.162        -0.502
4.33_080       -15.711        34.612        -8.555        -4.345        -7.106        -1.106
4.33_085       -12.850        24.832        -6.157        -3.616        -5.695        -3.485
4.33_090       -10.525        17.729        -4.544        -2.845        -4.574        -4.760
4.33_095        -8.658        12.602        -3.424        -2.166        -3.680        -5.326
4.33_100        -7.165         8.928        -2.623        -1.614        -2.967        -5.442
4.33_105        -5.972         6.304        -2.035        -1.187        -2.396        -5.286
4.33_110        -5.015         4.440        -1.594        -0.865        -1.939        -4.974
4.33_125        -3.108         1.532        -0.795        -0.328        -1.039        -3.738
4.33_150        -1.593         0.252        -0.272        -0.065        -0.384        -2.062
4.33_200        -0.571         0.006        -0.044        -0.003        -0.069        -0.680
4.34_080       -25.030        51.634       -13.918        -5.791       -10.706        -3.812
4.34_085       -20.946        38.302       -10.100        -5.369        -8.840        -6.953
4.34_090       -17.499        28.278        -7.518        -4.567        -7.314        -8.620
4.34_095       -14.638        20.800        -5.720        -3.702        -6.064        -9.324
4.34_100       -12.282        15.252        -4.432        -2.912        -5.037        -9.412
4.34_105       -10.350        11.156        -3.484        -2.247        -4.192        -9.117
4.34_110        -8.767         8.145        -2.771        -1.712        -3.495        -8.599
4.34_125        -5.508         3.145        -1.460        -0.728        -2.044        -6.595
4.34_150        -2.817         0.634        -0.549        -0.170        -0.868        -3.770
4.34_200        -0.974         0.025        -0.102        -0.010        -0.191        -1.252
4.35_080       -24.816        49.819       -12.726        -5.702       -10.192        -3.617
4.35_085       -20.842        37.191        -9.273        -5.161        -8.449        -6.534
4.35_090       -17.479        27.679        -6.928        -4.333        -7.020        -8.082
4.35_095       -14.672        20.553        -5.288        -3.485        -5.845        -8.737
4.35_100       -12.345        15.235        -4.108        -2.729        -4.876        -8.822
4.35_105       -10.422        11.279        -3.238        -2.100        -4.074        -8.554
4.35_110        -8.834         8.344        -2.581        -1.597        -3.410        -8.078
4.35_125        -5.526         3.366        -1.372        -0.679        -2.016        -6.227
4.35_150        -2.767         0.730        -0.528        -0.159        -0.863        -3.588
4.35_200        -0.944         0.032        -0.103        -0.010        -0.187        -1.212
4.36_080       -19.568        44.432        -9.262        -6.464       -11.730        -2.591
4.36_085       -15.096        32.271        -6.127        -5.724        -9.537        -4.214
4.36_090       -11.681        23.284        -4.191        -4.656        -7.790        -5.034
4.36_095        -9.091        16.707        -2.957        -3.607        -6.389        -5.338
4.36_100        -7.132        11.932        -2.145        -2.710        -5.258        -5.313
4.36_105        -5.651         8.489        -1.593        -1.995        -4.340        -5.090
4.36_110        -4.527         6.019        -1.205        -1.449        -3.593        -4.754
4.36_125        -2.507         2.113        -0.565        -0.529        -2.067        -3.555
4.36_150        -1.180         0.356        -0.189        -0.094        -0.866        -1.974
4.36_200        -0.445         0.009        -0.033        -0.004        -0.195        -0.668
4.37_080       -28.211        60.382       -14.719        -7.981       -14.751        -5.281
4.37_085       -22.403        45.140        -9.794        -7.902       -12.106        -7.065
4.37_090       -17.795        33.512        -6.711        -6.923        -9.976        -7.893
4.37_095       -14.175        24.732        -4.736        -5.684        -8.250        -8.112
4.37_100       -11.346        18.162        -3.435        -4.486        -6.844        -7.949
4.37_105        -9.140        13.282        -2.551        -3.451        -5.694        -7.554
4.37_110        -7.419         9.678        -1.933        -2.607        -4.748        -7.030
4.37_125        -4.178         3.680        -0.915        -1.057        -2.787        -5.257
4.37_150        -1.905         0.707        -0.306        -0.216        -1.191        -2.912
4.37_200        -0.613         0.024        -0.049        -0.009        -0.264        -0.911
4.38_080       -21.770        46.669        -9.837        -6.790       -11.483        -3.212
4.38_085       -17.027        34.115        -6.524        -6.105        -9.306        -4.846
4.38_090       -13.357        24.774        -4.473        -5.028        -7.574        -5.657
4.38_095       -10.535        17.891        -3.165        -3.940        -6.188        -5.936
4.38_100        -8.372        12.861        -2.302        -2.992        -5.071        -5.876
4.38_105        -6.711         9.208        -1.713        -2.225        -4.168        -5.610
4.38_110        -5.433         6.570        -1.298        -1.631        -3.434        -5.227
4.38_125        -3.065         2.347        -0.608        -0.612        -1.946        -3.883
4.38_150        -1.423         0.406        -0.198        -0.113        -0.789        -2.116
4.38_200        -0.472         0.011        -0.031        -0.004        -0.164        -0.659
4.39_080       -12.310        32.278        -5.229        -4.385       -11.555        -1.201
4.39_085        -9.092        22.959        -3.497        -3.469        -9.553        -2.653
4.39_090        -6.742        16.276        -2.421        -2.603        -7.936        -3.426
4.39_095        -5.031        11.513        -1.728        -1.893        -6.619        -3.757
4.39_100        -3.788         8.133        -1.265        -1.349        -5.538        -3.807
4.39_105        -2.883         5.741        -0.946        -0.949        -4.647        -3.684
4.39_110        -2.223         4.052        -0.720        -0.663        -3.909        -3.463
4.39_125        -1.111         1.427        -0.345        -0.222        -2.361        -2.612
4.39_150        -0.465         0.252        -0.124        -0.037        -1.070        -1.444
4.39_200        -0.153         0.008        -0.026        -0.001        -0.269        -0.442
4.40_080       -15.355        33.497        -6.224        -5.329        -8.188        -1.599
4.40_085       -11.813        23.854        -4.131        -4.401        -6.526        -3.017
4.40_090        -9.142        16.879        -2.841        -3.415        -5.226        -3.745
4.40_095        -7.135        11.880        -2.016        -2.552        -4.202        -4.025
4.40_100        -5.626         8.323        -1.468        -1.862        -3.389        -4.022
4.40_105        -4.487         5.808        -1.090        -1.336        -2.742        -3.848
4.40_110        -3.622         4.039        -0.822        -0.949        -2.225        -3.579
4.40_125        -2.048         1.336        -0.375        -0.327        -1.205        -2.620
4.40_150        -0.967         0.202        -0.117        -0.054        -0.458        -1.393
4.40_200        -0.330         0.004        -0.018        -0.002        -0.088        -0.432
4.41_080       -30.740        65.418       -16.648        -8.152       -16.217        -6.339
4.41_085       -24.627        49.430       -11.123        -8.393       -13.428        -8.141
4.41_090       -19.720        37.103        -7.643        -7.532       -11.165        -8.957
4.41_095       -15.823        27.696        -5.404        -6.298        -9.318        -9.147
4.41_100       -12.747        20.579        -3.925        -5.048        -7.802        -8.943
4.41_105       -10.326        15.233        -2.921        -3.937        -6.552        -8.503
4.41_110        -8.421        11.239        -2.219        -3.013        -5.515        -7.928
4.41_125        -4.783         4.449        -1.063        -1.264        -3.331        -5.992
4.41_150        -2.180         0.920        -0.367        -0.272        -1.490        -3.390
4.41_200        -0.687         0.037        -0.062        -0.013        -0.355        -1.080
4.42_080       -26.000        53.841       -12.057        -7.435       -12.943        -4.593
4.42_085       -20.719        40.295        -8.087        -7.018       -10.655        -6.184
4.42_090       -16.543        30.002        -5.596        -5.995        -8.813        -6.945
4.42_095       -13.262        22.248        -3.991        -4.847        -7.321        -7.174
4.42_100       -10.692        16.445        -2.926        -3.789        -6.103        -7.064
4.42_105        -8.677        12.124        -2.196        -2.897        -5.103        -6.749
4.42_110        -7.093         8.919        -1.681        -2.182        -4.278        -6.315
4.42_125        -4.066         3.520        -0.819        -0.886        -2.553        -4.803
4.42_150        -1.873         0.728        -0.289        -0.185        -1.117        -2.737
4.42_200        -0.611         0.028        -0.051        -0.009        -0.255        -0.897
4.43_080       -22.170        48.760       -12.891        -4.559       -13.740        -4.598
4.43_085       -16.938        35.856        -8.397        -4.871       -11.204        -5.555
4.43_090       -12.954        26.174        -5.615        -4.347        -9.181        -5.923
4.43_095        -9.943        18.988        -3.852        -3.563        -7.556        -5.925
4.43_100        -7.678        13.703        -2.706        -2.780        -6.242        -5.703
4.43_105        -5.978         9.846        -1.942        -2.105        -5.173        -5.352
4.43_110        -4.701         7.048        -1.420        -1.562        -4.299        -4.933
4.43_125        -2.455         2.540        -0.605        -0.598        -2.505        -3.623
4.43_150        -1.070         0.443        -0.181        -0.110        -1.070        -1.987
4.43_200        -0.383         0.012        -0.029        -0.004        -0.246        -0.649
4.44_080       -33.791        70.348       -23.484        -4.019       -18.116        -9.064
4.44_085       -26.785        53.674       -15.553        -6.342       -14.939        -9.945
4.44_090       -21.187        40.636       -10.519        -6.642       -12.368       -10.080
4.44_095       -16.767        30.563        -7.275        -6.024       -10.279        -9.782
4.44_100       -13.304        22.858        -5.143        -5.078        -8.572        -9.240
4.44_105       -10.602        17.012        -3.712        -4.097        -7.171        -8.570
4.44_110        -8.499        12.610        -2.729        -3.214        -6.015        -7.847
4.44_125        -4.581         5.034        -1.184        -1.410        -3.596        -5.737
4.44_150        -1.948         1.039        -0.356        -0.312        -1.584        -3.159
4.44_200        -0.587         0.040        -0.050        -0.014        -0.363        -0.974
4.45_080       -24.419        51.052       -13.984        -4.499       -13.402        -5.251
4.45_085       -18.916        37.800        -9.158        -5.028       -10.889        -6.192
4.45_090       -14.673        27.785        -6.155        -4.598        -8.887        -6.528
4.45_095       -11.425        20.297        -4.243        -3.836        -7.282        -6.489
4.45_100        -8.948        14.750        -2.995        -3.039        -5.988        -6.220
4.45_105        -7.062        10.672        -2.158        -2.331        -4.939        -5.819
4.45_110        -5.624         7.691        -1.583        -1.751        -4.085        -5.352
4.45_125        -3.021         2.827        -0.677        -0.692        -2.343        -3.905
4.45_150        -1.317         0.509        -0.197        -0.132        -0.969        -2.106
4.45_200        -0.416         0.015        -0.027        -0.005        -0.206        -0.639
4.46_080       -13.894        33.928        -6.558        -2.946       -13.123        -2.593
4.46_085       -10.163        24.286        -4.290        -2.582       -10.872        -3.621
4.46_090        -7.453        17.319        -2.887        -2.046        -9.052        -4.118
4.46_095        -5.491        12.316        -1.994        -1.535        -7.566        -4.271
4.46_100        -4.075         8.742        -1.409        -1.116        -6.345        -4.203
4.46_105        -3.051         6.199        -1.016        -0.796        -5.336        -4.000
4.46_110        -2.310         4.393        -0.745        -0.561        -4.499        -3.721
4.46_125        -1.085         1.561        -0.321        -0.190        -2.732        -2.766
4.46_150        -0.413         0.278        -0.100        -0.031        -1.245        -1.512
4.46_200        -0.126         0.008        -0.018        -0.001        -0.314        -0.451
4.47_080       -16.178        34.407        -7.906        -3.862        -9.055        -2.594
4.47_085       -12.257        24.663        -5.140        -3.574        -7.221        -3.529
4.47_090        -9.332        17.555        -3.440        -2.949        -5.786        -3.951
4.47_095        -7.158        12.424        -2.364        -2.290        -4.656        -4.045
4.47_100        -5.544         8.750        -1.662        -1.716        -3.762        -3.934
4.47_105        -4.343         6.136        -1.191        -1.257        -3.048        -3.703
4.47_110        -3.443         4.287        -0.868        -0.907        -2.477        -3.408
4.47_125        -1.856         1.436        -0.361        -0.324        -1.351        -2.455
4.47_150        -0.833         0.221        -0.100        -0.054        -0.520        -1.286
4.47_200        -0.274         0.005        -0.014        -0.002        -0.101        -0.386
4.48_080       -29.197        58.941       -18.361        -3.585       -15.133        -7.334
4.48_085       -23.070        44.704       -12.269        -4.981       -12.476        -8.092
4.48_090       -18.239        33.703        -8.391        -4.990       -10.336        -8.253
4.48_095       -14.460        25.289        -5.872        -4.413        -8.603        -8.059
4.48_100       -11.516        18.904        -4.200        -3.657        -7.189        -7.658
4.48_105        -9.225        14.089        -3.064        -2.917        -6.028        -7.145
4.48_110        -7.441        10.473        -2.274        -2.270        -5.069        -6.581
4.48_125        -4.096         4.258        -1.010        -0.988        -3.059        -4.895
4.48_150        -1.783         0.919        -0.315        -0.220        -1.367        -2.765
4.48_200        -0.551         0.039        -0.049        -0.011        -0.320        -0.892
4.49_080       -25.622        55.060       -15.605        -2.386       -16.883        -5.436
4.49_085       -19.503        41.149       -10.029        -3.778       -13.943        -6.103
4.49_090       -14.840        30.562        -6.593        -3.841       -11.578        -6.290
4.49_095       -11.312        22.588        -4.436        -3.365        -9.660        -6.185
4.49_100        -8.654        16.631        -3.052        -2.738        -8.093        -5.906
4.49_105        -6.655        12.208        -2.143        -2.133        -6.804        -5.527
4.49_110        -5.150         8.940        -1.532        -1.616        -5.738        -5.097
4.49_125        -2.505         3.478        -0.610        -0.644        -3.493        -3.774
4.49_150        -0.900         0.708        -0.161        -0.125        -1.595        -2.073
4.49_200        -0.191         0.028        -0.021        -0.005        -0.397        -0.585
4.50_080       -38.283        78.721       -29.364        -0.483       -21.010       -10.419
4.50_085       -30.097        60.755       -19.120        -4.916       -17.363       -10.740
4.50_090       -23.575        46.500       -12.660        -6.325       -14.410       -10.470
4.50_095       -18.443        35.336        -8.545        -6.240       -12.008        -9.900
4.50_100       -14.439        26.689        -5.887        -5.507       -10.044        -9.188
4.50_105       -11.333        20.053        -4.139        -4.573        -8.430        -8.422
4.50_110        -8.931        14.999        -2.967        -3.657        -7.097        -7.651
4.50_125        -4.536         6.141        -1.203        -1.652        -4.295        -5.545
4.50_150        -1.740         1.316        -0.332        -0.370        -1.931        -3.058
4.50_200        -0.471         0.054        -0.042        -0.017        -0.456        -0.932
4.51_080       -24.864        51.954       -14.588        -3.252       -14.401        -5.151
4.51_085       -18.904        38.482        -9.320        -4.310       -11.694        -5.745
4.51_090       -14.377        28.286        -6.099        -4.164        -9.542        -5.896
4.51_095       -10.964        20.657        -4.090        -3.558        -7.820        -5.775
4.51_100        -8.403        15.005        -2.809        -2.848        -6.434        -5.490
4.51_105        -6.484        10.847        -1.971        -2.193        -5.311        -5.111
4.51_110        -5.044         7.809        -1.410        -1.646        -4.397        -4.687
4.51_125        -2.528         2.856        -0.563        -0.639        -2.531        -3.405
4.51_150        -1.007         0.508        -0.149        -0.118        -1.055        -1.821
4.51_200        -0.298         0.014        -0.019        -0.004        -0.227        -0.534
4.52_080       -14.742        34.063        -6.554        -1.293       -14.417        -2.943
4.52_085       -10.590        24.293        -4.188        -1.403       -11.944        -3.832
4.52_090        -7.623        17.263        -2.745        -1.209        -9.940        -4.254
4.52_095        -5.509        12.236        -1.840        -0.945        -8.303        -4.361
4.52_100        -4.003         8.656        -1.258        -0.702        -6.957        -4.263
4.52_105        -2.930         6.116        -0.875        -0.505        -5.844        -4.039
4.52_110        -2.164         4.317        -0.618        -0.358        -4.920        -3.743
4.52_125        -0.935         1.512        -0.236        -0.121        -2.973        -2.754
4.52_150        -0.311         0.258        -0.060        -0.020        -1.339        -1.472
4.52_200        -0.084         0.007        -0.008        -0.001        -0.330        -0.417
4.53_080       -44.194        89.792       -38.709         3.663       -24.087       -13.535
4.53_085       -35.308        70.527       -25.606        -3.213       -20.098       -13.698
4.53_090       -28.073        54.942       -17.178        -6.031       -16.839       -13.178
4.53_095       -22.267        42.502       -11.715        -6.691       -14.166       -12.338
4.53_100       -17.654        32.680        -8.135        -6.298       -11.963       -11.370
4.53_105       -14.014        25.000        -5.754        -5.468       -10.139       -10.375
4.53_110       -11.155        19.042        -4.145        -4.526        -8.621        -9.404
4.53_125        -5.790         8.246        -1.703        -2.210        -5.380        -6.837
4.53_150        -2.239         1.952        -0.482        -0.546        -2.547        -3.861
4.53_200        -0.586         0.099        -0.063        -0.029        -0.654        -1.233
4.54_080       -27.098        54.848       -17.554        -0.471       -15.043        -5.317
4.54_085       -20.836        41.223       -11.465        -2.546       -12.350        -5.974
4.54_090       -16.041        30.796        -7.658        -3.072       -10.196        -6.172
4.54_095       -12.389        22.896        -5.232        -2.903        -8.460        -6.088
4.54_100        -9.615        16.957        -3.652        -2.474        -7.049        -5.833
4.54_105        -7.510        12.520        -2.600        -1.993        -5.896        -5.478
4.54_110        -5.910         9.223        -1.883        -1.552        -4.947        -5.070
4.54_125        -3.038         3.641        -0.778        -0.660        -2.965        -3.800
4.54_150        -1.217         0.748        -0.217        -0.140        -1.316        -2.142
4.54_200        -0.355         0.028        -0.030        -0.006        -0.308        -0.671
5.01_080       -10.248        22.216        -0.906        -1.654       -10.054        -0.647
5.01_085        -7.503        15.490        -0.646        -1.285        -8.226        -2.170
5.01_090        -5.562        10.795        -0.485        -0.969        -6.739        -2.960
5.01_095        -4.181         7.516        -0.378        -0.715        -5.530        -3.286
5.01_100        -3.189         5.226        -0.301        -0.519        -4.545        -3.328
5.01_105        -2.473         3.627        -0.244        -0.372        -3.743        -3.204
5.01_110        -1.950         2.512        -0.199        -0.264        -3.087        -2.989
5.01_125        -1.062         0.821        -0.110        -0.091        -1.756        -2.198
5.01_150        -0.517         0.120        -0.043        -0.014        -0.723        -1.178
5.01_200        -0.207         0.002        -0.008        -0.000        -0.158        -0.371
5.02_080       -25.363        46.542        -5.911        -3.807       -13.616        -2.156
5.02_085       -19.462        33.595        -4.119        -3.026       -11.335        -4.347
5.02_090       -15.108        24.152        -2.961        -2.280        -9.447        -5.644
5.02_095       -11.882        17.302        -2.189        -1.660        -7.879        -6.308
5.02_100        -9.478        12.353        -1.656        -1.181        -6.574        -6.536
5.02_105        -7.670         8.793        -1.277        -0.827        -5.489        -6.470
5.02_110        -6.297         6.239        -0.999        -0.573        -4.586        -6.216
5.02_125        -3.778         2.190        -0.511        -0.185        -2.691        -4.976
5.02_150        -1.991         0.360        -0.192        -0.029        -1.145        -2.997
5.02_200        -0.812         0.008        -0.038        -0.001        -0.255        -1.099
5.03_080       -40.812        71.731       -12.338        -4.856       -17.204        -3.479
5.03_085       -31.230        52.577        -8.185        -4.719       -14.284        -5.840
5.03_090       -24.082        38.305        -5.598        -3.993       -11.869        -7.236
5.03_095       -18.746        27.770        -3.954        -3.138        -9.871        -7.940
5.03_100       -14.753        20.048        -2.879        -2.357        -8.215        -8.156
5.03_105       -11.748        14.424        -2.154        -1.719        -6.841        -8.038
5.03_110        -9.473        10.348        -1.649        -1.228        -5.700        -7.702
5.03_125        -5.361         3.767        -0.815        -0.420        -3.313        -6.142
5.03_150        -2.592         0.674        -0.303        -0.068        -1.380        -3.669
5.03_200        -0.969         0.019        -0.060        -0.003        -0.292        -1.305
5.04_080        -8.488        16.318        -1.282        -1.554        -4.892         0.101
5.04_085        -6.384        10.991        -0.888        -1.028        -3.924        -1.233
5.04_090        -4.889         7.389        -0.636        -0.674        -3.158        -1.967
5.04_095        -3.816         4.958        -0.467        -0.439        -2.550        -2.314
5.04_100        -3.037         3.322        -0.349        -0.286        -2.067        -2.417
5.04_105        -2.463         2.222        -0.265        -0.186        -1.680        -2.373
5.04_110        -2.034         1.484        -0.204        -0.121        -1.371        -2.245
5.04_125        -1.252         0.439        -0.098        -0.034        -0.762        -1.707
5.04_150        -0.681         0.057        -0.034        -0.005        -0.312        -0.975
5.04_200        -0.274         0.001        -0.007        -0.000        -0.072        -0.352
5.05_080        -3.418         8.517        -0.348        -0.613        -3.719         0.419
5.05_085        -2.283         5.445        -0.241        -0.382        -2.911        -0.372
5.05_090        -1.544         3.471        -0.172        -0.236        -2.286        -0.767
5.05_095        -1.061         2.207        -0.126        -0.145        -1.801        -0.926
5.05_100        -0.743         1.401        -0.094        -0.089        -1.424        -0.949
5.05_105        -0.532         0.887        -0.070        -0.054        -1.131        -0.900
5.05_110        -0.390         0.561        -0.054        -0.033        -0.902        -0.818
5.05_125        -0.177         0.140        -0.025        -0.008        -0.472        -0.542
5.05_150        -0.070         0.014        -0.008        -0.001        -0.178        -0.243
5.05_200        -0.019         0.000        -0.002        -0.000        -0.037        -0.058
5.06_080        -7.251        14.427        -0.739        -1.048        -6.354        -0.965
5.06_085        -5.543        10.107        -0.560        -0.763        -5.242        -2.002
5.06_090        -4.316         7.096        -0.435        -0.553        -4.330        -2.538
5.06_095        -3.421         4.991        -0.343        -0.399        -3.582        -2.754
5.06_100        -2.757         3.514        -0.274        -0.288        -2.966        -2.771
5.06_105        -2.258         2.476        -0.220        -0.207        -2.459        -2.669
5.06_110        -1.877         1.744        -0.178        -0.149        -2.042        -2.502
5.06_125        -1.165         0.606        -0.097        -0.054        -1.182        -1.892
5.06_150        -0.635         0.101        -0.037        -0.010        -0.496        -1.078
5.06_200        -0.266         0.002        -0.007        -0.000        -0.109        -0.380
5.07_080       -23.035        43.134        -6.017        -2.094       -13.076        -1.089
5.07_085       -17.685        31.591        -3.989        -2.387       -10.722        -3.192
5.07_090       -13.632        23.102        -2.695        -2.252        -8.807        -4.284
5.07_095       -10.548        16.862        -1.861        -1.936        -7.245        -4.728
5.07_100        -8.196        12.280        -1.314        -1.573        -5.968        -4.772
5.07_105        -6.399         8.920        -0.949        -1.231        -4.923        -4.581
5.07_110        -5.023         6.461        -0.700        -0.937        -4.065        -4.263
5.07_125        -2.536         2.411        -0.308        -0.372        -2.303        -3.107
5.07_150        -0.977         0.437        -0.094        -0.066        -0.919        -1.620
5.07_200        -0.280         0.012        -0.013        -0.002        -0.179        -0.463
5.08_080       -15.712        28.615        -3.208        -2.667        -9.959        -2.932
5.08_085       -12.654        21.121        -2.462        -2.102        -8.352        -4.450
5.08_090       -10.317        15.588        -1.920        -1.615        -7.009        -5.273
5.08_095        -8.512        11.498        -1.517        -1.216        -5.886        -5.632
5.08_100        -7.105         8.474        -1.211        -0.901        -4.945        -5.688
5.08_105        -5.996         6.239        -0.976        -0.659        -4.157        -5.548
5.08_110        -5.110         4.589        -0.792        -0.477        -3.498        -5.288
5.08_125        -3.331         1.813        -0.439        -0.174        -2.098        -4.229
5.08_150        -1.849         0.371        -0.181        -0.031        -0.918        -2.608
5.08_200        -0.733         0.013        -0.042        -0.001        -0.205        -0.968
5.09_080       -13.641        28.535        -2.683        -2.611       -10.445        -0.845
5.09_085       -10.070        19.291        -1.865        -1.828        -8.403        -2.875
5.09_090        -7.591        12.995        -1.334        -1.243        -6.771        -3.944
5.09_095        -5.852         8.727        -0.977        -0.830        -5.464        -4.397
5.09_100        -4.619         5.845        -0.728        -0.548        -4.418        -4.467
5.09_105        -3.729         3.905        -0.551        -0.359        -3.579        -4.313
5.09_110        -3.075         2.604        -0.423        -0.235        -2.906        -4.036
5.09_125        -1.915         0.763        -0.204        -0.066        -1.586        -3.007
5.09_150        -1.078         0.095        -0.072        -0.009        -0.623        -1.687
5.09_200        -0.462         0.001        -0.015        -0.000        -0.129        -0.605
5.10_080       -19.635        40.397        -4.016        -3.665       -14.987        -1.906
5.10_085       -14.748        29.509        -2.595        -3.484       -12.608        -3.926
5.10_090       -11.146        21.532        -1.736        -2.981       -10.632        -4.964
5.10_095        -8.483        15.697        -1.206        -2.401        -8.983        -5.376
5.10_100        -6.509        11.435        -0.868        -1.858        -7.603        -5.403
5.10_105        -5.037         8.324        -0.645        -1.399        -6.444        -5.201
5.10_110        -3.936         6.055        -0.492        -1.032        -5.469        -4.874
5.10_125        -1.997         2.316        -0.242        -0.384        -3.368        -3.675
5.10_150        -0.794         0.451        -0.088        -0.065        -1.544        -2.040
5.10_200        -0.220         0.014        -0.017        -0.002        -0.375        -0.600
5.11_080       -22.890        42.398        -5.655        -2.488       -12.719        -1.354
5.11_085       -17.831        31.728        -3.866        -2.619       -10.610        -3.199
5.11_090       -13.951        23.734        -2.692        -2.425        -8.867        -4.201
5.11_095       -10.964        17.740        -1.912        -2.092        -7.422        -4.650
5.11_100        -8.657        13.245        -1.387        -1.726        -6.220        -4.745
5.11_105        -6.871         9.874        -1.028        -1.379        -5.220        -4.624
5.11_110        -5.485         7.350        -0.777        -1.077        -4.386        -4.376
5.11_125        -2.909         2.997        -0.370        -0.468        -2.623        -3.373
5.11_150        -1.200         0.641        -0.131        -0.100        -1.146        -1.936
5.11_200        -0.384         0.025        -0.025        -0.004        -0.258        -0.646
5.12_080       -31.227        54.568       -11.555         2.750       -15.627        -1.091
5.12_085       -23.975        41.271        -7.190        -0.202       -13.044        -3.139
5.12_090       -18.457        31.114        -4.521        -1.465       -10.919        -4.247
5.12_095       -14.255        23.389        -2.892        -1.832        -9.164        -4.755
5.12_100       -11.050        17.534        -1.894        -1.768        -7.709        -4.886
5.12_105        -8.599        13.111        -1.277        -1.525        -6.498        -4.786
5.12_110        -6.719         9.778        -0.888        -1.236        -5.485        -4.550
5.12_125        -3.295         3.999        -0.359        -0.544        -3.334        -3.533
5.12_150        -1.111         0.856        -0.115        -0.107        -1.492        -1.969
5.12_200        -0.189         0.032        -0.019        -0.003        -0.345        -0.524
5.13_080       -39.350        68.326       -11.440        -5.338       -15.318        -3.120
5.13_085       -30.841        50.551        -8.028        -4.685       -12.729        -5.733
5.13_090       -24.348        37.307        -5.772        -3.842       -10.602        -7.257
5.13_095       -19.380        27.475        -4.251        -3.021        -8.847        -8.025
5.13_100       -15.568        20.198        -3.201        -2.310        -7.397        -8.279
5.13_105       -12.630        14.825        -2.459        -1.732        -6.195        -8.191
5.13_110       -10.353        10.866        -1.921        -1.280        -5.197        -7.885
5.13_125        -6.073         4.243        -0.991        -0.491        -3.094        -6.406
5.13_150        -3.030         0.864        -0.388        -0.094        -1.351        -4.000
5.13_200        -1.181         0.033        -0.086        -0.004        -0.311        -1.549
5.14_080       -10.854        19.136        -1.566        -1.462        -5.530        -0.275
5.14_085        -8.235        13.004        -1.122        -0.991        -4.435        -1.778
5.14_090        -6.353         8.824        -0.825        -0.664        -3.568        -2.586
5.14_095        -4.989         5.977        -0.618        -0.442        -2.877        -2.948
5.14_100        -3.988         4.043        -0.470        -0.293        -2.325        -3.032
5.14_105        -3.244         2.731        -0.361        -0.193        -1.884        -2.951
5.14_110        -2.683         1.843        -0.280        -0.128        -1.531        -2.779
5.14_125        -1.654         0.563        -0.136        -0.037        -0.837        -2.101
