# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for R739x5
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
027.08_100      -3.810      11.602      -0.357      -0.693      -5.014       1.728
027.08_105      -2.319       7.500      -0.236      -0.483      -3.952       0.511
027.08_110      -1.390       4.836      -0.168      -0.322      -3.124      -0.168
027.08_115      -0.815       3.111      -0.126      -0.209      -2.477      -0.516
027.08_125      -0.247       1.276      -0.075      -0.084      -1.574      -0.704
028.01_100      -1.138       6.421      -0.234      -0.096      -2.992       1.962
028.01_105      -0.466       4.006      -0.180      -0.058      -2.369       0.932
028.01_110      -0.070       2.495      -0.142      -0.034      -1.885       0.363
028.01_115       0.155       1.553      -0.112      -0.020      -1.510       0.066
028.01_125       0.334       0.602      -0.073      -0.006      -0.986      -0.129
028.02_100      -4.949      11.572      -0.343      -0.286      -4.277       1.717
028.02_105      -3.435       7.584      -0.272      -0.197      -3.440       0.239
028.02_110      -2.410       4.965      -0.221      -0.131      -2.775      -0.572
028.02_115      -1.708       3.250      -0.182      -0.086      -2.246      -0.972
028.02_125      -0.876       1.391      -0.123      -0.036      -1.489      -1.134
028.03_100      -5.478      12.492      -0.366      -0.431      -4.773       1.444
028.03_105      -3.984       8.342      -0.310      -0.303      -3.862      -0.117
028.03_110      -2.983       5.572      -0.266      -0.207      -3.132      -1.016
028.03_115      -2.302       3.718      -0.228      -0.140      -2.544      -1.496
028.03_125      -1.505       1.655      -0.164      -0.063      -1.694      -1.771
029.01_100      -3.202       9.211      -0.384      -0.425      -3.461       1.739
029.01_105      -2.194       6.308      -0.236      -0.323      -2.788       0.766
029.01_110      -1.507       4.298      -0.152      -0.231      -2.253       0.155
029.01_115      -1.040       2.919      -0.103      -0.160      -1.826      -0.210
029.01_125      -0.509       1.332      -0.054      -0.072      -1.210      -0.513
029.02_100      -1.990       7.594      -0.429      -0.590      -2.782       1.802
029.02_105      -1.276       5.130      -0.273      -0.412      -2.215       0.955
029.02_110      -0.801       3.449      -0.179      -0.279      -1.767       0.423
029.02_115      -0.487       2.310      -0.120      -0.186      -1.414       0.103
029.02_125      -0.149       1.024      -0.058      -0.079      -0.912      -0.174
029.03_100      -1.159       8.642      -0.845      -0.694      -3.445       2.500
029.03_105      -0.541       5.907      -0.595      -0.478      -2.792       1.501
029.03_110      -0.137       4.016      -0.429      -0.322      -2.270       0.858
029.03_115       0.118       2.723      -0.316      -0.213      -1.853       0.459
029.03_125       0.364       1.237      -0.181      -0.090      -1.246       0.085
029.04_100      -0.134      11.441      -3.118      -1.322      -3.715       3.151
029.04_105       0.399       8.039      -2.378      -0.953      -3.031       2.076
029.04_110       0.755       5.627      -1.835      -0.677      -2.478       1.392
029.04_115       0.981       3.922      -1.428      -0.476      -2.030       0.969
029.04_125       1.179       1.892      -0.887      -0.232      -1.373       0.580
029.05_100      -2.847       9.501      -0.512      -0.496      -3.667       1.980
029.05_105      -1.902       6.531      -0.326      -0.365      -2.973       0.964
029.05_110      -1.258       4.465      -0.214      -0.257      -2.416       0.320
029.05_115      -0.823       3.045      -0.146      -0.176      -1.970      -0.070
029.05_125      -0.334       1.401      -0.074      -0.078      -1.321      -0.406
029.06_100      -3.442       9.922      -0.407      -0.644      -3.858       1.572
029.06_105      -2.322       6.872      -0.256      -0.482      -3.121       0.690
029.06_110      -1.556       4.741      -0.170      -0.345      -2.532       0.137
029.06_115      -1.034       3.256      -0.118      -0.241      -2.059      -0.194
029.06_125      -0.442       1.525      -0.063      -0.111      -1.372      -0.464
029.07_100      -4.091      11.292      -0.731      -1.129      -3.728       1.613
029.07_105      -2.924       7.892      -0.475      -0.828      -3.003       0.661
029.07_110      -2.098       5.490      -0.318      -0.591      -2.424       0.058
029.07_115      -1.515       3.806      -0.218      -0.414      -1.962      -0.303
029.07_125      -0.811       1.810      -0.108      -0.196      -1.291      -0.595
029.08_100      -7.548      19.275      -1.877      -1.957      -5.666       2.226
029.08_105      -5.809      13.975      -1.306      -1.521      -4.679       0.660
029.08_110      -4.505      10.092      -0.937      -1.142      -3.876      -0.367
029.08_115      -3.523       7.256      -0.689      -0.837      -3.219      -1.012
029.08_125      -2.224       3.720      -0.395      -0.432      -2.237      -1.570
029.09_100     -13.743      36.221      -8.627      -3.857      -7.645       2.349
029.09_105     -11.515      27.526      -6.584      -3.291      -6.442      -0.306
029.09_110      -9.660      20.842      -5.115      -2.697      -5.435      -2.065
029.09_115      -8.127      15.735      -4.032      -2.154      -4.593      -3.171
029.09_125      -5.826       8.903      -2.591      -1.312      -3.292      -4.119
029.10_100      -4.669      12.367      -0.695      -0.842      -4.503       1.657
029.10_105      -3.322       8.696      -0.449      -0.641      -3.681       0.603
029.10_110      -2.368       6.092      -0.301      -0.468      -3.017      -0.062
029.10_115      -1.693       4.253      -0.208      -0.333      -2.479      -0.460
029.10_125      -0.880       2.056      -0.107      -0.160      -1.685      -0.776
030.01_100      -8.240      18.619      -0.792      -0.477      -7.840       1.270
030.01_105      -5.594      12.191      -0.446      -0.515      -6.273      -0.638
030.01_110      -3.864       7.940      -0.282      -0.422      -5.037      -1.664
030.01_115      -2.730       5.149      -0.198      -0.309      -4.056      -2.143
030.01_125      -1.486       2.141      -0.120      -0.144      -2.653      -2.262
030.02_100      -5.461      12.709      -0.461      -0.244      -5.035       1.508
030.02_105      -3.626       8.211      -0.261      -0.270      -3.948       0.107
030.02_110      -2.446       5.280      -0.166      -0.219      -3.105      -0.656
030.02_115      -1.686       3.382      -0.117      -0.157      -2.448      -1.027
030.02_125      -0.872       1.372      -0.070      -0.069      -1.535      -1.173
030.03_100      -5.239      12.297      -0.485      -0.318      -4.780       1.474
030.03_105      -3.495       7.852      -0.289      -0.290      -3.727       0.052
030.03_110      -2.385       4.989      -0.191      -0.217      -2.916      -0.719
030.03_115      -1.674       3.153      -0.137      -0.149      -2.287      -1.093
030.03_125      -0.920       1.249      -0.080      -0.062      -1.421      -1.235
030.04_100      -3.426      10.245      -0.272      -0.420      -4.736       1.391
030.04_105      -2.184       6.568      -0.164      -0.292      -3.714       0.214
030.04_110      -1.396       4.189      -0.107      -0.192      -2.921      -0.428
030.04_115      -0.896       2.656      -0.075      -0.122      -2.305      -0.741
030.04_125      -0.381       1.056      -0.042      -0.047      -1.451      -0.863
030.05_100      -4.227      13.421      -0.394      -0.479      -6.923       1.397
030.05_105      -2.340       8.634      -0.243      -0.398      -5.522       0.132
030.05_110      -1.173       5.524      -0.172      -0.287      -4.414      -0.523
030.05_115      -0.465       3.520      -0.134      -0.193      -3.539      -0.811
030.05_125       0.193       1.414      -0.091      -0.077      -2.295      -0.857
030.06_100      -2.644       9.124      -0.238      -0.342      -4.452       1.449
030.06_105      -1.385       5.797      -0.152      -0.275      -3.476       0.509
030.06_110      -0.632       3.664      -0.111      -0.195      -2.719       0.006
030.06_115      -0.194       2.307      -0.087      -0.130      -2.132      -0.237
030.06_125       0.181       0.906      -0.058      -0.052      -1.323      -0.346
030.07_100      -1.289       7.173      -0.237      -0.293      -3.757       1.597
030.07_105      -0.406       4.444      -0.164      -0.207      -2.902       0.766
030.07_110       0.081       2.742      -0.123      -0.135      -2.248       0.317
030.07_115       0.331       1.685      -0.096      -0.084      -1.747       0.090
030.07_125       0.480       0.630      -0.060      -0.030      -1.066      -0.045
030.08_100      -3.302      10.051      -0.193      -0.436      -4.880       1.240
030.08_105      -2.048       6.494      -0.123      -0.306      -3.837       0.181
030.08_110      -1.253       4.173      -0.087      -0.203      -3.023      -0.394
030.08_115      -0.754       2.670      -0.066      -0.131      -2.389      -0.670
030.08_125      -0.251       1.081      -0.042      -0.051      -1.506      -0.769
031.01_100      -8.238      15.365      -1.153      -0.248      -4.582       1.144
031.01_105      -5.750       9.990      -0.782      -0.279      -3.593      -0.414
031.01_110      -4.114       6.459      -0.572      -0.224      -2.824      -1.276
031.01_115      -3.032       4.159      -0.438      -0.159      -2.225      -1.695
031.01_125      -1.813       1.711      -0.274      -0.069      -1.389      -1.833
031.02_100      -5.896      12.255      -0.730      -0.409      -4.018       1.201
031.02_105      -4.099       7.743      -0.509      -0.318      -3.121      -0.304
031.02_110      -2.950       4.867      -0.383      -0.220      -2.436      -1.122
031.02_115      -2.206       3.046      -0.300      -0.144      -1.910      -1.514
031.02_125      -1.382       1.177      -0.196      -0.057      -1.185      -1.643
031.03_100      -9.547      17.791      -1.292      -0.288      -5.481       1.184
031.03_105      -6.631      11.711      -0.841      -0.344      -4.343      -0.448
031.03_110      -4.699       7.671      -0.598      -0.283      -3.450      -1.359
031.03_115      -3.412       5.009      -0.451      -0.205      -2.748      -1.807
031.03_125      -1.955       2.122      -0.280      -0.091      -1.756      -1.960
031.04_100      -0.446       5.767      -0.500      -0.230      -2.844       1.748
031.04_105       0.207       3.553      -0.390      -0.148      -2.190       1.031
031.04_110       0.530       2.180      -0.309      -0.090      -1.688       0.623
031.04_115       0.665       1.334      -0.246      -0.052      -1.304       0.397
031.04_125       0.674       0.495      -0.155      -0.016      -0.786       0.212
031.05_100      -0.632       5.870      -0.379      -0.284      -2.791       1.784
031.05_105       0.016       3.580      -0.303      -0.177      -2.153       0.964
031.05_110       0.349       2.173      -0.247      -0.105      -1.665       0.506
031.05_115       0.503       1.315      -0.202      -0.060      -1.293       0.263
031.05_125       0.555       0.477      -0.136      -0.018      -0.788       0.091
031.06_100      -1.642       8.079      -0.552      -0.319      -3.806       1.760
031.06_105      -0.585       5.095      -0.422      -0.220      -2.977       0.890
031.06_110       0.002       3.205      -0.334      -0.141      -2.334       0.398
031.06_115       0.310       2.012      -0.268      -0.086      -1.833       0.135
031.06_125       0.505       0.787      -0.173      -0.029      -1.141      -0.051
031.07_100      -2.154      11.099      -0.726      -0.380      -6.273       1.565
031.07_105      -0.820       6.868      -0.518      -0.244      -4.919       0.367
031.07_110      -0.029       4.222      -0.387      -0.147      -3.868      -0.209
031.07_115       0.427       2.583      -0.299      -0.084      -3.052      -0.425
031.07_125       0.808       0.954      -0.188      -0.025      -1.924      -0.375
031.08_100     -11.955      23.954      -1.300      -0.749      -9.601       0.350
031.08_105      -8.499      15.683      -0.849      -0.620      -7.662      -1.947
031.08_110      -6.181      10.216      -0.606      -0.453      -6.128      -3.152
031.08_115      -4.611       6.618      -0.459      -0.312      -4.907      -3.672
031.08_125      -2.798       2.751      -0.291      -0.137      -3.170      -3.645
031.09_100      -9.890      19.098      -1.366      -0.338      -6.102       1.402
031.09_105      -6.854      12.597      -0.887      -0.385      -4.850      -0.380
031.09_110      -4.846       8.273      -0.632      -0.313      -3.873      -1.391
031.09_115      -3.511       5.420      -0.480      -0.225      -3.105      -1.901
031.09_125      -2.006       2.316      -0.304      -0.101      -2.018      -2.113
031.10_100      -2.234       9.508      -0.600      -0.369      -4.440       1.865
031.10_105      -0.959       6.047      -0.461      -0.257      -3.505       0.865
031.10_110      -0.225       3.834      -0.370      -0.165      -2.776       0.299
031.10_115       0.179       2.429      -0.301      -0.101      -2.207      -0.001
031.10_125       0.479       0.969      -0.201      -0.033      -1.409      -0.196
032.01_100      -7.770      15.949      -1.010      -0.858      -5.109       1.202
032.01_105      -5.473      10.238      -0.735      -0.619      -4.029      -0.617
032.01_110      -3.977       6.547      -0.572      -0.419      -3.194      -1.615
032.01_115      -2.992       4.174      -0.462      -0.273      -2.543      -2.097
032.01_125      -1.882       1.682      -0.315      -0.112      -1.632      -2.259
032.02_100      -5.131      12.179      -0.435      -0.547      -4.796       1.270
032.02_105      -3.345       7.604      -0.286      -0.390      -3.777      -0.193
032.02_110      -2.230       4.723      -0.206      -0.258      -2.988      -0.958
032.02_115      -1.528       2.917      -0.156      -0.164      -2.372      -1.304
032.02_125      -0.798       1.101      -0.097      -0.063      -1.518      -1.375
032.03_100      -7.507      15.500      -0.881      -0.696      -4.964       1.451
032.03_105      -5.196       9.955      -0.616      -0.518      -3.897      -0.271
032.03_110      -3.701       6.370      -0.464      -0.354      -3.072      -1.220
032.03_115      -2.724       4.059      -0.364      -0.231      -2.429      -1.688
032.03_125      -1.641       1.637      -0.236      -0.093      -1.536      -1.869
032.04_100      -0.727       6.753      -0.495      -0.407      -3.329       1.795
032.04_105       0.019       4.168      -0.414      -0.249      -2.605       0.919
032.04_110       0.415       2.564      -0.349      -0.147      -2.046       0.436
032.04_115       0.605       1.573      -0.293      -0.084      -1.614       0.186
032.04_125       0.684       0.589      -0.204      -0.025      -1.020       0.024
032.05_100      -2.533       9.111      -0.202      -0.477      -4.278       1.621
032.05_105      -1.311       5.641      -0.155      -0.318      -3.368       0.489
032.05_110      -0.599       3.480      -0.129      -0.201      -2.662      -0.112
032.05_115      -0.195       2.140      -0.109      -0.123      -2.113      -0.401
032.05_125       0.139       0.804      -0.076      -0.044      -1.350      -0.528
032.06_100      -0.615       6.484      -0.407      -0.356      -3.227       1.878
032.06_105       0.100       3.990      -0.328      -0.220      -2.505       1.037
032.06_110       0.465       2.447      -0.267      -0.131      -1.951       0.562
032.06_115       0.627       1.499      -0.218      -0.076      -1.526       0.305
032.06_125       0.665       0.558      -0.144      -0.024      -0.947       0.109
032.07_100      -6.543      13.370      -0.765      -0.614      -4.185       1.263
032.07_105      -4.558       8.476      -0.549      -0.441      -3.244      -0.315
032.07_110      -3.284       5.352      -0.420      -0.295      -2.524      -1.170
032.07_115      -2.455       3.364      -0.332      -0.189      -1.969      -1.581
032.07_125      -1.538       1.319      -0.216      -0.074      -1.214      -1.723
032.08_100      -0.061       5.082      -0.369      -0.282      -2.545       1.824
032.08_105       0.443       3.072      -0.298      -0.170      -1.945       1.103
032.08_110       0.675       1.852      -0.242      -0.099      -1.492       0.694
032.08_115       0.756       1.113      -0.197      -0.056      -1.149       0.467
032.08_125       0.715       0.400      -0.129      -0.017      -0.693       0.276
033.01_100      -6.633      13.979      -0.737       0.068      -5.273       1.405
033.01_105      -4.330       8.862      -0.393      -0.151      -4.071      -0.083
033.01_110      -2.876       5.583      -0.240      -0.169      -3.158      -0.860
033.01_115      -1.953       3.496      -0.165      -0.132      -2.458      -1.213
033.01_125      -0.984       1.356      -0.097      -0.060      -1.510      -1.295
033.02_100      -3.604      10.543      -0.446      -0.302      -4.855       1.336
033.02_105      -1.958       6.594      -0.256      -0.297      -3.739       0.343
033.02_110      -0.988       4.099      -0.171      -0.223      -2.890      -0.173
033.02_115      -0.430       2.537      -0.127      -0.150      -2.242      -0.412
033.02_125       0.049       0.962      -0.079      -0.058      -1.368      -0.495
033.03_100      -5.782      12.323      -0.598       0.038      -4.568       1.414
033.03_105      -3.736       7.713      -0.317      -0.140      -3.505       0.015
033.03_110      -2.461       4.795      -0.192      -0.149      -2.699      -0.706
033.03_115      -1.663       2.964      -0.130      -0.114      -2.085      -1.028
033.03_125      -0.838       1.117      -0.073      -0.050      -1.257      -1.102
033.04_100      -2.999       9.090      -0.377      -0.283      -4.171       1.260
033.04_105      -1.573       5.610      -0.220      -0.263      -3.190       0.364
033.04_110      -0.747       3.439      -0.146      -0.192      -2.445      -0.092
033.04_115      -0.281       2.099      -0.107      -0.127      -1.881      -0.297
033.04_125       0.104       0.772      -0.063      -0.048      -1.125      -0.361
033.05_100      -9.549      17.551      -1.273       0.705      -5.977       1.457
033.05_105      -6.471      11.417      -0.691       0.077      -4.679      -0.346
033.05_110      -4.463       7.375      -0.425      -0.109      -3.677      -1.299
033.05_115      -3.151       4.742      -0.294      -0.134      -2.901      -1.738
033.05_125      -1.706       1.943      -0.173      -0.080      -1.826      -1.842
033.06_100      -3.213      10.268      -0.520      -0.235      -4.845       1.455
033.06_105      -1.606       6.469      -0.328      -0.278      -3.760       0.498
033.06_110      -0.668       4.056      -0.237      -0.222      -2.929      -0.000
033.06_115      -0.139       2.535      -0.185      -0.156      -2.290      -0.234
033.06_125       0.288       0.984      -0.121      -0.064      -1.416      -0.329
034.01_100      -4.597      11.552      -0.530      -0.356      -4.675       1.393
034.01_105      -2.890       7.082      -0.283      -0.299      -3.581       0.030
034.01_110      -1.856       4.313      -0.167      -0.208      -2.753      -0.672
034.01_115      -1.228       2.612      -0.108      -0.134      -2.125      -0.984
034.01_125      -0.608       0.942      -0.055      -0.050      -1.282      -1.053
034.02_100      -5.511      12.990      -0.636      -0.330      -5.145       1.368
034.02_105      -3.529       8.061      -0.344      -0.312      -3.972      -0.097
034.02_110      -2.305       4.967      -0.209      -0.229      -3.078      -0.855
034.02_115      -1.550       3.048      -0.140      -0.153      -2.396      -1.191
034.02_125      -0.781       1.132      -0.077      -0.060      -1.470      -1.256
034.03_100      -3.343      10.077      -0.437      -0.438      -4.575       1.284
034.03_105      -1.828       6.175      -0.243      -0.327      -3.509       0.267
034.03_110      -0.939       3.758      -0.151      -0.217      -2.700      -0.248
034.03_115      -0.428       2.279      -0.102      -0.136      -2.085      -0.472
034.03_125       0.016       0.827      -0.054      -0.048      -1.258      -0.517
034.04_100      -3.430      10.363      -0.452      -0.417      -4.818       1.246
034.04_105      -1.863       6.384      -0.260      -0.320      -3.720       0.221
034.04_110      -0.945       3.908      -0.169      -0.215      -2.880      -0.301
034.04_115      -0.419       2.385      -0.120      -0.136      -2.240      -0.529
034.04_125       0.033       0.876      -0.070      -0.048      -1.370      -0.579
034.05_100      -5.914      14.344      -0.851      -0.672      -5.798       1.109
034.05_105      -3.819       8.950      -0.465      -0.506      -4.508      -0.348
034.05_110      -2.517       5.545      -0.279      -0.341      -3.519      -1.111
034.05_115      -1.708       3.417      -0.182      -0.218      -2.759      -1.450
034.05_125      -0.885       1.283      -0.095      -0.083      -1.720      -1.500
034.06_100      -5.533      14.294      -0.799      -0.784      -6.035       1.144
034.06_105      -3.319       8.993      -0.440      -0.576      -4.714      -0.056
034.06_110      -1.948       5.621      -0.268      -0.384      -3.694      -0.673
034.06_115      -1.107       3.497      -0.178      -0.243      -2.906      -0.936
034.06_125      -0.284       1.340      -0.096      -0.089      -1.819      -0.949
034.07_100      -4.673      12.099      -0.550      -0.294      -5.004       1.578
034.07_105      -2.871       7.473      -0.293      -0.268      -3.870       0.171
034.07_110      -1.779       4.589      -0.174      -0.193      -3.007      -0.564
034.07_115      -1.115       2.800      -0.114      -0.126      -2.347      -0.901
034.07_125      -0.468       1.030      -0.060      -0.047      -1.452      -0.996
034.08_100      -4.398      11.834      -0.471      -0.426      -5.209       1.330
034.08_105      -2.567       7.353      -0.252      -0.348      -4.042       0.145
034.08_110      -1.465       4.540      -0.153      -0.241      -3.148      -0.468
034.08_115      -0.811       2.793      -0.103      -0.155      -2.464      -0.740
034.08_125      -0.203       1.044      -0.056      -0.057      -1.529      -0.801
035.01_100      -2.838       9.527      -0.397      -0.236      -3.977       2.078
035.01_105      -1.668       5.927      -0.277      -0.155      -3.114       0.713
035.01_110      -0.963       3.678      -0.204      -0.095      -2.449      -0.033
035.01_115      -0.540       2.276      -0.155      -0.055      -1.934      -0.409
035.01_125      -0.145       0.865      -0.095      -0.018      -1.222      -0.614
035.02_100      -6.444      13.976      -0.454      -0.307      -4.903       1.869
035.02_105      -4.384       8.991      -0.309      -0.238      -3.885       0.174
035.02_110      -3.023       5.764      -0.232      -0.163      -3.087      -0.742
035.02_115      -2.116       3.688      -0.183      -0.106      -2.460      -1.177
035.02_125      -1.085       1.505      -0.119      -0.041      -1.579      -1.320
035.03_100      -3.554      10.854      -0.434      -0.569      -4.654       1.644
035.03_105      -2.124       6.934      -0.304      -0.382      -3.666       0.457
035.03_110      -1.227       4.418      -0.225      -0.247      -2.896      -0.177
035.03_115      -0.665       2.809      -0.172      -0.156      -2.294      -0.478
035.03_125      -0.091       1.126      -0.106      -0.059      -1.453      -0.584
035.04_100      -5.061      12.501      -0.327      -0.663      -5.112       1.339
035.04_105      -3.396       8.121      -0.235      -0.472      -4.051      -0.033
035.04_110      -2.333       5.261      -0.185      -0.321      -3.216      -0.793
035.04_115      -1.655       3.406      -0.151      -0.213      -2.560      -1.173
035.04_125      -0.936       1.417      -0.104      -0.090      -1.633      -1.345
036.01_100      -3.987      11.351      -0.519      -0.348      -4.800       1.698
036.01_105      -2.389       6.904      -0.298      -0.266      -3.697       0.253
036.01_110      -1.448       4.174      -0.191      -0.175      -2.859      -0.498
036.01_115      -0.897       2.510      -0.133      -0.107      -2.218      -0.844
036.01_125      -0.393       0.895      -0.075      -0.037      -1.351      -0.961
036.02_100      -5.008      12.605      -0.569      -0.397      -5.271       1.361
036.02_105      -3.010       7.792      -0.328      -0.320      -4.090       0.045
036.02_110      -1.787       4.788      -0.213      -0.219      -3.182      -0.613
036.02_115      -1.042       2.932      -0.151      -0.140      -2.483      -0.884
036.02_125      -0.307       1.086      -0.087      -0.051      -1.526      -0.886
036.03_100      -5.181      12.755      -0.519      -0.404      -5.593       1.058
036.03_105      -3.158       7.944      -0.302      -0.335      -4.359      -0.210
036.03_110      -1.942       4.926      -0.201      -0.235      -3.406      -0.859
036.03_115      -1.217       3.043      -0.147      -0.154      -2.667      -1.142
036.03_125      -0.535       1.149      -0.089      -0.059      -1.647      -1.182
037.01_100      -3.222       8.477      -1.103       0.774      -3.558       1.368
037.01_105      -2.183       5.785      -0.670       0.422      -2.847       0.507
037.01_110      -1.482       3.927      -0.415       0.233      -2.285      -0.022
037.01_115      -1.010       2.654      -0.262       0.130      -1.841      -0.329
037.01_125      -0.481       1.199      -0.111       0.042      -1.206      -0.559
037.02_100      -2.082       7.299      -0.800       0.069      -2.885       1.601
037.02_105      -1.343       4.934      -0.488      -0.017      -2.280       0.806
037.02_110      -0.852       3.317      -0.303      -0.043      -1.807       0.313
037.02_115      -0.528       2.220      -0.192      -0.045      -1.436       0.020
037.02_125      -0.179       0.984      -0.081      -0.030      -0.915      -0.221
037.03_100      -1.500       8.830      -1.181      -0.319      -3.623       2.207
037.03_105      -0.817       6.055      -0.793      -0.274      -2.924       1.248
037.03_110      -0.365       4.133      -0.547      -0.212      -2.368       0.640
037.03_115      -0.073       2.809      -0.387      -0.156      -1.925       0.269
037.03_125       0.224       1.284      -0.207      -0.076      -1.286      -0.061
037.04_100      -0.803      12.663      -3.917      -0.969      -4.097       2.878
037.04_105      -0.180       8.964      -2.932      -0.787      -3.338       1.728
037.04_110       0.254       6.321      -2.229      -0.610      -2.724       1.012
037.04_115       0.546       4.438      -1.715      -0.458      -2.226       0.584
037.04_125       0.849       2.170      -1.048      -0.246      -1.497       0.227
037.05_100      -3.025       9.110      -1.163       0.522      -3.822       1.621
037.05_105      -2.021       6.259      -0.718       0.260      -3.082       0.698
037.05_110      -1.339       4.276      -0.451       0.128      -2.492       0.122
037.05_115      -0.879       2.909      -0.289       0.062      -2.021      -0.218
037.05_125      -0.365       1.333      -0.125       0.012      -1.342      -0.487
037.06_100      -3.372       8.977      -0.981       0.492      -3.864       1.252
037.06_105      -2.251       6.195      -0.593       0.225      -3.104       0.471
037.06_110      -1.490       4.251      -0.367       0.096      -2.500      -0.011
037.06_115      -0.978       2.906      -0.233       0.036      -2.020      -0.290
037.06_125      -0.406       1.346      -0.101      -0.003      -1.332      -0.495
037.07_100      -3.853      10.262      -1.122      -0.201      -3.700       1.385
037.07_105      -2.733       7.154      -0.694      -0.258      -2.956       0.514
037.07_110      -1.948       4.964      -0.439      -0.239      -2.367      -0.029
037.07_115      -1.397       3.429      -0.284      -0.196      -1.899      -0.348
037.07_125      -0.740       1.620      -0.125      -0.114      -1.233      -0.591
037.08_100      -6.951      17.184      -2.246      -0.889      -5.478       1.621
037.08_105      -5.319      12.405      -1.495      -0.853      -4.493       0.246
037.08_110      -4.106       8.916      -1.028      -0.721      -3.697      -0.635
037.08_115      -3.202       6.384      -0.727      -0.572      -3.051      -1.168
037.08_125      -2.014       3.239      -0.391      -0.327      -2.094      -1.587
037.09_100     -12.295      31.805      -9.026      -1.699      -7.333       1.451
037.09_105     -10.272      24.025      -6.728      -1.825      -6.143      -0.943
037.09_110      -8.602      18.081      -5.124      -1.695      -5.152      -2.492
037.09_115      -7.226      13.552      -3.972      -1.464      -4.323      -3.433
037.09_125      -5.181       7.569      -2.494      -0.979      -3.058      -4.142
037.10_100      -4.541      11.272      -1.302       0.359      -4.501       1.287
037.10_105      -3.203       7.902      -0.806       0.110      -3.654       0.348
037.10_110      -2.264       5.515      -0.510       0.004      -2.975      -0.231
037.10_115      -1.605       3.835      -0.330      -0.036      -2.429      -0.566
037.10_125      -0.821       1.836      -0.147      -0.043      -1.632      -0.806
038.01_100      -9.129      18.228      -2.923       3.613      -8.392       1.397
038.01_105      -6.135      11.913      -1.708       1.954      -6.686      -0.661
038.01_110      -4.188       7.740      -1.035       1.080      -5.347      -1.750
038.01_115      -2.918       4.996      -0.651       0.609      -4.288      -2.252
038.01_125      -1.543       2.055      -0.287       0.205      -2.788      -2.359
038.02_100      -5.638      11.502      -1.980       3.053      -5.173       1.764
038.02_105      -3.685       7.383      -1.155       1.756      -4.028       0.269
038.02_110      -2.444       4.713      -0.695       1.032      -3.148      -0.543
038.02_115      -1.655       2.994      -0.431       0.617      -2.468      -0.943
038.02_125      -0.825       1.193      -0.181       0.229      -1.532      -1.116
038.03_100      -5.277      10.998      -1.653       2.127      -4.823       1.372
038.03_105      -3.463       6.989      -0.962       1.178      -3.740       0.003
038.03_110      -2.319       4.412      -0.580       0.667      -2.910      -0.730
038.03_115      -1.599       2.770      -0.363       0.386      -2.271      -1.077
038.03_125      -0.848       1.076      -0.157       0.135      -1.397      -1.190
038.04_100      -3.625       9.932      -0.690       0.278      -4.844       1.050
038.04_105      -2.291       6.364      -0.395       0.103      -3.779       0.003
038.04_110      -1.447       4.051      -0.235       0.033      -2.957      -0.555
038.04_115      -0.917       2.565      -0.146       0.007      -2.322      -0.813
038.04_125      -0.376       1.015      -0.063      -0.003      -1.449      -0.877
038.05_100      -5.233      13.701      -1.521       1.993      -7.441       1.499
038.05_105      -3.001       8.825      -0.873       1.058      -5.918       0.091
038.05_110      -1.611       5.647      -0.527       0.577      -4.720      -0.634
038.05_115      -0.761       3.594      -0.334       0.325      -3.776      -0.952
038.05_125       0.047       1.436      -0.154       0.111      -2.440      -0.999
038.06_100      -3.087       8.747      -1.069       1.742      -4.627       1.705
038.06_105      -1.665       5.538      -0.615       0.975      -3.593       0.641
038.06_110      -0.814       3.489      -0.369       0.559      -2.798       0.066
038.06_115      -0.316       2.188      -0.231       0.328      -2.186      -0.218
038.06_125       0.120       0.849      -0.101       0.117      -1.347      -0.362
038.07_100      -1.641       6.854      -0.712       0.908      -3.852       1.557
038.07_105      -0.640       4.245      -0.418       0.489      -2.966       0.710
038.07_110      -0.080       2.611      -0.258       0.271      -2.290       0.255
038.07_115       0.216       1.601      -0.167       0.154      -1.774       0.030
038.07_125       0.414       0.594      -0.078       0.053      -1.076      -0.093
038.08_100      -3.471       9.613      -0.442       0.100      -4.876       0.924
038.08_105      -2.145       6.199      -0.247      -0.007      -3.813      -0.012
038.08_110      -1.308       3.974      -0.147      -0.036      -2.990      -0.507
038.08_115      -0.786       2.537      -0.093      -0.036      -2.352      -0.731
038.08_125      -0.262       1.022      -0.044      -0.020      -1.471      -0.775
039.01_100      -8.133      13.769      -3.108       2.519      -4.682       0.365
039.01_105      -5.546       8.896      -1.937       1.376      -3.648      -0.859
039.01_110      -3.874       5.712      -1.258       0.772      -2.851      -1.498
039.01_115      -2.790       3.655      -0.848       0.444      -2.235      -1.773
039.01_125      -1.602       1.479      -0.422       0.153      -1.381      -1.772
039.02_100      -5.743      11.230      -1.442       0.599      -4.024       0.619
039.02_105      -3.916       7.084      -0.906       0.237      -3.111      -0.612
039.02_110      -2.763       4.445      -0.606       0.087      -2.418      -1.256
039.02_115      -2.026       2.773      -0.428       0.026      -1.887      -1.541
039.02_125      -1.233       1.068      -0.239      -0.005      -1.163      -1.571
