# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
2.12.15_095      -4.936      11.025      -0.491      -1.324      -7.734      -3.460
2.12.15_100      -3.348       7.319      -0.317      -0.915      -6.254      -3.515
2.12.15_105      -2.284       4.837      -0.214      -0.620      -5.067      -3.346
2.12.15_110      -1.570       3.183      -0.150      -0.414      -4.110      -3.061
2.12.15_125      -0.557       0.887      -0.061      -0.117      -2.223      -2.071
2.12.15_150      -0.157       0.099      -0.020      -0.014      -0.853      -0.944
2.12.15_200      -0.045       0.001      -0.003      -0.000      -0.172      -0.220
2.12.16_080     -32.342      72.636      -5.395      -3.580     -26.651       4.667
2.12.16_085     -20.208      45.937      -2.539      -3.576     -20.761      -1.148
2.12.16_090     -12.601      28.833      -1.251      -2.772     -16.243      -4.034
2.12.16_095      -7.847      17.992      -0.654      -1.934     -12.748      -5.191
2.12.16_100      -4.882      11.173      -0.365      -1.276     -10.033      -5.383
2.12.16_105      -3.037       6.909      -0.218      -0.813      -7.916      -5.076
2.12.16_110      -1.890       4.255      -0.138      -0.508      -6.264      -4.546
2.12.16_125      -0.465       0.973      -0.047      -0.115      -3.170      -2.824
2.12.16_150      -0.059       0.078      -0.014      -0.009      -1.122      -1.126
2.12.16_200      -0.010       0.000      -0.002      -0.000      -0.209      -0.221
2.12.20_080     -29.958      61.446      -8.166      -0.386     -22.070       0.865
2.12.20_085     -20.206      42.329      -4.295      -1.838     -17.702      -1.713
2.12.20_090     -13.578      28.918      -2.278      -2.004     -14.225      -3.167
2.12.20_095      -9.100      19.614      -1.228      -1.700     -11.450      -3.864
2.12.20_100      -6.089      13.223      -0.679      -1.293      -9.232      -4.070
2.12.20_105      -4.072       8.867      -0.387      -0.926      -7.456      -3.974
2.12.20_110      -2.727       5.916      -0.229      -0.638      -6.032      -3.709
2.12.20_125      -0.840       1.711      -0.059      -0.184      -3.232      -2.604
2.12.20_150      -0.153       0.200      -0.010      -0.020      -1.212      -1.194
2.12.20_200      -0.024       0.002      -0.001      -0.000      -0.233      -0.256
2.12.21_080     -14.933      37.775      -1.430      -2.546     -18.022       0.845
2.12.21_085     -10.080      25.051      -0.900      -1.979     -14.438      -2.346
2.12.21_090      -6.874      16.537      -0.615      -1.439     -11.601      -3.992
2.12.21_095      -4.757      10.876      -0.449      -1.007      -9.344      -4.681
2.12.21_100      -3.356       7.129      -0.343      -0.690      -7.544      -4.803
2.12.21_105      -2.425       4.661      -0.269      -0.467      -6.104      -4.604
2.12.21_110      -1.802       3.040      -0.215      -0.315      -4.950      -4.243
2.12.21_125      -0.892       0.833      -0.116      -0.096      -2.686      -2.957
2.12.21_150      -0.448       0.092      -0.046      -0.015      -1.043      -1.459
2.12.21_200      -0.199       0.001      -0.010      -0.001      -0.215      -0.423
2.12.24_080     -19.960      43.347      -3.434      -1.319     -18.079       0.555
2.12.24_085     -13.539      29.336      -1.983      -1.470     -14.471      -2.128
2.12.24_090      -9.208      19.741      -1.214      -1.261     -11.604      -3.547
2.12.24_095      -6.293      13.221      -0.793      -0.971      -9.320      -4.156
2.12.24_100      -4.331       8.818      -0.550      -0.706      -7.497      -4.267
2.12.24_105      -3.011       5.858      -0.401      -0.495      -6.040      -4.090
2.12.24_110      -2.120       3.877      -0.304      -0.340      -4.875      -3.762
2.12.24_125      -0.826       1.101      -0.152      -0.101      -2.599      -2.576
2.12.24_150      -0.270       0.127      -0.057      -0.012      -0.973      -1.185
2.12.24_200      -0.079       0.001      -0.011      -0.000      -0.188      -0.276
2.13.02_080     -41.330      85.154      -8.992       3.907     -32.748       5.992
2.13.02_085     -25.661      54.595      -4.267       0.657     -25.295       0.029
2.13.02_090     -15.730      34.816      -2.048      -0.415     -19.589      -2.965
2.13.02_095      -9.482      22.101      -1.031      -0.620     -15.212      -4.245
2.13.02_100      -5.586      13.978      -0.572      -0.533     -11.849      -4.562
2.13.02_105      -3.180       8.809      -0.361      -0.384      -9.260      -4.375
2.13.02_110      -1.713       5.532      -0.258      -0.253      -7.262      -3.953
2.13.02_125      -0.016       1.337      -0.136      -0.053      -3.589      -2.457
2.13.02_150       0.258       0.116      -0.056      -0.001      -1.228      -0.911
2.13.02_200       0.099       0.001      -0.010       0.000      -0.217      -0.127
2.13.08_080     -33.580      67.190      -6.778      -2.887     -23.694       0.252
2.13.08_085     -22.475      44.215      -3.588      -2.932     -18.773      -3.553
2.13.08_090     -15.240      28.949      -2.069      -2.308     -14.944      -5.612
2.13.08_095     -10.500      18.888      -1.301      -1.644     -11.941      -6.499
2.13.08_100      -7.374      12.289      -0.881      -1.114      -9.571      -6.651
2.13.08_105      -5.292       7.976      -0.630      -0.735      -7.694      -6.375
2.13.08_110      -3.890       5.165      -0.467      -0.478      -6.203      -5.872
2.13.08_125      -1.793       1.383      -0.212      -0.127      -3.316      -4.065
2.13.08_150      -0.735       0.147      -0.066      -0.014      -1.268      -1.937
2.13.08_200      -0.233       0.001      -0.010      -0.000      -0.264      -0.506
2.13.11_080     -11.623      28.724      -1.381      -2.276     -12.958       0.486
2.13.11_085      -7.923      19.144      -0.852      -1.694     -10.428      -1.752
2.13.11_090      -5.443      12.692      -0.556      -1.199      -8.414      -2.920
2.13.11_095      -3.782       8.376      -0.381      -0.824      -6.806      -3.417
2.13.11_100      -2.669       5.505      -0.272      -0.556      -5.516      -3.507
2.13.11_105      -1.920       3.605      -0.200      -0.371      -4.482      -3.366
2.13.11_110      -1.413       2.353      -0.151      -0.245      -3.651      -3.106
2.13.11_125      -0.658       0.644      -0.071      -0.070      -2.009      -2.165
2.13.11_150      -0.287       0.071      -0.025      -0.009      -0.804      -1.054
2.13.11_200      -0.103       0.001      -0.004      -0.000      -0.178      -0.285
2.13.14_080     -31.193      67.060      -4.526      -3.191     -23.812       4.338
2.13.14_085     -19.743      42.729      -2.160      -3.179     -18.673      -1.026
2.13.14_090     -12.478      27.032      -1.092      -2.468     -14.694      -3.700
2.13.14_095      -7.879      17.009      -0.595      -1.728     -11.593      -4.786
2.13.14_100      -4.973      10.655      -0.351      -1.146      -9.167      -4.982
2.13.14_105      -3.139       6.648      -0.224      -0.735      -7.264      -4.713
2.13.14_110      -1.982       4.133      -0.152      -0.462      -5.769      -4.232
2.13.14_125      -0.504       0.974      -0.061      -0.107      -2.945      -2.643
2.13.14_150      -0.058       0.083      -0.020      -0.009      -1.051      -1.055
2.13.14_200      -0.006       0.001      -0.003      -0.000      -0.197      -0.206
2.13.16_080     -21.024      48.065      -2.418      -3.380     -18.968       2.274
2.13.16_085     -14.356      32.042      -1.476      -2.548     -15.154      -1.492
2.13.16_090      -9.827      21.232      -0.956      -1.799     -12.139      -3.489
2.13.16_095      -6.755      13.997      -0.649      -1.222      -9.749      -4.377
2.13.16_100      -4.669       9.186      -0.456      -0.810      -7.848      -4.597
2.13.16_105      -3.250       6.006      -0.330      -0.528      -6.334      -4.435
2.13.16_110      -2.282       3.914      -0.243      -0.340      -5.126      -4.078
2.13.16_125      -0.840       1.066      -0.106      -0.088      -2.773      -2.741
2.13.16_150      -0.198       0.117      -0.034      -0.009      -1.080      -1.203
2.13.16_200      -0.015       0.001      -0.006      -0.000      -0.230      -0.250
2.13.20_080     -14.154      35.706      -2.458      -3.068     -13.292       2.733
2.13.20_085      -8.489      21.478      -1.196      -2.360     -10.038      -0.606
2.13.20_090      -5.112      12.747      -0.632      -1.585      -7.614      -2.197
2.13.20_095      -3.109       7.479      -0.363      -0.994      -5.795      -2.783
2.13.20_100      -1.924       4.346      -0.224      -0.600      -4.424      -2.827
2.13.20_105      -1.222       2.504      -0.147      -0.354      -3.388      -2.608
2.13.20_110      -0.805       1.432      -0.101      -0.206      -2.606      -2.287
2.13.20_125      -0.307       0.257      -0.039      -0.040      -1.227      -1.355
2.13.20_150      -0.124       0.013      -0.012      -0.003      -0.404      -0.529
2.13.20_200      -0.038       0.000      -0.002      -0.000      -0.072      -0.112
3.01.04_080      -1.478       4.196      -0.046      -0.131      -2.102       0.439
3.01.04_085      -0.899       2.499      -0.027      -0.078      -1.566      -0.071
3.01.04_090      -0.550       1.475      -0.017      -0.045      -1.170      -0.307
3.01.04_095      -0.342       0.865      -0.011      -0.025      -0.879      -0.392
3.01.04_100      -0.216       0.504      -0.007      -0.014      -0.664      -0.396
3.01.04_105      -0.140       0.292      -0.005      -0.007      -0.504      -0.364
3.01.04_110      -0.093       0.168      -0.003      -0.004      -0.385      -0.316
3.01.04_125      -0.031       0.031      -0.001      -0.001      -0.179      -0.179
3.01.04_150      -0.009       0.002      -0.000      -0.000      -0.059      -0.066
3.01.04_200      -0.002       0.000      -0.000      -0.000      -0.010      -0.012
3.02.04_080      -1.414       5.317      -0.208      -0.370      -3.123       0.201
3.02.04_085      -0.889       3.406      -0.122      -0.248      -2.415      -0.268
3.02.04_090      -0.557       2.160      -0.073      -0.159      -1.868      -0.497
3.02.04_095      -0.349       1.358      -0.045      -0.100      -1.446      -0.581
3.02.04_100      -0.219       0.846      -0.028      -0.061      -1.122      -0.584
3.02.04_105      -0.139       0.524      -0.017      -0.037      -0.873      -0.543
3.02.04_110      -0.090       0.322      -0.011      -0.022      -0.682      -0.483
3.02.04_125      -0.029       0.072      -0.003      -0.005      -0.335      -0.299
3.02.04_150      -0.010       0.005      -0.001      -0.000      -0.116      -0.122
3.02.04_200      -0.003       0.000      -0.000      -0.000      -0.022      -0.025
3.03.03_080      -2.305       6.184      -0.441      -0.203      -3.438      -0.202
3.03.03_085      -1.659       4.285      -0.301      -0.169      -2.786      -0.630
3.03.03_090      -1.200       2.949      -0.208      -0.131      -2.258      -0.849
3.03.03_095      -0.874       2.016      -0.146      -0.097      -1.831      -0.932
3.03.03_100      -0.643       1.370      -0.103      -0.069      -1.486      -0.931
3.03.03_105      -0.478       0.927      -0.074      -0.049      -1.207      -0.881
3.03.03_110      -0.361       0.624      -0.053      -0.034      -0.983      -0.807
3.03.03_125      -0.170       0.186      -0.021      -0.010      -0.538      -0.554
3.03.03_150      -0.065       0.023      -0.006      -0.001      -0.212      -0.261
3.03.03_200      -0.018       0.000      -0.001      -0.000      -0.045      -0.063
3.04.02_080      -3.630       8.371      -2.086       1.744      -3.671       0.729
3.04.02_085      -2.181       4.977      -1.054       0.816      -2.688      -0.131
3.04.02_090      -1.322       2.931      -0.542       0.385      -1.978      -0.525
3.04.02_095      -0.812       1.713      -0.284       0.183      -1.462      -0.661
3.04.02_100      -0.508       0.995      -0.151       0.087      -1.086      -0.662
3.04.02_105      -0.325       0.574      -0.081       0.042      -0.811      -0.601
3.04.02_110      -0.214       0.330      -0.044       0.020      -0.609      -0.517
3.04.02_125      -0.073       0.062      -0.008       0.002      -0.269      -0.287
3.04.02_150      -0.021       0.004      -0.001      -0.000      -0.082      -0.100
3.04.02_200      -0.004       0.000      -0.000      -0.000      -0.014      -0.018
3.05.01_080     -12.391      36.365      -1.099      -1.577     -18.813       2.485
3.05.01_085      -7.864      23.487      -0.703      -1.111     -14.944      -1.134
3.05.01_090      -4.957      15.097      -0.479      -0.741     -11.902      -2.982
3.05.01_095      -3.105       9.666      -0.342      -0.478      -9.505      -3.764
3.05.01_100      -1.923       6.162      -0.253      -0.302      -7.615      -3.931
3.05.01_105      -1.180       3.916      -0.190      -0.189      -6.120      -3.764
3.05.01_110      -0.710       2.479      -0.146      -0.117      -4.936      -3.429
3.05.01_125      -0.121       0.617      -0.071      -0.027      -2.657      -2.258
3.05.01_150       0.032       0.058      -0.026      -0.002      -1.044      -0.982
3.05.01_200       0.021       0.000      -0.005       0.000      -0.229      -0.213
3.05.04_080      -3.454      10.893       0.085      -0.433      -6.159       0.932
3.05.04_085      -2.198       7.099       0.064      -0.274      -4.867      -0.176
3.05.04_090      -1.386       4.605       0.043      -0.170      -3.855      -0.764
3.05.04_095      -0.864       2.969       0.027      -0.103      -3.064      -1.034
3.05.04_100      -0.533       1.907       0.016      -0.062      -2.446      -1.117
3.05.04_105      -0.324       1.221       0.009      -0.036      -1.962      -1.093
3.05.04_110      -0.192       0.778       0.005      -0.021      -1.582      -1.013
3.05.04_125      -0.030       0.198       0.000      -0.004      -0.856      -0.692
3.05.04_150       0.010       0.020      -0.000      -0.000      -0.344      -0.315
3.05.04_200       0.004       0.000      -0.000       0.000      -0.079      -0.076
3.05.09_080      -3.355      10.867      -0.057      -1.517      -4.759       1.178
3.05.09_085      -2.308       7.557      -0.025      -1.056      -3.899       0.270
3.05.09_090      -1.579       5.230      -0.011      -0.724      -3.195      -0.280
3.05.09_095      -1.075       3.606      -0.006      -0.491      -2.622      -0.588
3.05.09_100      -0.727       2.478      -0.004      -0.330      -2.154      -0.738
3.05.09_105      -0.488       1.698      -0.004      -0.221      -1.773      -0.788
3.05.09_110      -0.326       1.160      -0.004      -0.146      -1.463      -0.779
3.05.09_125      -0.090       0.365      -0.003      -0.042      -0.836      -0.606
3.05.09_150      -0.004       0.051      -0.001      -0.005      -0.356      -0.315
3.05.09_200       0.004       0.001      -0.000      -0.000      -0.087      -0.082
3.05.11_080      -8.257      19.911      -0.814      -1.383     -10.093      -0.637
3.05.11_085      -5.996      13.674      -0.611      -1.021      -8.220      -2.174
3.05.11_090      -4.412       9.341      -0.475      -0.730      -6.699      -2.976
3.05.11_095      -3.301       6.350      -0.377      -0.512      -5.465      -3.305
3.05.11_100      -2.517       4.297      -0.304      -0.353      -4.465      -3.341
3.05.11_105      -1.960       2.894      -0.247      -0.241      -3.652      -3.207
3.05.11_110      -1.560       1.941      -0.202      -0.164      -2.994      -2.978
3.05.11_125      -0.892       0.572      -0.113      -0.050      -1.674      -2.158
3.05.11_150      -0.471       0.069      -0.046      -0.007      -0.681      -1.136
3.05.11_200      -0.193       0.001      -0.010      -0.000      -0.151      -0.354
3.05.13_080     -16.261      36.024      -1.694      -0.883     -14.653       2.533
3.05.13_085     -10.272      22.249      -0.855      -0.991     -11.200      -1.069
3.05.13_090      -6.560      13.650      -0.486      -0.781      -8.598      -2.776
3.05.13_095      -4.260       8.325      -0.313      -0.539      -6.626      -3.413
3.05.13_100      -2.832       5.050      -0.221      -0.347      -5.124      -3.474
3.05.13_105      -1.941       3.048      -0.166      -0.215      -3.976      -3.248
3.05.13_110      -1.379       1.832      -0.128      -0.130      -3.096      -2.901
3.05.13_125      -0.625       0.388      -0.063      -0.028      -1.504      -1.832
3.05.13_150      -0.286       0.027      -0.021      -0.003      -0.511      -0.793
3.05.13_200      -0.097       0.000      -0.003      -0.000      -0.091      -0.192
3.05.14_080      -5.697      15.303       0.061      -0.630      -6.915       2.123
3.05.14_085      -3.412       9.031       0.052      -0.396      -5.186       0.089
3.05.14_090      -2.060       5.306       0.027      -0.235      -3.907      -0.869
3.05.14_095      -1.258       3.104       0.008      -0.135      -2.958      -1.238
3.05.14_100      -0.780       1.809      -0.003      -0.077      -2.251      -1.301
3.05.14_105      -0.494       1.051      -0.008      -0.043      -1.723      -1.216
3.05.14_110      -0.320       0.608      -0.010      -0.024      -1.326      -1.072
3.05.14_125      -0.105       0.116      -0.008      -0.004      -0.631      -0.632
3.05.14_150      -0.029       0.007      -0.003      -0.000      -0.213      -0.239
3.05.14_200      -0.006       0.000      -0.001      -0.000      -0.039      -0.045
3.06.02_080     -10.246      28.296      -0.846      -1.254     -15.089       0.861
3.06.02_085      -6.782      18.984      -0.465      -0.944     -12.002      -1.210
3.06.02_090      -4.464      12.638      -0.264      -0.666      -9.558      -2.314
3.06.02_095      -2.924       8.355      -0.157      -0.451      -7.625      -2.802
3.06.02_100      -1.910       5.489      -0.099      -0.296      -6.096      -2.912
3.06.02_105      -1.247       3.585      -0.065      -0.190      -4.887      -2.804
3.06.02_110      -0.814       2.329      -0.045      -0.121      -3.930      -2.581
3.06.02_125      -0.234       0.620      -0.019      -0.029      -2.089      -1.751
3.06.02_150      -0.044       0.063      -0.007      -0.003      -0.800      -0.789
3.06.02_200      -0.010       0.001      -0.002      -0.000      -0.169      -0.180
3.06.04_080      -5.770      15.458      -0.604      -0.823      -8.554      -0.292
3.06.04_085      -4.120      10.818      -0.420      -0.599      -7.000      -1.320
3.06.04_090      -2.948       7.534      -0.301      -0.424      -5.735      -1.874
3.06.04_095      -2.118       5.223      -0.222      -0.295      -4.705      -2.117
3.06.04_100      -1.531       3.605      -0.167      -0.202      -3.866      -2.162
3.06.04_105      -1.116       2.478      -0.128      -0.137      -3.184      -2.086
3.06.04_110      -0.823       1.697      -0.099      -0.092      -2.627      -1.944
3.06.04_125      -0.359       0.534      -0.050      -0.027      -1.501      -1.402
3.06.04_150      -0.126       0.074      -0.019      -0.003      -0.632      -0.706
3.06.04_200      -0.035       0.001      -0.004      -0.000      -0.149      -0.188
3.06.08_080     -12.041      34.264      -0.882      -1.656     -17.822       1.863
3.06.08_085      -7.731      22.325      -0.463      -1.184     -14.138      -1.191
3.06.08_090      -4.943      14.456      -0.255      -0.797     -11.237      -2.777
3.06.08_095      -3.152       9.311      -0.148      -0.517      -8.953      -3.459
3.06.08_100      -2.006       5.966      -0.090      -0.327      -7.153      -3.610
3.06.08_105      -1.276       3.805      -0.057      -0.203      -5.733      -3.465
3.06.08_110      -0.813       2.417      -0.037      -0.125      -4.613      -3.172
3.06.08_125      -0.218       0.604      -0.011      -0.028      -2.466      -2.120
3.06.08_150      -0.036       0.056      -0.002      -0.002      -0.962      -0.946
3.06.08_200      -0.008       0.000      -0.000      -0.000      -0.212      -0.219
3.06.10_080     -14.124      33.192      -1.332      -1.179     -14.151       2.407
3.06.10_085      -8.652      20.725      -0.621      -1.028     -10.906      -0.481
3.06.10_090      -5.243      12.837      -0.310      -0.750      -8.412      -1.877
3.06.10_095      -3.138       7.901      -0.170      -0.501      -6.496      -2.404
3.06.10_100      -1.847       4.837      -0.105      -0.318      -5.025      -2.458
3.06.10_105      -1.063       2.947      -0.071      -0.195      -3.896      -2.278
3.06.10_110      -0.590       1.788      -0.052      -0.117      -3.030      -2.001
3.06.10_125      -0.047       0.390      -0.023      -0.023      -1.464      -1.168
3.06.10_150       0.055       0.029      -0.007      -0.001      -0.490      -0.414
3.06.10_200       0.023       0.000      -0.001       0.000      -0.086      -0.063
3.06.14_080     -11.235      28.696      -0.975      -1.537     -14.746       0.204
3.06.14_085      -7.680      19.102      -0.636      -1.200     -11.911      -2.324
3.06.14_090      -5.328      12.675      -0.448      -0.876      -9.640      -3.617
3.06.14_095      -3.766       8.385      -0.335      -0.617      -7.815      -4.147
3.06.14_100      -2.726       5.534      -0.261      -0.425      -6.347      -4.225
3.06.14_105      -2.027       3.641      -0.209      -0.289      -5.163      -4.047
3.06.14_110      -1.554       2.391      -0.169      -0.195      -4.210      -3.738
3.06.14_125      -0.838       0.666      -0.095      -0.059      -2.319      -2.646
3.06.14_150      -0.454       0.075      -0.040      -0.009      -0.922      -1.349
3.06.14_200      -0.207       0.001      -0.009      -0.000      -0.196      -0.411
3.06.17_080      -3.987      13.045      -0.850      -0.909      -6.497       0.801
3.06.17_085      -2.633       8.618      -0.550      -0.621      -5.171      -0.358
3.06.17_090      -1.742       5.660      -0.369      -0.410      -4.125      -0.986
3.06.17_095      -1.158       3.699      -0.256      -0.265      -3.299      -1.279
3.06.17_100      -0.778       2.406      -0.181      -0.169      -2.645      -1.367
3.06.17_105      -0.530       1.559      -0.131      -0.107      -2.127      -1.336
3.06.17_110      -0.369       1.007      -0.097      -0.067      -1.716      -1.243
3.06.17_125      -0.149       0.265      -0.042      -0.016      -0.924      -0.866
3.06.17_150      -0.061       0.027      -0.013      -0.002      -0.363      -0.412
3.06.17_200      -0.024       0.000      -0.002      -0.000      -0.080      -0.106
3.07.02_080      -7.219      17.065      -3.123       1.841      -9.325      -0.760
3.07.02_085      -4.753      11.346      -1.936       1.054      -7.460      -1.750
3.07.02_090      -3.105       7.477      -1.206       0.612      -5.975      -2.197
3.07.02_095      -2.013       4.890      -0.753       0.359      -4.792      -2.309
3.07.02_100      -1.295       3.176      -0.472       0.213      -3.852      -2.230
3.07.02_105      -0.826       2.049      -0.296       0.127      -3.104      -2.050
3.07.02_110      -0.523       1.314      -0.186       0.076      -2.509      -1.827
3.07.02_125      -0.123       0.336      -0.046       0.017      -1.355      -1.171
3.07.02_150      -0.005       0.032      -0.005       0.001      -0.532      -0.509
3.07.02_200       0.002       0.000      -0.000       0.000      -0.118      -0.116
3.07.05_080      -5.605      15.523      -0.800      -0.266      -9.714      -0.862
3.07.05_085      -3.969      10.932      -0.550      -0.244      -8.053      -1.885
3.07.05_090      -2.815       7.679      -0.389      -0.201      -6.688      -2.414
3.07.05_095      -2.004       5.382      -0.281      -0.156      -5.566      -2.624
3.07.05_100      -1.433       3.765      -0.207      -0.117      -4.641      -2.633
3.07.05_105      -1.031       2.628      -0.156      -0.086      -3.877      -2.522
3.07.05_110      -0.749       1.833      -0.119      -0.062      -3.248      -2.346
3.07.05_125      -0.311       0.617      -0.058      -0.023      -1.940      -1.715
3.07.05_150      -0.105       0.099      -0.022      -0.004      -0.873      -0.906
3.07.05_200      -0.036       0.002      -0.005      -0.000      -0.225      -0.264
3.07.07_080      -9.764      25.692      -2.723       1.310     -14.433       0.082
3.07.07_085      -6.374      17.154      -1.602       0.623     -11.498      -1.697
3.07.07_090      -4.154      11.424      -0.958       0.289      -9.183      -2.581
3.07.07_095      -2.704       7.590      -0.582       0.129      -7.355      -2.921
3.07.07_100      -1.759       5.031      -0.358       0.053      -5.907      -2.939
3.07.07_105      -1.144       3.328      -0.224       0.019      -4.759      -2.780
3.07.07_110      -0.745       2.196      -0.143       0.004      -3.846      -2.533
3.07.07_125      -0.208       0.621      -0.041      -0.003      -2.074      -1.705
3.07.07_150      -0.029       0.071      -0.008      -0.001      -0.807      -0.774
3.07.07_200      -0.002       0.001      -0.001      -0.000      -0.171      -0.174
3.07.11_080     -21.099      46.979      -4.871       4.261     -22.812       2.458
3.07.11_085     -13.376      30.306      -2.709       1.978     -18.019      -1.820
3.07.11_090      -8.450      19.463      -1.561       0.927     -14.273      -3.895
3.07.11_095      -5.315      12.449      -0.933       0.443     -11.336      -4.693
3.07.11_100      -3.325       7.932      -0.578       0.219      -9.027      -4.779
3.07.11_105      -2.066       5.037      -0.370       0.113      -7.210      -4.495
3.07.11_110      -1.271       3.190      -0.245       0.060      -5.777      -4.043
3.07.11_125      -0.268       0.799      -0.086       0.011      -3.042      -2.586
3.07.11_150       0.004       0.075      -0.024       0.002      -1.145      -1.087
3.07.11_200       0.008       0.001      -0.003       0.000      -0.231      -0.226
3.07.14_080     -14.160      26.720      -6.890       8.048     -11.889       1.830
3.07.14_085      -8.706      16.446      -3.839       4.360      -9.117      -0.857
3.07.14_090      -5.338      10.007      -2.202       2.426      -7.004      -2.112
3.07.14_095      -3.267       6.032      -1.286       1.382      -5.390      -2.529
3.07.14_100      -1.996       3.610      -0.762       0.802      -4.157      -2.503
3.07.14_105      -1.217       2.148      -0.458       0.470      -3.216      -2.272
3.07.14_110      -0.740       1.273      -0.279       0.277      -2.497      -1.965
3.07.14_125      -0.153       0.258      -0.070       0.058      -1.202      -1.110
3.07.14_150       0.017       0.017      -0.012       0.005      -0.403      -0.376
3.07.14_200       0.028       0.000      -0.002       0.000      -0.072      -0.045
3.07.16_080     -11.697      27.893      -2.634       1.753     -14.020       1.296
3.07.16_085      -7.491      18.211      -1.556       0.923     -11.085      -0.997
3.07.16_090      -4.751      11.828      -0.948       0.505      -8.779      -2.144
3.07.16_095      -2.974       7.647      -0.595       0.289      -6.964      -2.597
3.07.16_100      -1.827       4.924      -0.384       0.172      -5.535      -2.651
3.07.16_105      -1.091       3.159      -0.255       0.107      -4.410      -2.490
3.07.16_110      -0.622       2.020      -0.174       0.067      -3.522      -2.230
3.07.16_125      -0.027       0.520      -0.064       0.017      -1.831      -1.384
3.07.16_150       0.111       0.051      -0.018       0.003      -0.672      -0.525
3.07.16_200       0.059       0.000      -0.003       0.000      -0.129      -0.073
3.08.01_080     -17.942      44.274      -5.692       2.188     -22.765       0.063
3.08.01_085     -11.853      29.745      -3.328       0.813     -18.108      -2.731
3.08.01_090      -7.808      19.878      -1.969       0.221     -14.421      -4.099
3.08.01_095      -5.131      13.217      -1.177      -0.012     -11.501      -4.603
3.08.01_100      -3.366       8.745      -0.710      -0.086      -9.188      -4.604
3.08.01_105      -2.206       5.760      -0.432      -0.095      -7.356      -4.329
3.08.01_110      -1.447       3.778      -0.266      -0.081      -5.904      -3.921
3.08.01_125      -0.421       1.041      -0.068      -0.032      -3.111      -2.590
3.08.01_150      -0.075       0.113      -0.011      -0.004      -1.162      -1.140
3.08.01_200      -0.016       0.001      -0.002      -0.000      -0.230      -0.247
3.08.05_080     -12.106      31.061      -4.886       2.621     -17.097      -0.408
3.08.05_085      -8.038      21.097      -2.917       1.311     -13.694      -2.241
3.08.05_090      -5.325      14.286      -1.757       0.641     -10.989      -3.143
3.08.05_095      -3.520       9.646      -1.067       0.303      -8.834      -3.472
3.08.05_100      -2.322       6.495      -0.652       0.134      -7.118      -3.463
3.08.05_105      -1.529       4.360      -0.402       0.053      -5.747      -3.265
3.08.05_110      -1.006       2.918      -0.250       0.016      -4.653      -2.974
3.08.05_125      -0.285       0.858      -0.064      -0.007      -2.512      -2.011
3.08.05_150      -0.038       0.104      -0.010      -0.002      -0.971      -0.918
3.08.05_200      -0.003       0.001      -0.001      -0.000      -0.201      -0.204
3.08.07_080     -17.555      40.150      -5.396       3.404     -20.417       0.186
3.08.07_085     -12.505      28.027      -3.474       1.727     -16.871      -3.096
3.08.07_090      -8.976      19.476      -2.291       0.846     -13.962      -4.907
3.08.07_095      -6.513      13.485      -1.547       0.389     -11.570      -5.756
3.08.07_100      -4.789       9.305      -1.069       0.158      -9.604      -5.998
3.08.07_105      -3.578       6.402      -0.754       0.045      -7.984      -5.869
3.08.07_110      -2.723       4.394      -0.543      -0.007      -6.649      -5.527
3.08.07_125      -1.352       1.402      -0.223      -0.032      -3.886      -4.092
3.08.07_150      -0.597       0.201      -0.066      -0.012      -1.673      -2.147
3.08.07_200      -0.211       0.004      -0.010      -0.001      -0.395      -0.614
3.08.12_080      -9.484      25.626      -2.884       0.425     -15.896      -2.214
3.08.12_085      -6.922      18.815      -1.991       0.130     -13.476      -3.444
3.08.12_090      -5.040      13.771      -1.387      -0.012     -11.436      -4.104
3.08.12_095      -3.663      10.051      -0.976      -0.071      -9.717      -4.375
3.08.12_100      -2.658       7.319      -0.693      -0.089      -8.267      -4.387
3.08.12_105      -1.927       5.319      -0.497      -0.087      -7.043      -4.235
3.08.12_110      -1.395       3.857      -0.360      -0.076      -6.009      -3.984
3.08.12_125      -0.528       1.455      -0.146      -0.039      -3.774      -3.032
3.08.12_150      -0.104       0.279      -0.040      -0.009      -1.819      -1.695
3.08.12_200      -0.004       0.010      -0.007      -0.000      -0.514      -0.515
3.08.15_080     -30.170      50.831     -31.805      38.660     -17.131      10.385
3.08.15_085     -18.850      31.936     -16.864      19.925     -13.161       2.987
3.08.15_090     -11.826      19.833      -9.212      10.497     -10.163      -0.871
3.08.15_095      -7.471      12.204      -5.146       5.649      -7.879      -2.642
3.08.15_100      -4.767       7.456      -2.924       3.097      -6.128      -3.265
3.08.15_105      -3.085       4.528      -1.688       1.724      -4.780      -3.301
3.08.15_110      -2.032       2.735      -0.988       0.970      -3.741      -3.055
3.08.15_125      -0.670       0.587      -0.217       0.180      -1.837      -1.957
3.08.15_150      -0.180       0.042      -0.026       0.011      -0.627      -0.780
3.08.15_200      -0.035       0.000      -0.002       0.000      -0.113      -0.150
3.08.17_080      -6.030      16.002      -1.090       0.206      -8.920       0.168
