# This file contains the metadata for categorization of the systems in the data set.
# The second column is the name of the group the complex belongs to
# The third column provides additional tags, including element and atomtype combinations the system represents, assignment of the systems into the smaller subsets obtained by clustering etc.
system	group	tags
3.07.07_085	Halogens	C-Br,C1n-Br,scaling=0.85,cluster100,cluster200
3.07.07_090	Halogens	C-Br,C1n-Br,scaling=0.90,cluster100,cluster200
3.07.07_095	Halogens	C-Br,C1n-Br,scaling=0.95,cluster100,cluster200
3.07.07_100	Halogens	C-Br,C1n-Br,scaling=1.00,equilibrium,cluster100,cluster200
3.07.07_105	Halogens	C-Br,C1n-Br,scaling=1.05,cluster100,cluster200
3.07.07_110	Halogens	C-Br,C1n-Br,scaling=1.10,cluster100,cluster200
3.07.07_125	Halogens	C-Br,C1n-Br,scaling=1.25,cluster100,cluster200
3.07.07_150	Halogens	C-Br,C1n-Br,scaling=1.50,cluster100,cluster200
3.07.07_200	Halogens	C-Br,C1n-Br,scaling=2.00,cluster100,cluster200
3.07.11_080	Halogens	C-Br,C0-Br,scaling=0.80
3.07.11_085	Halogens	C-Br,C0-Br,scaling=0.85
3.07.11_090	Halogens	C-Br,C0-Br,scaling=0.90
3.07.11_095	Halogens	C-Br,C0-Br,scaling=0.95
3.07.11_100	Halogens	C-Br,C0-Br,scaling=1.00,equilibrium
3.07.11_105	Halogens	C-Br,C0-Br,scaling=1.05
3.07.11_110	Halogens	C-Br,C0-Br,scaling=1.10
3.07.11_125	Halogens	C-Br,C0-Br,scaling=1.25
3.07.11_150	Halogens	C-Br,C0-Br,scaling=1.50
3.07.11_200	Halogens	C-Br,C0-Br,scaling=2.00
3.07.14_080	Halogens	C-Br,C2-Br,scaling=0.80
3.07.14_085	Halogens	C-Br,C2-Br,scaling=0.85
3.07.14_090	Halogens	C-Br,C2-Br,scaling=0.90
3.07.14_095	Halogens	C-Br,C2-Br,scaling=0.95
3.07.14_100	Halogens	C-Br,C2-Br,scaling=1.00,equilibrium
3.07.14_105	Halogens	C-Br,C2-Br,scaling=1.05
3.07.14_110	Halogens	C-Br,C2-Br,scaling=1.10
3.07.14_125	Halogens	C-Br,C2-Br,scaling=1.25
3.07.14_150	Halogens	C-Br,C2-Br,scaling=1.50
3.07.14_200	Halogens	C-Br,C2-Br,scaling=2.00
3.07.16_080	Halogens	C-Br,C3-Br,scaling=0.80,cluster200
3.07.16_085	Halogens	C-Br,C3-Br,scaling=0.85,cluster200
3.07.16_090	Halogens	C-Br,C3-Br,scaling=0.90,cluster200
3.07.16_095	Halogens	C-Br,C3-Br,scaling=0.95,cluster200
3.07.16_100	Halogens	C-Br,C3-Br,scaling=1.00,equilibrium,cluster200
3.07.16_105	Halogens	C-Br,C3-Br,scaling=1.05,cluster200
3.07.16_110	Halogens	C-Br,C3-Br,scaling=1.10,cluster200
3.07.16_125	Halogens	C-Br,C3-Br,scaling=1.25,cluster200
3.07.16_150	Halogens	C-Br,C3-Br,scaling=1.50,cluster200
3.07.16_200	Halogens	C-Br,C3-Br,scaling=2.00,cluster200
3.08.01_080	Halogens	C-I,C1c-I,scaling=0.80,cluster200
3.08.01_085	Halogens	C-I,C1c-I,scaling=0.85,cluster200
3.08.01_090	Halogens	C-I,C1c-I,scaling=0.90,cluster200
3.08.01_095	Halogens	C-I,C1c-I,scaling=0.95,cluster200
3.08.01_100	Halogens	C-I,C1c-I,scaling=1.00,equilibrium,cluster200
3.08.01_105	Halogens	C-I,C1c-I,scaling=1.05,cluster200
3.08.01_110	Halogens	C-I,C1c-I,scaling=1.10,cluster200
3.08.01_125	Halogens	C-I,C1c-I,scaling=1.25,cluster200
3.08.01_150	Halogens	C-I,C1c-I,scaling=1.50,cluster200
3.08.01_200	Halogens	C-I,C1c-I,scaling=2.00,cluster200
3.08.05_080	Halogens	C-I,C1n-I,scaling=0.80,cluster100
3.08.05_085	Halogens	C-I,C1n-I,scaling=0.85,cluster100
3.08.05_090	Halogens	C-I,C1n-I,scaling=0.90,cluster100
3.08.05_095	Halogens	C-I,C1n-I,scaling=0.95,cluster100
3.08.05_100	Halogens	C-I,C1n-I,scaling=1.00,equilibrium,cluster100
3.08.05_105	Halogens	C-I,C1n-I,scaling=1.05,cluster100
3.08.05_110	Halogens	C-I,C1n-I,scaling=1.10,cluster100
3.08.05_125	Halogens	C-I,C1n-I,scaling=1.25,cluster100
3.08.05_150	Halogens	C-I,C1n-I,scaling=1.50,cluster100
3.08.05_200	Halogens	C-I,C1n-I,scaling=2.00,cluster100
3.08.07_080	Halogens	C-I,C0-I,scaling=0.80
3.08.07_085	Halogens	C-I,C0-I,scaling=0.85
3.08.07_090	Halogens	C-I,C0-I,scaling=0.90
3.08.07_095	Halogens	C-I,C0-I,scaling=0.95
3.08.07_100	Halogens	C-I,C0-I,scaling=1.00,equilibrium
3.08.07_105	Halogens	C-I,C0-I,scaling=1.05
3.08.07_110	Halogens	C-I,C0-I,scaling=1.10
3.08.07_125	Halogens	C-I,C0-I,scaling=1.25
3.08.07_150	Halogens	C-I,C0-I,scaling=1.50
3.08.07_200	Halogens	C-I,C0-I,scaling=2.00
3.08.12_080	Halogens	C-I,C1-I,scaling=0.80
3.08.12_085	Halogens	C-I,C1-I,scaling=0.85
3.08.12_090	Halogens	C-I,C1-I,scaling=0.90
3.08.12_095	Halogens	C-I,C1-I,scaling=0.95
3.08.12_100	Halogens	C-I,C1-I,scaling=1.00,equilibrium
3.08.12_105	Halogens	C-I,C1-I,scaling=1.05
3.08.12_110	Halogens	C-I,C1-I,scaling=1.10
3.08.12_125	Halogens	C-I,C1-I,scaling=1.25
3.08.12_150	Halogens	C-I,C1-I,scaling=1.50
3.08.12_200	Halogens	C-I,C1-I,scaling=2.00
3.08.15_080	Halogens	C-I,C2-I,scaling=0.80,cluster100,cluster200
3.08.15_085	Halogens	C-I,C2-I,scaling=0.85,cluster100,cluster200
3.08.15_090	Halogens	C-I,C2-I,scaling=0.90,cluster100,cluster200
3.08.15_095	Halogens	C-I,C2-I,scaling=0.95,cluster100,cluster200
3.08.15_100	Halogens	C-I,C2-I,scaling=1.00,equilibrium,cluster100,cluster200
3.08.15_105	Halogens	C-I,C2-I,scaling=1.05,cluster100,cluster200
3.08.15_110	Halogens	C-I,C2-I,scaling=1.10,cluster100,cluster200
3.08.15_125	Halogens	C-I,C2-I,scaling=1.25,cluster100,cluster200
3.08.15_150	Halogens	C-I,C2-I,scaling=1.50,cluster100,cluster200
3.08.15_200	Halogens	C-I,C2-I,scaling=2.00,cluster100,cluster200
3.08.17_080	Halogens	C-I,C3-I,scaling=0.80
3.08.17_085	Halogens	C-I,C3-I,scaling=0.85
3.08.17_090	Halogens	C-I,C3-I,scaling=0.90
3.08.17_095	Halogens	C-I,C3-I,scaling=0.95
3.08.17_100	Halogens	C-I,C3-I,scaling=1.00,equilibrium
3.08.17_105	Halogens	C-I,C3-I,scaling=1.05
3.08.17_110	Halogens	C-I,C3-I,scaling=1.10
3.08.17_125	Halogens	C-I,C3-I,scaling=1.25
3.08.17_150	Halogens	C-I,C3-I,scaling=1.50
3.08.17_200	Halogens	C-I,C3-I,scaling=2.00
3.09.02_080	Halogens	N-F,N0-F,scaling=0.80
3.09.02_085	Halogens	N-F,N0-F,scaling=0.85
3.09.02_090	Halogens	N-F,N0-F,scaling=0.90
3.09.02_095	Halogens	N-F,N0-F,scaling=0.95
3.09.02_100	Halogens	N-F,N0-F,scaling=1.00,equilibrium
3.09.02_105	Halogens	N-F,N0-F,scaling=1.05
3.09.02_110	Halogens	N-F,N0-F,scaling=1.10
3.09.02_125	Halogens	N-F,N0-F,scaling=1.25
3.09.02_150	Halogens	N-F,N0-F,scaling=1.50
3.09.02_200	Halogens	N-F,N0-F,scaling=2.00
3.09.04_080	Halogens	N-F,N1-F,scaling=0.80,cluster020,cluster050,cluster100,cluster200
3.09.04_085	Halogens	N-F,N1-F,scaling=0.85,cluster020,cluster050,cluster100,cluster200
3.09.04_090	Halogens	N-F,N1-F,scaling=0.90,cluster020,cluster050,cluster100,cluster200
3.09.04_095	Halogens	N-F,N1-F,scaling=0.95,cluster020,cluster050,cluster100,cluster200
3.09.04_100	Halogens	N-F,N1-F,scaling=1.00,equilibrium,cluster020,cluster050,cluster100,cluster200
3.09.04_105	Halogens	N-F,N1-F,scaling=1.05,cluster020,cluster050,cluster100,cluster200
3.09.04_110	Halogens	N-F,N1-F,scaling=1.10,cluster020,cluster050,cluster100,cluster200
3.09.04_125	Halogens	N-F,N1-F,scaling=1.25,cluster020,cluster050,cluster100,cluster200
3.09.04_150	Halogens	N-F,N1-F,scaling=1.50,cluster020,cluster050,cluster100,cluster200
3.09.04_200	Halogens	N-F,N1-F,scaling=2.00,cluster020,cluster050,cluster100,cluster200
3.09.08_080	Halogens	N-F,N2-F,scaling=0.80,cluster050,cluster100,cluster200
3.09.08_085	Halogens	N-F,N2-F,scaling=0.85,cluster050,cluster100,cluster200
3.09.08_090	Halogens	N-F,N2-F,scaling=0.90,cluster050,cluster100,cluster200
3.09.08_095	Halogens	N-F,N2-F,scaling=0.95,cluster050,cluster100,cluster200
3.09.08_100	Halogens	N-F,N2-F,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
3.09.08_105	Halogens	N-F,N2-F,scaling=1.05,cluster050,cluster100,cluster200
3.09.08_110	Halogens	N-F,N2-F,scaling=1.10,cluster050,cluster100,cluster200
3.09.08_125	Halogens	N-F,N2-F,scaling=1.25,cluster050,cluster100,cluster200
3.09.08_150	Halogens	N-F,N2-F,scaling=1.50,cluster050,cluster100,cluster200
3.09.08_200	Halogens	N-F,N2-F,scaling=2.00,cluster050,cluster100,cluster200
3.09.10_080	Halogens	N-F,N3-F,scaling=0.80,cluster050
3.09.10_085	Halogens	N-F,N3-F,scaling=0.85,cluster050
3.09.10_090	Halogens	N-F,N3-F,scaling=0.90,cluster050
3.09.10_095	Halogens	N-F,N3-F,scaling=0.95,cluster050
3.09.10_100	Halogens	N-F,N3-F,scaling=1.00,equilibrium,cluster050
3.09.10_105	Halogens	N-F,N3-F,scaling=1.05,cluster050
3.09.10_110	Halogens	N-F,N3-F,scaling=1.10,cluster050
3.09.10_125	Halogens	N-F,N3-F,scaling=1.25,cluster050
3.09.10_150	Halogens	N-F,N3-F,scaling=1.50,cluster050
3.09.10_200	Halogens	N-F,N3-F,scaling=2.00,cluster050
3.10.01_080	Halogens	N-Cl,N0-Cl,scaling=0.80,cluster100,cluster200
3.10.01_085	Halogens	N-Cl,N0-Cl,scaling=0.85,cluster100,cluster200
3.10.01_090	Halogens	N-Cl,N0-Cl,scaling=0.90,cluster100,cluster200
3.10.01_095	Halogens	N-Cl,N0-Cl,scaling=0.95,cluster100,cluster200
3.10.01_100	Halogens	N-Cl,N0-Cl,scaling=1.00,equilibrium,cluster100,cluster200
3.10.01_105	Halogens	N-Cl,N0-Cl,scaling=1.05,cluster100,cluster200
3.10.01_110	Halogens	N-Cl,N0-Cl,scaling=1.10,cluster100,cluster200
3.10.01_125	Halogens	N-Cl,N0-Cl,scaling=1.25,cluster100,cluster200
3.10.01_150	Halogens	N-Cl,N0-Cl,scaling=1.50,cluster100,cluster200
3.10.01_200	Halogens	N-Cl,N0-Cl,scaling=2.00,cluster100,cluster200
3.10.05_080	Halogens	N-Cl,N3-Cl,scaling=0.80,cluster100,cluster200
3.10.05_085	Halogens	N-Cl,N3-Cl,scaling=0.85,cluster100,cluster200
3.10.05_090	Halogens	N-Cl,N3-Cl,scaling=0.90,cluster100,cluster200
3.10.05_095	Halogens	N-Cl,N3-Cl,scaling=0.95,cluster100,cluster200
3.10.05_100	Halogens	N-Cl,N3-Cl,scaling=1.00,equilibrium,cluster100,cluster200
3.10.05_105	Halogens	N-Cl,N3-Cl,scaling=1.05,cluster100,cluster200
3.10.05_110	Halogens	N-Cl,N3-Cl,scaling=1.10,cluster100,cluster200
3.10.05_125	Halogens	N-Cl,N3-Cl,scaling=1.25,cluster100,cluster200
3.10.05_150	Halogens	N-Cl,N3-Cl,scaling=1.50,cluster100,cluster200
3.10.05_200	Halogens	N-Cl,N3-Cl,scaling=2.00,cluster100,cluster200
3.10.09_080	Halogens	N-Cl,N1-Cl,scaling=0.80
3.10.09_085	Halogens	N-Cl,N1-Cl,scaling=0.85
3.10.09_090	Halogens	N-Cl,N1-Cl,scaling=0.90
3.10.09_095	Halogens	N-Cl,N1-Cl,scaling=0.95
3.10.09_100	Halogens	N-Cl,N1-Cl,scaling=1.00,equilibrium
3.10.09_105	Halogens	N-Cl,N1-Cl,scaling=1.05
3.10.09_110	Halogens	N-Cl,N1-Cl,scaling=1.10
3.10.09_125	Halogens	N-Cl,N1-Cl,scaling=1.25
3.10.09_150	Halogens	N-Cl,N1-Cl,scaling=1.50
3.10.09_200	Halogens	N-Cl,N1-Cl,scaling=2.00
3.10.13_080	Halogens	N-Cl,N2-Cl,scaling=0.80,cluster200
3.10.13_085	Halogens	N-Cl,N2-Cl,scaling=0.85,cluster200
3.10.13_090	Halogens	N-Cl,N2-Cl,scaling=0.90,cluster200
3.10.13_095	Halogens	N-Cl,N2-Cl,scaling=0.95,cluster200
3.10.13_100	Halogens	N-Cl,N2-Cl,scaling=1.00,equilibrium,cluster200
3.10.13_105	Halogens	N-Cl,N2-Cl,scaling=1.05,cluster200
3.10.13_110	Halogens	N-Cl,N2-Cl,scaling=1.10,cluster200
3.10.13_125	Halogens	N-Cl,N2-Cl,scaling=1.25,cluster200
3.10.13_150	Halogens	N-Cl,N2-Cl,scaling=1.50,cluster200
3.10.13_200	Halogens	N-Cl,N2-Cl,scaling=2.00,cluster200
3.11.02_080	Halogens	N-Br,N0-Br,scaling=0.80,cluster200
3.11.02_085	Halogens	N-Br,N0-Br,scaling=0.85,cluster200
3.11.02_090	Halogens	N-Br,N0-Br,scaling=0.90,cluster200
3.11.02_095	Halogens	N-Br,N0-Br,scaling=0.95,cluster200
3.11.02_100	Halogens	N-Br,N0-Br,scaling=1.00,equilibrium,cluster200
3.11.02_105	Halogens	N-Br,N0-Br,scaling=1.05,cluster200
3.11.02_110	Halogens	N-Br,N0-Br,scaling=1.10,cluster200
3.11.02_125	Halogens	N-Br,N0-Br,scaling=1.25,cluster200
3.11.02_150	Halogens	N-Br,N0-Br,scaling=1.50,cluster200
3.11.02_200	Halogens	N-Br,N0-Br,scaling=2.00,cluster200
3.11.04_080	Halogens	N-Br,N1-Br,scaling=0.80,cluster050,cluster200
3.11.04_085	Halogens	N-Br,N1-Br,scaling=0.85,cluster050,cluster200
3.11.04_090	Halogens	N-Br,N1-Br,scaling=0.90,cluster050,cluster200
3.11.04_095	Halogens	N-Br,N1-Br,scaling=0.95,cluster050,cluster200
3.11.04_100	Halogens	N-Br,N1-Br,scaling=1.00,equilibrium,cluster050,cluster200
3.11.04_105	Halogens	N-Br,N1-Br,scaling=1.05,cluster050,cluster200
3.11.04_110	Halogens	N-Br,N1-Br,scaling=1.10,cluster050,cluster200
3.11.04_125	Halogens	N-Br,N1-Br,scaling=1.25,cluster050,cluster200
3.11.04_150	Halogens	N-Br,N1-Br,scaling=1.50,cluster050,cluster200
3.11.04_200	Halogens	N-Br,N1-Br,scaling=2.00,cluster050,cluster200
3.11.06_080	Halogens	N-Br,N2-Br,scaling=0.80,cluster100,cluster200
3.11.06_085	Halogens	N-Br,N2-Br,scaling=0.85,cluster100,cluster200
3.11.06_090	Halogens	N-Br,N2-Br,scaling=0.90,cluster100,cluster200
3.11.06_095	Halogens	N-Br,N2-Br,scaling=0.95,cluster100,cluster200
3.11.06_100	Halogens	N-Br,N2-Br,scaling=1.00,equilibrium,cluster100,cluster200
3.11.06_105	Halogens	N-Br,N2-Br,scaling=1.05,cluster100,cluster200
3.11.06_110	Halogens	N-Br,N2-Br,scaling=1.10,cluster100,cluster200
3.11.06_125	Halogens	N-Br,N2-Br,scaling=1.25,cluster100,cluster200
3.11.06_150	Halogens	N-Br,N2-Br,scaling=1.50,cluster100,cluster200
3.11.06_200	Halogens	N-Br,N2-Br,scaling=2.00,cluster100,cluster200
3.11.08_080	Halogens	N-Br,N3-Br,scaling=0.80,cluster100,cluster200
3.11.08_085	Halogens	N-Br,N3-Br,scaling=0.85,cluster100,cluster200
3.11.08_090	Halogens	N-Br,N3-Br,scaling=0.90,cluster100,cluster200
3.11.08_095	Halogens	N-Br,N3-Br,scaling=0.95,cluster100,cluster200
3.11.08_100	Halogens	N-Br,N3-Br,scaling=1.00,equilibrium,cluster100,cluster200
3.11.08_105	Halogens	N-Br,N3-Br,scaling=1.05,cluster100,cluster200
3.11.08_110	Halogens	N-Br,N3-Br,scaling=1.10,cluster100,cluster200
3.11.08_125	Halogens	N-Br,N3-Br,scaling=1.25,cluster100,cluster200
3.11.08_150	Halogens	N-Br,N3-Br,scaling=1.50,cluster100,cluster200
3.11.08_200	Halogens	N-Br,N3-Br,scaling=2.00,cluster100,cluster200
3.12.04_080	Halogens	N-I,N0-I,scaling=0.80
3.12.04_085	Halogens	N-I,N0-I,scaling=0.85
3.12.04_090	Halogens	N-I,N0-I,scaling=0.90
3.12.04_095	Halogens	N-I,N0-I,scaling=0.95
3.12.04_100	Halogens	N-I,N0-I,scaling=1.00,equilibrium
3.12.04_105	Halogens	N-I,N0-I,scaling=1.05
3.12.04_110	Halogens	N-I,N0-I,scaling=1.10
3.12.04_125	Halogens	N-I,N0-I,scaling=1.25
3.12.04_150	Halogens	N-I,N0-I,scaling=1.50
3.12.04_200	Halogens	N-I,N0-I,scaling=2.00
3.12.08_080	Halogens	N-I,N2-I,scaling=0.80,cluster200
3.12.08_085	Halogens	N-I,N2-I,scaling=0.85,cluster200
3.12.08_090	Halogens	N-I,N2-I,scaling=0.90,cluster200
3.12.08_095	Halogens	N-I,N2-I,scaling=0.95,cluster200
3.12.08_100	Halogens	N-I,N2-I,scaling=1.00,equilibrium,cluster200
3.12.08_105	Halogens	N-I,N2-I,scaling=1.05,cluster200
3.12.08_110	Halogens	N-I,N2-I,scaling=1.10,cluster200
3.12.08_125	Halogens	N-I,N2-I,scaling=1.25,cluster200
3.12.08_150	Halogens	N-I,N2-I,scaling=1.50,cluster200
3.12.08_200	Halogens	N-I,N2-I,scaling=2.00,cluster200
3.12.09_080	Halogens	N-I,N1-I,scaling=0.80,cluster200
3.12.09_085	Halogens	N-I,N1-I,scaling=0.85,cluster200
3.12.09_090	Halogens	N-I,N1-I,scaling=0.90,cluster200
3.12.09_095	Halogens	N-I,N1-I,scaling=0.95,cluster200
3.12.09_100	Halogens	N-I,N1-I,scaling=1.00,equilibrium,cluster200
3.12.09_105	Halogens	N-I,N1-I,scaling=1.05,cluster200
3.12.09_110	Halogens	N-I,N1-I,scaling=1.10,cluster200
3.12.09_125	Halogens	N-I,N1-I,scaling=1.25,cluster200
3.12.09_150	Halogens	N-I,N1-I,scaling=1.50,cluster200
3.12.09_200	Halogens	N-I,N1-I,scaling=2.00,cluster200
3.12.14_080	Halogens	N-I,N3-I,scaling=0.80,cluster200
3.12.14_085	Halogens	N-I,N3-I,scaling=0.85,cluster200
3.12.14_090	Halogens	N-I,N3-I,scaling=0.90,cluster200
3.12.14_095	Halogens	N-I,N3-I,scaling=0.95,cluster200
3.12.14_100	Halogens	N-I,N3-I,scaling=1.00,equilibrium,cluster200
3.12.14_105	Halogens	N-I,N3-I,scaling=1.05,cluster200
3.12.14_110	Halogens	N-I,N3-I,scaling=1.10,cluster200
3.12.14_125	Halogens	N-I,N3-I,scaling=1.25,cluster200
3.12.14_150	Halogens	N-I,N3-I,scaling=1.50,cluster200
3.12.14_200	Halogens	N-I,N3-I,scaling=2.00,cluster200
3.13.02_080	Halogens	O-F,O1-F,scaling=0.80,cluster020,cluster050,cluster100,cluster200
3.13.02_085	Halogens	O-F,O1-F,scaling=0.85,cluster020,cluster050,cluster100,cluster200
3.13.02_090	Halogens	O-F,O1-F,scaling=0.90,cluster020,cluster050,cluster100,cluster200
3.13.02_095	Halogens	O-F,O1-F,scaling=0.95,cluster020,cluster050,cluster100,cluster200
3.13.02_100	Halogens	O-F,O1-F,scaling=1.00,equilibrium,cluster020,cluster050,cluster100,cluster200
3.13.02_105	Halogens	O-F,O1-F,scaling=1.05,cluster020,cluster050,cluster100,cluster200
3.13.02_110	Halogens	O-F,O1-F,scaling=1.10,cluster020,cluster050,cluster100,cluster200
3.13.02_125	Halogens	O-F,O1-F,scaling=1.25,cluster020,cluster050,cluster100,cluster200
3.13.02_150	Halogens	O-F,O1-F,scaling=1.50,cluster020,cluster050,cluster100,cluster200
3.13.02_200	Halogens	O-F,O1-F,scaling=2.00,cluster020,cluster050,cluster100,cluster200
3.13.03_080	Halogens	O-F,O2-F,scaling=0.80,cluster200
3.13.03_085	Halogens	O-F,O2-F,scaling=0.85,cluster200
3.13.03_090	Halogens	O-F,O2-F,scaling=0.90,cluster200
3.13.03_095	Halogens	O-F,O2-F,scaling=0.95,cluster200
3.13.03_100	Halogens	O-F,O2-F,scaling=1.00,equilibrium,cluster200
3.13.03_105	Halogens	O-F,O2-F,scaling=1.05,cluster200
3.13.03_110	Halogens	O-F,O2-F,scaling=1.10,cluster200
3.13.03_125	Halogens	O-F,O2-F,scaling=1.25,cluster200
3.13.03_150	Halogens	O-F,O2-F,scaling=1.50,cluster200
3.13.03_200	Halogens	O-F,O2-F,scaling=2.00,cluster200
3.14.01_080	Halogens	O-Cl,O1-Cl,scaling=0.80
3.14.01_085	Halogens	O-Cl,O1-Cl,scaling=0.85
3.14.01_090	Halogens	O-Cl,O1-Cl,scaling=0.90
3.14.01_095	Halogens	O-Cl,O1-Cl,scaling=0.95
3.14.01_100	Halogens	O-Cl,O1-Cl,scaling=1.00,equilibrium
3.14.01_105	Halogens	O-Cl,O1-Cl,scaling=1.05
3.14.01_110	Halogens	O-Cl,O1-Cl,scaling=1.10
3.14.01_125	Halogens	O-Cl,O1-Cl,scaling=1.25
3.14.01_150	Halogens	O-Cl,O1-Cl,scaling=1.50
3.14.01_200	Halogens	O-Cl,O1-Cl,scaling=2.00
3.14.02_080	Halogens	O-Cl,O2-Cl,scaling=0.80
3.14.02_085	Halogens	O-Cl,O2-Cl,scaling=0.85
3.14.02_090	Halogens	O-Cl,O2-Cl,scaling=0.90
3.14.02_095	Halogens	O-Cl,O2-Cl,scaling=0.95
3.14.02_100	Halogens	O-Cl,O2-Cl,scaling=1.00,equilibrium
3.14.02_105	Halogens	O-Cl,O2-Cl,scaling=1.05
3.14.02_110	Halogens	O-Cl,O2-Cl,scaling=1.10
3.14.02_125	Halogens	O-Cl,O2-Cl,scaling=1.25
3.14.02_150	Halogens	O-Cl,O2-Cl,scaling=1.50
3.14.02_200	Halogens	O-Cl,O2-Cl,scaling=2.00
3.15.01_080	Halogens	O-Br,O1-Br,scaling=0.80
3.15.01_085	Halogens	O-Br,O1-Br,scaling=0.85
3.15.01_090	Halogens	O-Br,O1-Br,scaling=0.90
3.15.01_095	Halogens	O-Br,O1-Br,scaling=0.95
3.15.01_100	Halogens	O-Br,O1-Br,scaling=1.00,equilibrium
3.15.01_105	Halogens	O-Br,O1-Br,scaling=1.05
3.15.01_110	Halogens	O-Br,O1-Br,scaling=1.10
3.15.01_125	Halogens	O-Br,O1-Br,scaling=1.25
3.15.01_150	Halogens	O-Br,O1-Br,scaling=1.50
3.15.01_200	Halogens	O-Br,O1-Br,scaling=2.00
3.15.04_080	Halogens	O-Br,O2-Br,scaling=0.80,cluster100,cluster200
3.15.04_085	Halogens	O-Br,O2-Br,scaling=0.85,cluster100,cluster200
3.15.04_090	Halogens	O-Br,O2-Br,scaling=0.90,cluster100,cluster200
3.15.04_095	Halogens	O-Br,O2-Br,scaling=0.95,cluster100,cluster200
3.15.04_100	Halogens	O-Br,O2-Br,scaling=1.00,equilibrium,cluster100,cluster200
3.15.04_105	Halogens	O-Br,O2-Br,scaling=1.05,cluster100,cluster200
3.15.04_110	Halogens	O-Br,O2-Br,scaling=1.10,cluster100,cluster200
3.15.04_125	Halogens	O-Br,O2-Br,scaling=1.25,cluster100,cluster200
3.15.04_150	Halogens	O-Br,O2-Br,scaling=1.50,cluster100,cluster200
3.15.04_200	Halogens	O-Br,O2-Br,scaling=2.00,cluster100,cluster200
3.16.03_080	Halogens	O-I,O2-I,scaling=0.80,cluster200
3.16.03_085	Halogens	O-I,O2-I,scaling=0.85,cluster200
3.16.03_090	Halogens	O-I,O2-I,scaling=0.90,cluster200
3.16.03_095	Halogens	O-I,O2-I,scaling=0.95,cluster200
3.16.03_100	Halogens	O-I,O2-I,scaling=1.00,equilibrium,cluster200
3.16.03_105	Halogens	O-I,O2-I,scaling=1.05,cluster200
3.16.03_110	Halogens	O-I,O2-I,scaling=1.10,cluster200
3.16.03_125	Halogens	O-I,O2-I,scaling=1.25,cluster200
3.16.03_150	Halogens	O-I,O2-I,scaling=1.50,cluster200
3.16.03_200	Halogens	O-I,O2-I,scaling=2.00,cluster200
3.16.05_080	Halogens	O-I,O1-I,scaling=0.80
3.16.05_085	Halogens	O-I,O1-I,scaling=0.85
3.16.05_090	Halogens	O-I,O1-I,scaling=0.90
3.16.05_095	Halogens	O-I,O1-I,scaling=0.95
3.16.05_100	Halogens	O-I,O1-I,scaling=1.00,equilibrium
3.16.05_105	Halogens	O-I,O1-I,scaling=1.05
3.16.05_110	Halogens	O-I,O1-I,scaling=1.10
3.16.05_125	Halogens	O-I,O1-I,scaling=1.25
3.16.05_150	Halogens	O-I,O1-I,scaling=1.50
3.16.05_200	Halogens	O-I,O1-I,scaling=2.00
3.17.03_080	Halogens	B-F,scaling=0.80,cluster050,cluster100,cluster200
3.17.03_085	Halogens	B-F,scaling=0.85,cluster050,cluster100,cluster200
3.17.03_090	Halogens	B-F,scaling=0.90,cluster050,cluster100,cluster200
3.17.03_095	Halogens	B-F,scaling=0.95,cluster050,cluster100,cluster200
3.17.03_100	Halogens	B-F,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
3.17.03_105	Halogens	B-F,scaling=1.05,cluster050,cluster100,cluster200
3.17.03_110	Halogens	B-F,scaling=1.10,cluster050,cluster100,cluster200
3.17.03_125	Halogens	B-F,scaling=1.25,cluster050,cluster100,cluster200
3.17.03_150	Halogens	B-F,scaling=1.50,cluster050,cluster100,cluster200
3.17.03_200	Halogens	B-F,scaling=2.00,cluster050,cluster100,cluster200
3.17.06_080	Halogens	B-F,B0-F,scaling=0.80,cluster200
3.17.06_085	Halogens	B-F,B0-F,scaling=0.85,cluster200
3.17.06_090	Halogens	B-F,B0-F,scaling=0.90,cluster200
3.17.06_095	Halogens	B-F,B0-F,scaling=0.95,cluster200
3.17.06_100	Halogens	B-F,B0-F,scaling=1.00,equilibrium,cluster200
3.17.06_105	Halogens	B-F,B0-F,scaling=1.05,cluster200
3.17.06_110	Halogens	B-F,B0-F,scaling=1.10,cluster200
3.17.06_125	Halogens	B-F,B0-F,scaling=1.25,cluster200
3.17.06_150	Halogens	B-F,B0-F,scaling=1.50,cluster200
3.17.06_200	Halogens	B-F,B0-F,scaling=2.00,cluster200
3.18.02_080	Halogens	B-Cl,scaling=0.80
3.18.02_085	Halogens	B-Cl,scaling=0.85
3.18.02_090	Halogens	B-Cl,scaling=0.90
3.18.02_095	Halogens	B-Cl,scaling=0.95
3.18.02_100	Halogens	B-Cl,scaling=1.00,equilibrium
3.18.02_105	Halogens	B-Cl,scaling=1.05
3.18.02_110	Halogens	B-Cl,scaling=1.10
3.18.02_125	Halogens	B-Cl,scaling=1.25
3.18.02_150	Halogens	B-Cl,scaling=1.50
3.18.02_200	Halogens	B-Cl,scaling=2.00
3.18.07_080	Halogens	B-Cl,B0-Cl,scaling=0.80,cluster200
3.18.07_085	Halogens	B-Cl,B0-Cl,scaling=0.85,cluster200
3.18.07_090	Halogens	B-Cl,B0-Cl,scaling=0.90,cluster200
