# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for SH250x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
4.1.16_150      -0.574       0.116      -0.058      -0.010      -0.834      -1.360
4.1.16_200      -0.208       0.001      -0.009      -0.000      -0.165      -0.382
4.2.01_080     -14.093      27.648      -1.667      -2.582      -7.734       1.573
4.2.01_085      -9.184      16.827      -1.088      -1.686      -5.906      -1.036
4.2.01_090      -6.153      10.169      -0.758      -1.059      -4.540      -2.340
4.2.01_095      -4.258       6.119      -0.553      -0.650      -3.508      -2.850
4.2.01_100      -3.051       3.672      -0.417      -0.394      -2.723      -2.913
4.2.01_105      -2.266       2.201      -0.320      -0.237      -2.125      -2.747
4.2.01_110      -1.741       1.319      -0.248      -0.142      -1.668      -2.480
4.2.01_125      -0.935       0.283      -0.122      -0.031      -0.835      -1.640
4.2.01_150      -0.462       0.022      -0.043      -0.003      -0.301      -0.787
4.2.01_200      -0.179       0.000      -0.008      -0.000      -0.060      -0.248
4.2.02_080     -12.779      25.937      -1.374      -2.199      -7.601       1.984
4.2.02_085      -8.305      16.168      -0.920      -1.424      -5.851      -0.331
4.2.02_090      -5.510      10.055      -0.654      -0.891      -4.528      -1.527
4.2.02_095      -3.742       6.244      -0.483      -0.547      -3.519      -2.046
4.2.02_100      -2.607       3.873      -0.365      -0.332      -2.747      -2.176
4.2.02_105      -1.865       2.399      -0.279      -0.200      -2.152      -2.097
4.2.02_110      -1.371       1.484      -0.215      -0.120      -1.694      -1.916
4.2.02_125      -0.632       0.348      -0.103      -0.026      -0.853      -1.266
4.2.02_150      -0.249       0.030      -0.035      -0.002      -0.305      -0.561
4.2.02_200      -0.069       0.000      -0.006      -0.000      -0.060      -0.135
4.2.03_080     -27.001      49.980      -3.797      -5.150     -12.927       1.105
4.2.03_085     -18.851      32.951      -2.549      -3.501     -10.255      -2.206
4.2.03_090     -13.478      21.650      -1.811      -2.323      -8.179      -4.141
4.2.03_095      -9.899      14.200      -1.346      -1.521      -6.549      -5.115
4.2.03_100      -7.480       9.305      -1.036      -0.990      -5.261      -5.463
4.2.03_105      -5.818       6.091      -0.818      -0.644      -4.238      -5.427
4.2.03_110      -4.655       3.983      -0.656      -0.420      -3.423      -5.171
4.2.03_125      -2.749       1.103      -0.360      -0.121      -1.840      -3.966
4.2.03_150      -1.527       0.125      -0.147      -0.019      -0.709      -2.277
4.2.03_200      -0.674       0.001      -0.033      -0.001      -0.149      -0.856
4.2.04_080     -51.507      93.893     -10.269     -12.775     -17.844       1.497
4.2.04_085     -36.143      64.150      -6.577      -9.255     -14.115      -1.939
4.2.04_090     -25.652      43.506      -4.343      -6.424     -11.228      -4.142
4.2.04_095     -18.469      29.344      -2.964      -4.338      -8.976      -5.404
4.2.04_100     -13.522      19.719      -2.089      -2.877      -7.205      -5.973
4.2.04_105     -10.085      13.218      -1.514      -1.886      -5.802      -6.068
4.2.04_110      -7.671       8.845      -1.123      -1.228      -4.684      -5.861
4.2.04_125      -3.805       2.636      -0.508      -0.334      -2.502      -4.514
4.2.04_150      -1.649       0.347      -0.165      -0.041      -0.938      -2.446
4.2.04_200      -0.572       0.006      -0.028      -0.001      -0.180      -0.776
4.2.05_080      -8.826      19.822      -0.961      -1.518      -6.529       1.989
4.2.05_085      -5.418      11.446      -0.569      -0.928      -4.906      -0.374
4.2.05_090      -3.419       6.545      -0.356      -0.545      -3.709      -1.485
4.2.05_095      -2.234       3.713      -0.234      -0.313      -2.820      -1.888
4.2.05_100      -1.521       2.093      -0.159      -0.177      -2.155      -1.919
4.2.05_105      -1.081       1.175      -0.112      -0.100      -1.658      -1.776
4.2.05_110      -0.801       0.657      -0.080      -0.056      -1.285      -1.565
4.2.05_125      -0.401       0.113      -0.033      -0.010      -0.627      -0.959
4.2.05_150      -0.185       0.006      -0.010      -0.001      -0.225      -0.415
4.2.05_200      -0.064       0.000      -0.002      -0.000      -0.047      -0.113
4.2.06_080     -21.028      45.613      -2.068      -3.441     -15.719       3.357
4.2.06_085     -13.333      28.499      -1.218      -2.299     -12.188      -0.539
4.2.06_090      -8.520      17.694      -0.748      -1.472      -9.476      -2.523
4.2.06_095      -5.507      10.930      -0.478      -0.919      -7.385      -3.360
4.2.06_100      -3.618       6.721      -0.316      -0.565      -5.769      -3.546
4.2.06_105      -2.428       4.116      -0.216      -0.344      -4.518      -3.389
4.2.06_110      -1.674       2.510      -0.152      -0.208      -3.549      -3.073
4.2.06_125      -0.671       0.557      -0.062      -0.047      -1.764      -1.987
4.2.06_150      -0.273       0.043      -0.020      -0.004      -0.613      -0.868
4.2.06_200      -0.104       0.000      -0.004      -0.000      -0.112      -0.220
4.2.07_080      -9.283      20.789      -0.847      -1.397      -6.822       2.441
4.2.07_085      -5.790      12.420      -0.505      -0.865      -5.164       0.097
4.2.07_090      -3.687       7.380      -0.317      -0.515      -3.930      -1.068
4.2.07_095      -2.408       4.366      -0.207      -0.299      -3.006      -1.555
4.2.07_100      -1.620       2.572      -0.139      -0.172      -2.311      -1.669
4.2.07_105      -1.125       1.510      -0.095      -0.098      -1.786      -1.595
4.2.07_110      -0.808       0.884      -0.067      -0.056      -1.389      -1.436
4.2.07_125      -0.359       0.174      -0.025      -0.010      -0.682      -0.901
4.2.07_150      -0.137       0.011      -0.006      -0.001      -0.242      -0.375
4.2.07_200      -0.035       0.000      -0.001      -0.000      -0.049      -0.085
4.2.08_080     -27.471      54.185      -5.026      -6.336     -11.999       3.353
4.2.08_085     -18.271      34.838      -3.065      -4.168      -9.253       0.080
4.2.08_090     -12.321      22.199      -1.928      -2.646      -7.179      -1.875
4.2.08_095      -8.456      14.052      -1.252      -1.641      -5.598      -2.896
4.2.08_100      -5.926       8.850      -0.838      -1.002      -4.384      -3.300
4.2.08_105      -4.252       5.550      -0.575      -0.607      -3.446      -3.330
4.2.08_110      -3.129       3.468      -0.404      -0.365      -2.719      -3.149
4.2.08_125      -1.449       0.831      -0.156      -0.080      -1.372      -2.226
4.2.08_150      -0.590       0.074      -0.042      -0.007      -0.491      -1.057
4.2.08_200      -0.181       0.001      -0.006      -0.000      -0.096      -0.283
4.2.09_080     -30.562      58.743      -5.286      -7.266     -12.718       2.910
4.2.09_085     -20.779      38.490      -3.232      -4.956      -9.877      -0.353
4.2.09_090     -14.364      25.030      -2.058      -3.263      -7.715      -2.370
4.2.09_095     -10.137      16.183      -1.369      -2.101      -6.054      -3.477
4.2.09_100      -7.330      10.420      -0.950      -1.333      -4.767      -3.960
4.2.09_105      -5.446       6.686      -0.684      -0.839      -3.765      -4.047
4.2.09_110      -4.162       4.279      -0.509      -0.526      -2.982      -3.900
4.2.09_125      -2.190       1.106      -0.240      -0.130      -1.512      -2.965
4.2.09_150      -1.101       0.112      -0.089      -0.015      -0.537      -1.630
4.2.09_200      -0.463       0.001      -0.020      -0.001      -0.100      -0.582
4.2.10_080     -17.729      34.218      -2.309      -3.641      -8.942       1.598
4.2.10_085     -11.690      21.334      -1.516      -2.436      -6.889      -1.196
4.2.10_090      -7.893      13.197      -1.060      -1.566      -5.345      -2.667
4.2.10_095      -5.482       8.129      -0.777      -0.982      -4.171      -3.283
4.2.10_100      -3.924       4.994      -0.588      -0.607      -3.269      -3.394
4.2.10_105      -2.902       3.064      -0.454      -0.372      -2.574      -3.237
4.2.10_110      -2.214       1.880      -0.355      -0.227      -2.037      -2.953
4.2.10_125      -1.157       0.433      -0.178      -0.052      -1.043      -1.997
4.2.10_150      -0.555       0.038      -0.064      -0.005      -0.387      -0.974
4.2.10_200      -0.213       0.000      -0.013      -0.000      -0.081      -0.306
4.2.11_080     -30.396      59.211      -4.189      -7.537     -14.606       2.483
4.2.11_085     -20.175      37.478      -2.689      -5.063     -11.285      -1.735
4.2.11_090     -13.634      23.585      -1.822      -3.294      -8.783      -3.949
4.2.11_095      -9.423      14.784      -1.294      -2.100      -6.874      -4.907
4.2.11_100      -6.686       9.246      -0.953      -1.323      -5.405      -5.121
4.2.11_105      -4.884       5.773      -0.723      -0.827      -4.269      -4.930
4.2.11_110      -3.680       3.599      -0.559      -0.516      -3.386      -4.541
4.2.11_125      -1.876       0.868      -0.280      -0.126      -1.743      -3.157
4.2.11_150      -0.916       0.081      -0.103      -0.014      -0.648      -1.601
4.2.11_200      -0.378       0.001      -0.021      -0.001      -0.134      -0.533
4.2.12_080     -18.506      36.913      -2.024      -3.536     -10.846       2.001
4.2.12_085     -11.802      22.932      -1.262      -2.389      -8.452      -0.974
4.2.12_090      -7.614      14.137      -0.838      -1.528      -6.623      -2.466
4.2.12_095      -4.989       8.666      -0.584      -0.945      -5.212      -3.065
4.2.12_100      -3.335       5.287      -0.423      -0.573      -4.117      -3.160
4.2.12_105      -2.282       3.212      -0.314      -0.343      -3.263      -2.991
4.2.12_110      -1.604       1.943      -0.237      -0.204      -2.598      -2.701
4.2.12_125      -0.666       0.422      -0.112      -0.043      -1.349      -1.748
4.2.12_150      -0.253       0.032      -0.040      -0.004      -0.508      -0.772
4.2.12_200      -0.080       0.000      -0.008      -0.000      -0.106      -0.194
4.2.13_080     -30.106      54.808      -4.216      -6.028     -14.989      -0.531
4.2.13_085     -20.996      36.069      -2.836      -4.274     -11.963      -4.001
4.2.13_090     -15.006      23.643      -2.024      -2.921      -9.598      -5.906
4.2.13_095     -11.033      15.462      -1.515      -1.957      -7.728      -6.773
4.2.13_100      -8.363      10.101      -1.176      -1.300      -6.241      -6.979
4.2.13_105      -6.538       6.595      -0.936      -0.861      -5.052      -6.793
4.2.13_110      -5.266       4.303      -0.758      -0.572      -4.100      -6.393
4.2.13_125      -3.188       1.188      -0.427      -0.175      -2.230      -4.832
4.2.13_150      -1.841       0.136      -0.181      -0.031      -0.876      -2.792
4.2.13_200      -0.858       0.002      -0.042      -0.002      -0.189      -1.089
4.2.14_080     -79.824     146.544     -19.770     -24.343     -25.335      -2.728
4.2.14_085     -56.778     102.910     -12.755     -19.862     -20.083      -6.568
4.2.14_090     -40.636      71.574      -8.396     -15.163     -16.024      -8.644
4.2.14_095     -29.347      49.396      -5.672     -11.107     -12.859      -9.590
4.2.14_100     -21.446      33.876      -3.943      -7.917     -10.372      -9.803
4.2.14_105     -15.900      23.120      -2.820      -5.539      -8.404      -9.543
4.2.14_110     -11.985      15.723      -2.070      -3.827      -6.834      -8.993
4.2.14_125      -5.738       4.880      -0.926      -1.215      -3.741      -6.741
4.2.14_150      -2.393       0.680      -0.312      -0.179      -1.457      -3.662
4.2.14_200      -0.848       0.013      -0.057      -0.006      -0.299      -1.198
4.2.15_080     -24.696      47.147      -3.017      -4.671     -13.946       0.815
4.2.15_085     -16.660      30.510      -2.002      -3.195     -11.114      -2.462
4.2.15_090     -11.453      19.655      -1.413      -2.106      -8.902      -4.220
4.2.15_095      -8.055      12.630      -1.049      -1.359      -7.158      -4.992
4.2.15_100      -5.816       8.105      -0.807      -0.867      -5.774      -5.160
4.2.15_105      -4.321       5.196      -0.636      -0.551      -4.671      -4.983
4.2.15_110      -3.305       3.328      -0.509      -0.350      -3.791      -4.627
4.2.15_125      -1.739       0.870      -0.277      -0.093      -2.070      -3.309
4.2.15_150      -0.844       0.091      -0.111      -0.013      -0.823      -1.701
4.2.15_200      -0.287       0.001      -0.024      -0.001      -0.184      -0.494
5.1.01_080     -16.820      25.359      -2.845       1.190      -7.342      -0.456
5.1.01_085     -11.156      15.414      -1.821       0.442      -5.448      -2.569
5.1.01_090      -7.647       9.272      -1.246       0.157      -4.084      -3.547
5.1.01_095      -5.443       5.532      -0.898       0.051      -3.087      -3.844
5.1.01_100      -4.031       3.278      -0.672       0.012      -2.349      -3.762
5.1.01_105      -3.103       1.931      -0.515      -0.002      -1.799      -3.489
5.1.01_110      -2.475       1.131      -0.403      -0.007      -1.385      -3.138
5.1.01_125      -1.471       0.222      -0.207      -0.006      -0.657      -2.119
5.1.01_150      -0.813       0.014      -0.081      -0.002      -0.220      -1.102
5.1.01_200      -0.350       0.000      -0.018      -0.000      -0.042      -0.411
5.1.02_080     -25.236      45.098      -3.962      -1.266     -13.179       1.456
5.1.02_085     -16.736      27.421      -2.552      -1.064      -9.901      -2.833
5.1.02_090     -11.454      16.529      -1.726      -0.753      -7.482      -4.886
5.1.02_095      -8.134       9.898      -1.213      -0.492      -5.683      -5.624
5.1.02_100      -6.011       5.893      -0.878      -0.310      -4.335      -5.640
5.1.02_105      -4.619       3.492      -0.649      -0.191      -3.322      -5.291
5.1.02_110      -3.681       2.059      -0.488      -0.118      -2.558      -4.786
5.1.02_125      -2.189       0.413      -0.224      -0.029      -1.211      -3.240
5.1.02_150      -1.209       0.027      -0.074      -0.004      -0.401      -1.660
5.1.02_200      -0.506       0.000      -0.013       0.000      -0.072      -0.591
5.1.03_080     -13.509      21.529      -2.202       0.844      -6.634       0.029
5.1.03_085      -8.712      12.911      -1.426       0.307      -4.916      -1.836
5.1.03_090      -5.787       7.668      -0.989       0.109      -3.678      -2.677
5.1.03_095      -3.981       4.519      -0.721       0.037      -2.775      -2.920
5.1.03_100      -2.846       2.646      -0.544       0.011      -2.107      -2.840
5.1.03_105      -2.116       1.540      -0.420       0.001      -1.610      -2.604
5.1.03_110      -1.632       0.892      -0.330      -0.002      -1.237      -2.308
5.1.03_125      -0.891       0.169      -0.171      -0.002      -0.584      -1.479
5.1.03_150      -0.444       0.010      -0.067      -0.001      -0.196      -0.698
5.1.03_200      -0.164       0.000      -0.015       0.000      -0.037      -0.217
5.1.04_080     -30.585      46.264      -6.104       0.274     -12.622      -2.773
5.1.04_085     -21.029      30.119      -3.884      -0.445      -9.719      -4.958
5.1.04_090     -14.840      19.437      -2.619      -0.557      -7.548      -6.127
5.1.04_095     -10.800      12.471      -1.861      -0.478      -5.904      -6.572
5.1.04_100      -8.130       7.971      -1.382      -0.364      -4.645      -6.550
5.1.04_105      -6.336       5.080      -1.061      -0.264      -3.671      -6.252
5.1.04_110      -5.103       3.229      -0.836      -0.188      -2.912      -5.811
5.1.04_125      -3.132       0.817      -0.448      -0.069      -1.490      -4.322
5.1.04_150      -1.870       0.079      -0.187      -0.016      -0.535      -2.529
5.1.04_200      -0.921       0.001      -0.046      -0.002      -0.104      -1.072
5.1.05_080     -21.209      32.849      -3.547       0.234     -10.260      -1.934
5.1.05_085     -14.783      21.053      -2.344      -0.208      -7.866      -4.147
5.1.05_090     -10.669      13.424      -1.652      -0.296      -6.073      -5.266
5.1.05_095      -7.996       8.531      -1.226      -0.268      -4.714      -5.673
5.1.05_100      -6.224       5.405      -0.944      -0.212      -3.676      -5.651
5.1.05_105      -5.019       3.413      -0.745      -0.159      -2.878      -5.387
5.1.05_110      -4.175       2.149      -0.598      -0.116      -2.261      -5.001
5.1.05_125      -2.750       0.525      -0.328      -0.044      -1.124      -3.721
5.1.05_150      -1.714       0.047      -0.136      -0.010      -0.390      -2.203
5.1.05_200      -0.855       0.000      -0.032      -0.001      -0.073      -0.959
5.1.06_080     -54.066      78.183     -15.424       2.360     -16.912      -5.859
5.1.06_085     -37.839      53.000      -9.703      -0.323     -12.920      -7.785
5.1.06_090     -26.904      35.489      -6.299      -1.094      -9.955      -8.763
5.1.06_095     -19.511      23.514      -4.233      -1.119      -7.727      -9.076
5.1.06_100     -14.475      15.448      -2.941      -0.911      -6.035      -8.913
5.1.06_105     -11.008      10.084      -2.106      -0.674      -4.739      -8.442
5.1.06_110      -8.587       6.547      -1.548      -0.475      -3.738      -7.801
5.1.06_125      -4.702       1.747      -0.690      -0.151      -1.877      -5.673
5.1.06_150      -2.394       0.182      -0.230      -0.025      -0.644      -3.112
5.1.06_200      -0.994       0.002      -0.044      -0.002      -0.112      -1.150
5.1.07_080     -15.611      26.448      -2.326       0.001      -8.865      -0.352
5.1.07_085     -10.412      16.563      -1.566      -0.205      -6.772      -2.392
5.1.07_090      -7.170      10.310      -1.131      -0.212      -5.212      -3.416
5.1.07_095      -5.126       6.390      -0.858      -0.168      -4.035      -3.797
5.1.07_100      -3.815       3.946      -0.673      -0.121      -3.138      -3.801
5.1.07_105      -2.956       2.429      -0.538      -0.084      -2.451      -3.600
5.1.07_110      -2.377       1.491      -0.436      -0.058      -1.922      -3.303
5.1.07_125      -1.463       0.338      -0.242      -0.020      -0.955      -2.341
5.1.07_150      -0.851       0.027      -0.100      -0.004      -0.334      -1.263
5.1.07_200      -0.363       0.000      -0.023      -0.000      -0.065      -0.451
5.1.08_080     -28.368      39.977      -4.297       3.342     -10.815      -0.161
5.1.08_085     -18.744      25.427      -2.526       1.479      -8.235      -2.599
5.1.08_090     -12.599      16.015      -1.580       0.674      -6.327      -3.817
5.1.08_095      -8.647      10.010      -1.047       0.323      -4.897      -4.257
5.1.08_100      -6.079       6.223      -0.727       0.165      -3.813      -4.230
5.1.08_105      -4.387       3.854      -0.523       0.089      -2.983      -3.951
5.1.08_110      -3.253       2.378      -0.386       0.050      -2.345      -3.556
5.1.08_125      -1.550       0.550      -0.169       0.009      -1.171      -2.331
5.1.08_150      -0.653       0.046      -0.050      -0.000      -0.415      -1.072
5.1.08_200      -0.203       0.000      -0.007      -0.000      -0.082      -0.292
5.1.09_080     -43.217      68.309      -6.951       0.187     -16.330       1.998
5.1.09_085     -28.679      43.645      -4.218      -0.639     -12.453      -2.344
5.1.09_090     -19.311      27.704      -2.690      -0.709      -9.581      -4.587
5.1.09_095     -13.237      17.499      -1.798      -0.562      -7.427      -5.525
5.1.09_100      -9.262      11.020      -1.250      -0.393      -5.793      -5.678
5.1.09_105      -6.627       6.927      -0.896      -0.258      -4.543      -5.397
5.1.09_110      -4.856       4.347      -0.657      -0.165      -3.579      -4.909
5.1.09_125      -2.200       1.067      -0.282      -0.041      -1.801      -3.257
5.1.09_150      -0.850       0.101      -0.082      -0.005      -0.640      -1.477
5.1.09_200      -0.236       0.001      -0.012      -0.000      -0.125      -0.372
5.1.10_080     -24.239      36.066      -3.181       2.181     -10.403       0.424
5.1.10_085     -15.799      22.662      -1.870       0.890      -7.943      -2.059
5.1.10_090     -10.465      14.105      -1.173       0.371      -6.111      -3.273
5.1.10_095      -7.069       8.719      -0.778       0.163      -4.730      -3.696
5.1.10_100      -4.886       5.363      -0.539       0.077      -3.679      -3.664
5.1.10_105      -3.463       3.285      -0.385       0.040      -2.873      -3.397
5.1.10_110      -2.521       2.005      -0.281       0.022      -2.254      -3.029
5.1.10_125      -1.136       0.448      -0.117       0.004      -1.118      -1.919
5.1.10_150      -0.439       0.035      -0.032      -0.000      -0.393      -0.830
5.1.10_200      -0.118       0.000      -0.004       0.000      -0.077      -0.199
5.1.11_080     -58.876      81.501     -11.811       5.306     -19.203      -3.083
5.1.11_085     -40.616      55.630      -7.170       1.617     -15.169      -5.709
5.1.11_090     -28.316      37.647      -4.517       0.166     -12.074      -7.094
5.1.11_095     -20.014      25.309      -2.974      -0.311      -9.671      -7.662
5.1.11_100     -14.385      16.930      -2.047      -0.400      -7.787      -7.689
5.1.11_105     -10.539      11.288      -1.466      -0.355      -6.296      -7.368
5.1.11_110      -7.886       7.512      -1.085      -0.278      -5.107      -6.845
5.1.11_125      -3.777       2.196      -0.503      -0.109      -2.773      -4.965
5.1.11_150      -1.622       0.277      -0.175      -0.023      -1.072      -2.615
5.1.11_200      -0.573       0.004      -0.034      -0.002      -0.221      -0.826
5.1.12_080     -36.580      53.142      -5.908       2.814     -14.779      -1.311
5.1.12_085     -24.858      35.197      -3.607       0.949     -11.583      -3.901
5.1.12_090     -17.190      23.165      -2.333       0.215      -9.137      -5.281
5.1.12_095     -12.141      15.182      -1.597      -0.045      -7.245      -5.847
5.1.12_100      -8.782       9.926      -1.147      -0.117      -5.767      -5.888
5.1.12_105      -6.519       6.481      -0.856      -0.120      -4.606      -5.620
5.1.12_110      -4.971       4.227      -0.656      -0.102      -3.689      -5.191
5.1.12_125      -2.565       1.163      -0.325      -0.047      -1.932      -3.706
5.1.12_150      -1.217       0.131      -0.119      -0.012      -0.714      -1.931
5.1.12_200      -0.455       0.001      -0.024      -0.001      -0.141      -0.620
5.1.13_080    -125.492     167.889     -38.838      18.835     -31.044      -8.651
5.1.13_085     -89.907     120.473     -25.101       6.082     -24.513     -12.965
5.1.13_090     -64.744      85.580     -16.367       0.324     -19.463     -14.671
5.1.13_095     -46.951      60.283     -10.850      -1.872     -15.535     -14.927
5.1.13_100     -34.352      42.171      -7.354      -2.390     -12.462     -14.386
5.1.13_105     -25.402      29.336      -5.112      -2.206     -10.042     -13.425
5.1.13_110     -19.015      20.313      -3.644      -1.796      -8.127     -12.268
5.1.13_125      -8.678       6.610      -1.501      -0.719      -4.399      -8.687
5.1.13_150      -3.138       0.985      -0.445      -0.120      -1.670      -4.388
5.1.13_200      -0.841       0.021      -0.064      -0.005      -0.314      -1.203
5.1.14_080     -33.685      50.505      -4.896       1.859     -13.881      -0.098
5.1.14_085     -22.522      33.248      -2.910       0.497     -10.863      -2.550
5.1.14_090     -15.266      21.731      -1.836       0.018      -8.563      -3.915
5.1.14_095     -10.531      14.132      -1.228      -0.116      -6.787      -4.529
5.1.14_100      -7.417       9.165      -0.864      -0.129      -5.403      -4.648
5.1.14_105      -5.350       5.933      -0.632      -0.107      -4.317      -4.472
5.1.14_110      -3.960       3.835      -0.476      -0.080      -3.460      -4.141
5.1.14_125      -1.884       1.025      -0.223      -0.030      -1.818      -2.930
5.1.14_150      -0.826       0.110      -0.074      -0.006      -0.678      -1.475
5.1.14_200      -0.288       0.001      -0.012      -0.000      -0.137      -0.437
5.1.15_080     -25.953      41.892      -3.253       0.929     -13.072       0.544
5.1.15_085     -17.043      27.026      -1.963       0.114     -10.214      -2.080
5.1.15_090     -11.359      17.316      -1.269      -0.125      -8.029      -3.466
5.1.15_095      -7.714      11.047      -0.871      -0.160      -6.341      -4.039
5.1.15_100      -5.358       7.029      -0.626      -0.135      -5.028      -4.117
5.1.15_105      -3.821       4.463      -0.465      -0.100      -3.999      -3.922
5.1.15_110      -2.804       2.827      -0.353      -0.070      -3.192      -3.591
5.1.15_125      -1.321       0.710      -0.165      -0.023      -1.659      -2.458
5.1.15_150      -0.585       0.068      -0.054      -0.004      -0.614      -1.188
5.1.15_200      -0.201       0.001      -0.009      -0.000      -0.125      -0.334
5.1.16_080     -72.539     103.158     -13.383       4.904     -23.817      -1.676
5.1.16_085     -49.747      70.576      -7.967       0.620     -18.761      -5.279
5.1.16_090     -34.290      47.827      -4.900      -0.867     -14.861      -7.092
5.1.16_095     -23.807      32.168      -3.147      -1.168     -11.830      -7.784
5.1.16_100     -16.686      21.510      -2.117      -1.036      -9.456      -7.785
5.1.16_105     -11.833      14.316      -1.486      -0.795      -7.585      -7.382
5.1.16_110      -8.506       9.495      -1.080      -0.567      -6.103      -6.760
5.1.16_125      -3.474       2.735      -0.474      -0.171      -3.237      -4.620
5.1.16_150      -1.096       0.336      -0.146      -0.021      -1.209      -2.137
5.1.16_200      -0.252       0.005      -0.021      -0.001      -0.234      -0.503
5.1.17_080     -37.256      51.974      -4.894       4.561     -14.479      -0.095
5.1.17_085     -24.594      33.709      -2.760       1.943     -11.230      -2.932
5.1.17_090     -16.391      21.669      -1.653       0.832      -8.761      -4.304
5.1.17_095     -11.063      13.830      -1.058       0.371      -6.868      -4.787
5.1.17_100      -7.585       8.775      -0.719       0.180      -5.403      -4.752
5.1.17_105      -5.295       5.544      -0.512       0.098      -4.266      -4.430
5.1.17_110      -3.772       3.493      -0.376       0.060      -3.379      -3.974
5.1.17_125      -1.558       0.864      -0.165       0.018      -1.719      -2.559
5.1.17_150      -0.533       0.082      -0.048       0.002      -0.615      -1.111
5.1.17_200      -0.133       0.001      -0.006      -0.000      -0.117      -0.255
5.1.18_080     -82.321     115.333     -16.474       7.816     -27.345      -2.992
5.1.18_085     -57.203      80.113      -9.977       1.794     -21.916      -7.189
5.1.18_090     -39.968      55.118      -6.214      -0.556     -17.642      -9.263
5.1.18_095     -28.148      37.639      -4.023      -1.241     -14.258     -10.031
5.1.18_100     -20.033      25.557      -2.720      -1.248     -11.561     -10.005
5.1.18_105     -14.446      17.277      -1.920      -1.032      -9.400      -9.519
5.1.18_110     -10.580      11.639      -1.406      -0.782      -7.660      -8.789
5.1.18_125      -4.646       3.516      -0.641      -0.279      -4.202      -6.252
5.1.18_150      -1.747       0.471      -0.221      -0.048      -1.637      -3.181
5.1.18_200      -0.583       0.008      -0.041      -0.003      -0.332      -0.951
5.1.19_080     -53.372      78.569      -8.603       4.171     -21.973      -1.207
5.1.19_085     -36.256      52.780      -5.153       1.083     -17.423      -4.968
5.1.19_090     -24.870      35.171      -3.244      -0.060     -13.868      -6.871
5.1.19_095     -17.288      23.298      -2.159      -0.389     -11.074      -7.612
5.1.19_100     -12.222      15.364      -1.514      -0.411      -8.866      -7.648
5.1.19_105      -8.814      10.100      -1.108      -0.338      -7.115      -7.275
5.1.19_110      -6.500       6.626      -0.838      -0.254      -5.721      -6.687
5.1.19_125      -3.022       1.861      -0.408      -0.091      -3.022      -4.683
5.1.19_150      -1.296       0.223      -0.149      -0.018      -1.123      -2.362
5.1.19_200      -0.480       0.003      -0.029      -0.001      -0.217      -0.725
5.1.20_080    -161.451     203.553     -48.901      31.963     -37.474     -12.310
5.1.20_085    -117.748     149.511     -32.024      11.621     -30.327     -18.967
5.1.20_090     -86.156     108.680     -21.061       1.593     -24.629     -21.573
5.1.20_095     -63.344      78.304     -14.019      -2.748     -20.067     -21.875
5.1.20_100     -46.865      56.001      -9.510      -4.146     -16.398     -20.917
5.1.20_105     -34.941      39.811      -6.605      -4.152     -13.434     -19.321
5.1.20_110     -26.288      28.171      -4.707      -3.595     -11.032     -17.450
5.1.20_125     -11.962       9.785      -1.961      -1.659      -6.177     -11.974
5.1.20_150      -4.138       1.624      -0.606      -0.320      -2.435      -5.876
5.1.20_200      -1.028       0.044      -0.091      -0.012      -0.471      -1.557
5.1.21_080     -50.529      76.150      -7.324       2.882     -20.982       0.196
5.1.21_085     -33.906      50.979      -4.265       0.466     -16.612      -3.338
5.1.21_090     -22.895      33.852      -2.611      -0.329     -13.211      -5.194
5.1.21_095     -15.602      22.333      -1.695      -0.485     -10.542      -5.990
5.1.21_100     -10.766      14.661      -1.162      -0.425      -8.437      -6.129
5.1.21_105      -7.544       9.593      -0.835      -0.318      -6.771      -5.875
5.1.21_110      -5.386       6.264      -0.620      -0.222      -5.447      -5.410
5.1.21_125      -2.241       1.730      -0.286      -0.065      -2.886      -3.748
5.1.21_150      -0.829       0.200      -0.094      -0.010      -1.080      -1.813
5.1.21_200      -0.276       0.003      -0.015      -0.001      -0.212      -0.501
5.1.22_080     -41.068      65.370      -5.133       1.948     -19.990       1.127
5.1.22_085     -27.133      42.831      -2.977       0.315     -15.712      -2.676
5.1.22_090     -18.068      27.858      -1.838      -0.200     -12.406      -4.653
5.1.22_095     -12.169      18.018      -1.212      -0.294      -9.832      -5.488
5.1.22_100      -8.318      11.609      -0.847      -0.252      -7.817      -5.626
5.1.22_105      -5.792       7.462      -0.618      -0.185      -6.235      -5.368
5.1.22_110      -4.121       4.789      -0.465      -0.127      -4.988      -4.913
5.1.22_125      -1.736       1.259      -0.220      -0.037      -2.611      -3.344
5.1.22_150      -0.679       0.135      -0.073      -0.006      -0.969      -1.592
5.1.22_200      -0.238       0.002      -0.012      -0.000      -0.191      -0.440
5.2.01_080     -22.237      34.565      -3.382       0.693      -9.782      -0.143
5.2.01_085     -14.842      21.749      -2.137       0.101      -7.539      -2.668
5.2.01_090     -10.143      13.606      -1.431      -0.070      -5.849      -3.887
5.2.01_095      -7.122       8.482      -1.006      -0.095      -4.563      -4.304
5.2.01_100      -5.150       5.276      -0.734      -0.079      -3.577      -4.263
