# This file contains the metadata for categorization of the systems in the data set.
# The second column is the name of the group the complex belongs to
# The third column provides additional tags, including element combinations the system represents, assignment of the systems into the smaller subsets obtained by clustering etc.
system	group	tags
3.3.07_110	I	I-O,scaling=1.10,cluster100
3.3.07_125	I	I-O,scaling=1.25,cluster100
3.3.07_150	I	I-O,scaling=1.50,cluster100
3.3.07_200	I	I-O,scaling=2.00,cluster100
3.3.08_080	I	I-O,scaling=0.80,cluster200
3.3.08_085	I	I-O,scaling=0.85,cluster200
3.3.08_090	I	I-O,scaling=0.90,cluster200
3.3.08_095	I	I-O,scaling=0.95,cluster200
3.3.08_100	I	I-O,scaling=1.00,equilibrium,cluster200
3.3.08_105	I	I-O,scaling=1.05,cluster200
3.3.08_110	I	I-O,scaling=1.10,cluster200
3.3.08_125	I	I-O,scaling=1.25,cluster200
3.3.08_150	I	I-O,scaling=1.50,cluster200
3.3.08_200	I	I-O,scaling=2.00,cluster200
3.3.09_080	I	I-O,scaling=0.80,cluster200
3.3.09_085	I	I-O,scaling=0.85,cluster200
3.3.09_090	I	I-O,scaling=0.90,cluster200
3.3.09_095	I	I-O,scaling=0.95,cluster200
3.3.09_100	I	I-O,scaling=1.00,equilibrium,cluster200
3.3.09_105	I	I-O,scaling=1.05,cluster200
3.3.09_110	I	I-O,scaling=1.10,cluster200
3.3.09_125	I	I-O,scaling=1.25,cluster200
3.3.09_150	I	I-O,scaling=1.50,cluster200
3.3.09_200	I	I-O,scaling=2.00,cluster200
3.3.10_080	I	I-O,scaling=0.80,cluster020,cluster050,cluster200
3.3.10_085	I	I-O,scaling=0.85,cluster020,cluster050,cluster200
3.3.10_090	I	I-O,scaling=0.90,cluster020,cluster050,cluster200
3.3.10_095	I	I-O,scaling=0.95,cluster020,cluster050,cluster200
3.3.10_100	I	I-O,scaling=1.00,equilibrium,cluster020,cluster050,cluster200
3.3.10_105	I	I-O,scaling=1.05,cluster020,cluster050,cluster200
3.3.10_110	I	I-O,scaling=1.10,cluster020,cluster050,cluster200
3.3.10_125	I	I-O,scaling=1.25,cluster020,cluster050,cluster200
3.3.10_150	I	I-O,scaling=1.50,cluster020,cluster050,cluster200
3.3.10_200	I	I-O,scaling=2.00,cluster020,cluster050,cluster200
3.3.11_080	I	I-O,scaling=0.80,cluster050
3.3.11_085	I	I-O,scaling=0.85,cluster050
3.3.11_090	I	I-O,scaling=0.90,cluster050
3.3.11_095	I	I-O,scaling=0.95,cluster050
3.3.11_100	I	I-O,scaling=1.00,equilibrium,cluster050
3.3.11_105	I	I-O,scaling=1.05,cluster050
3.3.11_110	I	I-O,scaling=1.10,cluster050
3.3.11_125	I	I-O,scaling=1.25,cluster050
3.3.11_150	I	I-O,scaling=1.50,cluster050
3.3.11_200	I	I-O,scaling=2.00,cluster050
3.3.12_080	I	I-O,scaling=0.80,cluster200
3.3.12_085	I	I-O,scaling=0.85,cluster200
3.3.12_090	I	I-O,scaling=0.90,cluster200
3.3.12_095	I	I-O,scaling=0.95,cluster200
3.3.12_100	I	I-O,scaling=1.00,equilibrium,cluster200
3.3.12_105	I	I-O,scaling=1.05,cluster200
3.3.12_110	I	I-O,scaling=1.10,cluster200
3.3.12_125	I	I-O,scaling=1.25,cluster200
3.3.12_150	I	I-O,scaling=1.50,cluster200
3.3.12_200	I	I-O,scaling=2.00,cluster200
3.3.13_080	I	I-O,scaling=0.80,cluster200
3.3.13_085	I	I-O,scaling=0.85,cluster200
3.3.13_090	I	I-O,scaling=0.90,cluster200
3.3.13_095	I	I-O,scaling=0.95,cluster200
3.3.13_100	I	I-O,scaling=1.00,equilibrium,cluster200
3.3.13_105	I	I-O,scaling=1.05,cluster200
3.3.13_110	I	I-O,scaling=1.10,cluster200
3.3.13_125	I	I-O,scaling=1.25,cluster200
3.3.13_150	I	I-O,scaling=1.50,cluster200
3.3.13_200	I	I-O,scaling=2.00,cluster200
3.3.14_080	I	I-O,scaling=0.80,cluster100,cluster200
3.3.14_085	I	I-O,scaling=0.85,cluster100,cluster200
3.3.14_090	I	I-O,scaling=0.90,cluster100,cluster200
3.3.14_095	I	I-O,scaling=0.95,cluster100,cluster200
3.3.14_100	I	I-O,scaling=1.00,equilibrium,cluster100,cluster200
3.3.14_105	I	I-O,scaling=1.05,cluster100,cluster200
3.3.14_110	I	I-O,scaling=1.10,cluster100,cluster200
3.3.14_125	I	I-O,scaling=1.25,cluster100,cluster200
3.3.14_150	I	I-O,scaling=1.50,cluster100,cluster200
3.3.14_200	I	I-O,scaling=2.00,cluster100,cluster200
3.3.15_080	I	I-O,scaling=0.80,cluster020,cluster200
3.3.15_085	I	I-O,scaling=0.85,cluster020,cluster200
3.3.15_090	I	I-O,scaling=0.90,cluster020,cluster200
3.3.15_095	I	I-O,scaling=0.95,cluster020,cluster200
3.3.15_100	I	I-O,scaling=1.00,equilibrium,cluster020,cluster200
3.3.15_105	I	I-O,scaling=1.05,cluster020,cluster200
3.3.15_110	I	I-O,scaling=1.10,cluster020,cluster200
3.3.15_125	I	I-O,scaling=1.25,cluster020,cluster200
3.3.15_150	I	I-O,scaling=1.50,cluster020,cluster200
3.3.15_200	I	I-O,scaling=2.00,cluster020,cluster200
3.4.01_080	I	I-S,scaling=0.80,cluster050,cluster100,cluster200
3.4.01_085	I	I-S,scaling=0.85,cluster050,cluster100,cluster200
3.4.01_090	I	I-S,scaling=0.90,cluster050,cluster100,cluster200
3.4.01_095	I	I-S,scaling=0.95,cluster050,cluster100,cluster200
3.4.01_100	I	I-S,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
3.4.01_105	I	I-S,scaling=1.05,cluster050,cluster100,cluster200
3.4.01_110	I	I-S,scaling=1.10,cluster050,cluster100,cluster200
3.4.01_125	I	I-S,scaling=1.25,cluster050,cluster100,cluster200
3.4.01_150	I	I-S,scaling=1.50,cluster050,cluster100,cluster200
3.4.01_200	I	I-S,scaling=2.00,cluster050,cluster100,cluster200
3.4.02_080	I	I-S,scaling=0.80,cluster100,cluster200
3.4.02_085	I	I-S,scaling=0.85,cluster100,cluster200
3.4.02_090	I	I-S,scaling=0.90,cluster100,cluster200
3.4.02_095	I	I-S,scaling=0.95,cluster100,cluster200
3.4.02_100	I	I-S,scaling=1.00,equilibrium,cluster100,cluster200
3.4.02_105	I	I-S,scaling=1.05,cluster100,cluster200
3.4.02_110	I	I-S,scaling=1.10,cluster100,cluster200
3.4.02_125	I	I-S,scaling=1.25,cluster100,cluster200
3.4.02_150	I	I-S,scaling=1.50,cluster100,cluster200
3.4.02_200	I	I-S,scaling=2.00,cluster100,cluster200
3.4.03_080	I	I-S,scaling=0.80,cluster020,cluster050,cluster100,cluster200
3.4.03_085	I	I-S,scaling=0.85,cluster020,cluster050,cluster100,cluster200
3.4.03_090	I	I-S,scaling=0.90,cluster020,cluster050,cluster100,cluster200
3.4.03_095	I	I-S,scaling=0.95,cluster020,cluster050,cluster100,cluster200
3.4.03_100	I	I-S,scaling=1.00,equilibrium,cluster020,cluster050,cluster100,cluster200
3.4.03_105	I	I-S,scaling=1.05,cluster020,cluster050,cluster100,cluster200
3.4.03_110	I	I-S,scaling=1.10,cluster020,cluster050,cluster100,cluster200
3.4.03_125	I	I-S,scaling=1.25,cluster020,cluster050,cluster100,cluster200
3.4.03_150	I	I-S,scaling=1.50,cluster020,cluster050,cluster100,cluster200
3.4.03_200	I	I-S,scaling=2.00,cluster020,cluster050,cluster100,cluster200
3.4.04_080	I	I-S,scaling=0.80,cluster200
3.4.04_085	I	I-S,scaling=0.85,cluster200
3.4.04_090	I	I-S,scaling=0.90,cluster200
3.4.04_095	I	I-S,scaling=0.95,cluster200
3.4.04_100	I	I-S,scaling=1.00,equilibrium,cluster200
3.4.04_105	I	I-S,scaling=1.05,cluster200
3.4.04_110	I	I-S,scaling=1.10,cluster200
3.4.04_125	I	I-S,scaling=1.25,cluster200
3.4.04_150	I	I-S,scaling=1.50,cluster200
3.4.04_200	I	I-S,scaling=2.00,cluster200
3.4.05_080	I	I-S,scaling=0.80,cluster200
3.4.05_085	I	I-S,scaling=0.85,cluster200
3.4.05_090	I	I-S,scaling=0.90,cluster200
3.4.05_095	I	I-S,scaling=0.95,cluster200
3.4.05_100	I	I-S,scaling=1.00,equilibrium,cluster200
3.4.05_105	I	I-S,scaling=1.05,cluster200
3.4.05_110	I	I-S,scaling=1.10,cluster200
3.4.05_125	I	I-S,scaling=1.25,cluster200
3.4.05_150	I	I-S,scaling=1.50,cluster200
3.4.05_200	I	I-S,scaling=2.00,cluster200
3.4.06_080	I	I-S,scaling=0.80
3.4.06_085	I	I-S,scaling=0.85
3.4.06_090	I	I-S,scaling=0.90
3.4.06_095	I	I-S,scaling=0.95
3.4.06_100	I	I-S,scaling=1.00,equilibrium
3.4.06_105	I	I-S,scaling=1.05
3.4.06_110	I	I-S,scaling=1.10
3.4.06_125	I	I-S,scaling=1.25
3.4.06_150	I	I-S,scaling=1.50
3.4.06_200	I	I-S,scaling=2.00
3.5.01_080	I	I-F,scaling=0.80,cluster100,cluster200
3.5.01_085	I	I-F,scaling=0.85,cluster100,cluster200
3.5.01_090	I	I-F,scaling=0.90,cluster100,cluster200
3.5.01_095	I	I-F,scaling=0.95,cluster100,cluster200
3.5.01_100	I	I-F,scaling=1.00,equilibrium,cluster100,cluster200
3.5.01_105	I	I-F,scaling=1.05,cluster100,cluster200
3.5.01_110	I	I-F,scaling=1.10,cluster100,cluster200
3.5.01_125	I	I-F,scaling=1.25,cluster100,cluster200
3.5.01_150	I	I-F,scaling=1.50,cluster100,cluster200
3.5.01_200	I	I-F,scaling=2.00,cluster100,cluster200
3.6.01_080	I	I-Cl,scaling=0.80,cluster050,cluster100,cluster200
3.6.01_085	I	I-Cl,scaling=0.85,cluster050,cluster100,cluster200
3.6.01_090	I	I-Cl,scaling=0.90,cluster050,cluster100,cluster200
3.6.01_095	I	I-Cl,scaling=0.95,cluster050,cluster100,cluster200
3.6.01_100	I	I-Cl,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
3.6.01_105	I	I-Cl,scaling=1.05,cluster050,cluster100,cluster200
3.6.01_110	I	I-Cl,scaling=1.10,cluster050,cluster100,cluster200
3.6.01_125	I	I-Cl,scaling=1.25,cluster050,cluster100,cluster200
3.6.01_150	I	I-Cl,scaling=1.50,cluster050,cluster100,cluster200
3.6.01_200	I	I-Cl,scaling=2.00,cluster050,cluster100,cluster200
3.6.02_080	I	I-Cl,scaling=0.80,cluster200
3.6.02_085	I	I-Cl,scaling=0.85,cluster200
3.6.02_090	I	I-Cl,scaling=0.90,cluster200
3.6.02_095	I	I-Cl,scaling=0.95,cluster200
3.6.02_100	I	I-Cl,scaling=1.00,equilibrium,cluster200
3.6.02_105	I	I-Cl,scaling=1.05,cluster200
3.6.02_110	I	I-Cl,scaling=1.10,cluster200
3.6.02_125	I	I-Cl,scaling=1.25,cluster200
3.6.02_150	I	I-Cl,scaling=1.50,cluster200
3.6.02_200	I	I-Cl,scaling=2.00,cluster200
3.6.03_080	I	I-Cl,scaling=0.80,cluster100,cluster200
3.6.03_085	I	I-Cl,scaling=0.85,cluster100,cluster200
3.6.03_090	I	I-Cl,scaling=0.90,cluster100,cluster200
3.6.03_095	I	I-Cl,scaling=0.95,cluster100,cluster200
3.6.03_100	I	I-Cl,scaling=1.00,equilibrium,cluster100,cluster200
3.6.03_105	I	I-Cl,scaling=1.05,cluster100,cluster200
3.6.03_110	I	I-Cl,scaling=1.10,cluster100,cluster200
3.6.03_125	I	I-Cl,scaling=1.25,cluster100,cluster200
3.6.03_150	I	I-Cl,scaling=1.50,cluster100,cluster200
3.6.03_200	I	I-Cl,scaling=2.00,cluster100,cluster200
3.7.01_080	I	I-Br,scaling=0.80,cluster050,cluster100,cluster200
3.7.01_085	I	I-Br,scaling=0.85,cluster050,cluster100,cluster200
3.7.01_090	I	I-Br,scaling=0.90,cluster050,cluster100,cluster200
3.7.01_095	I	I-Br,scaling=0.95,cluster050,cluster100,cluster200
3.7.01_100	I	I-Br,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
3.7.01_105	I	I-Br,scaling=1.05,cluster050,cluster100,cluster200
3.7.01_110	I	I-Br,scaling=1.10,cluster050,cluster100,cluster200
3.7.01_125	I	I-Br,scaling=1.25,cluster050,cluster100,cluster200
3.7.01_150	I	I-Br,scaling=1.50,cluster050,cluster100,cluster200
3.7.01_200	I	I-Br,scaling=2.00,cluster050,cluster100,cluster200
3.7.02_080	I	I-Br,scaling=0.80,cluster050,cluster100
3.7.02_085	I	I-Br,scaling=0.85,cluster050,cluster100
3.7.02_090	I	I-Br,scaling=0.90,cluster050,cluster100
3.7.02_095	I	I-Br,scaling=0.95,cluster050,cluster100
3.7.02_100	I	I-Br,scaling=1.00,equilibrium,cluster050,cluster100
3.7.02_105	I	I-Br,scaling=1.05,cluster050,cluster100
3.7.02_110	I	I-Br,scaling=1.10,cluster050,cluster100
3.7.02_125	I	I-Br,scaling=1.25,cluster050,cluster100
3.7.02_150	I	I-Br,scaling=1.50,cluster050,cluster100
3.7.02_200	I	I-Br,scaling=2.00,cluster050,cluster100
3.7.03_080	I	I-Br,scaling=0.80,cluster100,cluster200
3.7.03_085	I	I-Br,scaling=0.85,cluster100,cluster200
3.7.03_090	I	I-Br,scaling=0.90,cluster100,cluster200
3.7.03_095	I	I-Br,scaling=0.95,cluster100,cluster200
3.7.03_100	I	I-Br,scaling=1.00,equilibrium,cluster100,cluster200
3.7.03_105	I	I-Br,scaling=1.05,cluster100,cluster200
3.7.03_110	I	I-Br,scaling=1.10,cluster100,cluster200
3.7.03_125	I	I-Br,scaling=1.25,cluster100,cluster200
3.7.03_150	I	I-Br,scaling=1.50,cluster100,cluster200
3.7.03_200	I	I-Br,scaling=2.00,cluster100,cluster200
3.8.01_080	I	I-I,scaling=0.80,cluster200
3.8.01_085	I	I-I,scaling=0.85,cluster200
3.8.01_090	I	I-I,scaling=0.90,cluster200
3.8.01_095	I	I-I,scaling=0.95,cluster200
3.8.01_100	I	I-I,scaling=1.00,equilibrium,cluster200
3.8.01_105	I	I-I,scaling=1.05,cluster200
3.8.01_110	I	I-I,scaling=1.10,cluster200
3.8.01_125	I	I-I,scaling=1.25,cluster200
3.8.01_150	I	I-I,scaling=1.50,cluster200
3.8.01_200	I	I-I,scaling=2.00,cluster200
3.8.02_080	I	I-I,scaling=0.80,cluster050,cluster100,cluster200
3.8.02_085	I	I-I,scaling=0.85,cluster050,cluster100,cluster200
3.8.02_090	I	I-I,scaling=0.90,cluster050,cluster100,cluster200
3.8.02_095	I	I-I,scaling=0.95,cluster050,cluster100,cluster200
3.8.02_100	I	I-I,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
3.8.02_105	I	I-I,scaling=1.05,cluster050,cluster100,cluster200
3.8.02_110	I	I-I,scaling=1.10,cluster050,cluster100,cluster200
3.8.02_125	I	I-I,scaling=1.25,cluster050,cluster100,cluster200
3.8.02_150	I	I-I,scaling=1.50,cluster050,cluster100,cluster200
3.8.02_200	I	I-I,scaling=2.00,cluster050,cluster100,cluster200
3.8.03_080	I	I-I,scaling=0.80,cluster200
3.8.03_085	I	I-I,scaling=0.85,cluster200
3.8.03_090	I	I-I,scaling=0.90,cluster200
3.8.03_095	I	I-I,scaling=0.95,cluster200
3.8.03_100	I	I-I,scaling=1.00,equilibrium,cluster200
3.8.03_105	I	I-I,scaling=1.05,cluster200
3.8.03_110	I	I-I,scaling=1.10,cluster200
3.8.03_125	I	I-I,scaling=1.25,cluster200
3.8.03_150	I	I-I,scaling=1.50,cluster200
3.8.03_200	I	I-I,scaling=2.00,cluster200
4.1.01_080	S	S-N,scaling=0.80,cluster100,cluster200
4.1.01_085	S	S-N,scaling=0.85,cluster100,cluster200
4.1.01_090	S	S-N,scaling=0.90,cluster100,cluster200
4.1.01_095	S	S-N,scaling=0.95,cluster100,cluster200
4.1.01_100	S	S-N,scaling=1.00,equilibrium,cluster100,cluster200
4.1.01_105	S	S-N,scaling=1.05,cluster100,cluster200
4.1.01_110	S	S-N,scaling=1.10,cluster100,cluster200
4.1.01_125	S	S-N,scaling=1.25,cluster100,cluster200
4.1.01_150	S	S-N,scaling=1.50,cluster100,cluster200
4.1.01_200	S	S-N,scaling=2.00,cluster100,cluster200
4.1.02_080	S	S-N,scaling=0.80,cluster200
4.1.02_085	S	S-N,scaling=0.85,cluster200
4.1.02_090	S	S-N,scaling=0.90,cluster200
4.1.02_095	S	S-N,scaling=0.95,cluster200
4.1.02_100	S	S-N,scaling=1.00,equilibrium,cluster200
4.1.02_105	S	S-N,scaling=1.05,cluster200
4.1.02_110	S	S-N,scaling=1.10,cluster200
4.1.02_125	S	S-N,scaling=1.25,cluster200
4.1.02_150	S	S-N,scaling=1.50,cluster200
4.1.02_200	S	S-N,scaling=2.00,cluster200
4.1.03_080	S	S-N,scaling=0.80,cluster100,cluster200
4.1.03_085	S	S-N,scaling=0.85,cluster100,cluster200
4.1.03_090	S	S-N,scaling=0.90,cluster100,cluster200
4.1.03_095	S	S-N,scaling=0.95,cluster100,cluster200
4.1.03_100	S	S-N,scaling=1.00,equilibrium,cluster100,cluster200
4.1.03_105	S	S-N,scaling=1.05,cluster100,cluster200
4.1.03_110	S	S-N,scaling=1.10,cluster100,cluster200
4.1.03_125	S	S-N,scaling=1.25,cluster100,cluster200
4.1.03_150	S	S-N,scaling=1.50,cluster100,cluster200
4.1.03_200	S	S-N,scaling=2.00,cluster100,cluster200
4.1.04_080	S	S-N,scaling=0.80,cluster200
4.1.04_085	S	S-N,scaling=0.85,cluster200
4.1.04_090	S	S-N,scaling=0.90,cluster200
4.1.04_095	S	S-N,scaling=0.95,cluster200
4.1.04_100	S	S-N,scaling=1.00,equilibrium,cluster200
4.1.04_105	S	S-N,scaling=1.05,cluster200
4.1.04_110	S	S-N,scaling=1.10,cluster200
4.1.04_125	S	S-N,scaling=1.25,cluster200
4.1.04_150	S	S-N,scaling=1.50,cluster200
4.1.04_200	S	S-N,scaling=2.00,cluster200
4.1.05_080	S	S-N,scaling=0.80,cluster100,cluster200
4.1.05_085	S	S-N,scaling=0.85,cluster100,cluster200
4.1.05_090	S	S-N,scaling=0.90,cluster100,cluster200
4.1.05_095	S	S-N,scaling=0.95,cluster100,cluster200
4.1.05_100	S	S-N,scaling=1.00,equilibrium,cluster100,cluster200
4.1.05_105	S	S-N,scaling=1.05,cluster100,cluster200
4.1.05_110	S	S-N,scaling=1.10,cluster100,cluster200
4.1.05_125	S	S-N,scaling=1.25,cluster100,cluster200
4.1.05_150	S	S-N,scaling=1.50,cluster100,cluster200
4.1.05_200	S	S-N,scaling=2.00,cluster100,cluster200
4.1.06_080	S	S-N,scaling=0.80,cluster200
4.1.06_085	S	S-N,scaling=0.85,cluster200
4.1.06_090	S	S-N,scaling=0.90,cluster200
4.1.06_095	S	S-N,scaling=0.95,cluster200
4.1.06_100	S	S-N,scaling=1.00,equilibrium,cluster200
4.1.06_105	S	S-N,scaling=1.05,cluster200
4.1.06_110	S	S-N,scaling=1.10,cluster200
4.1.06_125	S	S-N,scaling=1.25,cluster200
4.1.06_150	S	S-N,scaling=1.50,cluster200
4.1.06_200	S	S-N,scaling=2.00,cluster200
4.1.07_080	S	S-N,scaling=0.80,cluster200
4.1.07_085	S	S-N,scaling=0.85,cluster200
4.1.07_090	S	S-N,scaling=0.90,cluster200
4.1.07_095	S	S-N,scaling=0.95,cluster200
4.1.07_100	S	S-N,scaling=1.00,equilibrium,cluster200
4.1.07_105	S	S-N,scaling=1.05,cluster200
4.1.07_110	S	S-N,scaling=1.10,cluster200
4.1.07_125	S	S-N,scaling=1.25,cluster200
4.1.07_150	S	S-N,scaling=1.50,cluster200
4.1.07_200	S	S-N,scaling=2.00,cluster200
4.1.08_080	S	S-N,scaling=0.80,cluster200
4.1.08_085	S	S-N,scaling=0.85,cluster200
4.1.08_090	S	S-N,scaling=0.90,cluster200
4.1.08_095	S	S-N,scaling=0.95,cluster200
4.1.08_100	S	S-N,scaling=1.00,equilibrium,cluster200
4.1.08_105	S	S-N,scaling=1.05,cluster200
4.1.08_110	S	S-N,scaling=1.10,cluster200
4.1.08_125	S	S-N,scaling=1.25,cluster200
4.1.08_150	S	S-N,scaling=1.50,cluster200
4.1.08_200	S	S-N,scaling=2.00,cluster200
4.1.09_080	S	S-N,scaling=0.80,cluster050,cluster100,cluster200
4.1.09_085	S	S-N,scaling=0.85,cluster050,cluster100,cluster200
4.1.09_090	S	S-N,scaling=0.90,cluster050,cluster100,cluster200
4.1.09_095	S	S-N,scaling=0.95,cluster050,cluster100,cluster200
4.1.09_100	S	S-N,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
4.1.09_105	S	S-N,scaling=1.05,cluster050,cluster100,cluster200
4.1.09_110	S	S-N,scaling=1.10,cluster050,cluster100,cluster200
4.1.09_125	S	S-N,scaling=1.25,cluster050,cluster100,cluster200
4.1.09_150	S	S-N,scaling=1.50,cluster050,cluster100,cluster200
4.1.09_200	S	S-N,scaling=2.00,cluster050,cluster100,cluster200
4.1.10_080	S	S-N,scaling=0.80,cluster200
4.1.10_085	S	S-N,scaling=0.85,cluster200
4.1.10_090	S	S-N,scaling=0.90,cluster200
4.1.10_095	S	S-N,scaling=0.95,cluster200
4.1.10_100	S	S-N,scaling=1.00,equilibrium,cluster200
4.1.10_105	S	S-N,scaling=1.05,cluster200
4.1.10_110	S	S-N,scaling=1.10,cluster200
4.1.10_125	S	S-N,scaling=1.25,cluster200
4.1.10_150	S	S-N,scaling=1.50,cluster200
4.1.10_200	S	S-N,scaling=2.00,cluster200
4.1.11_080	S	S-N,scaling=0.80,cluster020,cluster200
4.1.11_085	S	S-N,scaling=0.85,cluster020,cluster200
4.1.11_090	S	S-N,scaling=0.90,cluster020,cluster200
4.1.11_095	S	S-N,scaling=0.95,cluster020,cluster200
4.1.11_100	S	S-N,scaling=1.00,equilibrium,cluster020,cluster200
4.1.11_105	S	S-N,scaling=1.05,cluster020,cluster200
4.1.11_110	S	S-N,scaling=1.10,cluster020,cluster200
4.1.11_125	S	S-N,scaling=1.25,cluster020,cluster200
4.1.11_150	S	S-N,scaling=1.50,cluster020,cluster200
4.1.11_200	S	S-N,scaling=2.00,cluster020,cluster200
4.1.12_080	S	S-N,scaling=0.80,cluster200
4.1.12_085	S	S-N,scaling=0.85,cluster200
4.1.12_090	S	S-N,scaling=0.90,cluster200
4.1.12_095	S	S-N,scaling=0.95,cluster200
4.1.12_100	S	S-N,scaling=1.00,equilibrium,cluster200
4.1.12_105	S	S-N,scaling=1.05,cluster200
4.1.12_110	S	S-N,scaling=1.10,cluster200
4.1.12_125	S	S-N,scaling=1.25,cluster200
4.1.12_150	S	S-N,scaling=1.50,cluster200
4.1.12_200	S	S-N,scaling=2.00,cluster200
4.1.13_080	S	S-N,scaling=0.80,cluster200
4.1.13_085	S	S-N,scaling=0.85,cluster200
4.1.13_090	S	S-N,scaling=0.90,cluster200
4.1.13_095	S	S-N,scaling=0.95,cluster200
4.1.13_100	S	S-N,scaling=1.00,equilibrium,cluster200
4.1.13_105	S	S-N,scaling=1.05,cluster200
4.1.13_110	S	S-N,scaling=1.10,cluster200
4.1.13_125	S	S-N,scaling=1.25,cluster200
4.1.13_150	S	S-N,scaling=1.50,cluster200
4.1.13_200	S	S-N,scaling=2.00,cluster200
4.1.14_080	S	S-N,scaling=0.80,cluster200
4.1.14_085	S	S-N,scaling=0.85,cluster200
4.1.14_090	S	S-N,scaling=0.90,cluster200
4.1.14_095	S	S-N,scaling=0.95,cluster200
4.1.14_100	S	S-N,scaling=1.00,equilibrium,cluster200
4.1.14_105	S	S-N,scaling=1.05,cluster200
4.1.14_110	S	S-N,scaling=1.10,cluster200
4.1.14_125	S	S-N,scaling=1.25,cluster200
4.1.14_150	S	S-N,scaling=1.50,cluster200
4.1.14_200	S	S-N,scaling=2.00,cluster200
4.1.15_080	S	S-N,scaling=0.80,cluster050,cluster100,cluster200
4.1.15_085	S	S-N,scaling=0.85,cluster050,cluster100,cluster200
4.1.15_090	S	S-N,scaling=0.90,cluster050,cluster100,cluster200
4.1.15_095	S	S-N,scaling=0.95,cluster050,cluster100,cluster200
4.1.15_100	S	S-N,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
4.1.15_105	S	S-N,scaling=1.05,cluster050,cluster100,cluster200
4.1.15_110	S	S-N,scaling=1.10,cluster050,cluster100,cluster200
4.1.15_125	S	S-N,scaling=1.25,cluster050,cluster100,cluster200
4.1.15_150	S	S-N,scaling=1.50,cluster050,cluster100,cluster200
4.1.15_200	S	S-N,scaling=2.00,cluster050,cluster100,cluster200
4.1.16_080	S	S-N,scaling=0.80
4.1.16_085	S	S-N,scaling=0.85
4.1.16_090	S	S-N,scaling=0.90
4.1.16_095	S	S-N,scaling=0.95
4.1.16_100	S	S-N,scaling=1.00,equilibrium
4.1.16_105	S	S-N,scaling=1.05
4.1.16_110	S	S-N,scaling=1.10
4.1.16_125	S	S-N,scaling=1.25
4.1.16_150	S	S-N,scaling=1.50
4.1.16_200	S	S-N,scaling=2.00
4.2.01_080	S	S-O,scaling=0.80,cluster100,cluster200
4.2.01_085	S	S-O,scaling=0.85,cluster100,cluster200
4.2.01_090	S	S-O,scaling=0.90,cluster100,cluster200
4.2.01_095	S	S-O,scaling=0.95,cluster100,cluster200
4.2.01_100	S	S-O,scaling=1.00,equilibrium,cluster100,cluster200
4.2.01_105	S	S-O,scaling=1.05,cluster100,cluster200
4.2.01_110	S	S-O,scaling=1.10,cluster100,cluster200
4.2.01_125	S	S-O,scaling=1.25,cluster100,cluster200
4.2.01_150	S	S-O,scaling=1.50,cluster100,cluster200
4.2.01_200	S	S-O,scaling=2.00,cluster100,cluster200
4.2.02_080	S	S-O,scaling=0.80,cluster100,cluster200
4.2.02_085	S	S-O,scaling=0.85,cluster100,cluster200
4.2.02_090	S	S-O,scaling=0.90,cluster100,cluster200
4.2.02_095	S	S-O,scaling=0.95,cluster100,cluster200
4.2.02_100	S	S-O,scaling=1.00,equilibrium,cluster100,cluster200
4.2.02_105	S	S-O,scaling=1.05,cluster100,cluster200
4.2.02_110	S	S-O,scaling=1.10,cluster100,cluster200
4.2.02_125	S	S-O,scaling=1.25,cluster100,cluster200
4.2.02_150	S	S-O,scaling=1.50,cluster100,cluster200
4.2.02_200	S	S-O,scaling=2.00,cluster100,cluster200
4.2.03_080	S	S-O,scaling=0.80,cluster200
4.2.03_085	S	S-O,scaling=0.85,cluster200
4.2.03_090	S	S-O,scaling=0.90,cluster200
4.2.03_095	S	S-O,scaling=0.95,cluster200
4.2.03_100	S	S-O,scaling=1.00,equilibrium,cluster200
4.2.03_105	S	S-O,scaling=1.05,cluster200
4.2.03_110	S	S-O,scaling=1.10,cluster200
4.2.03_125	S	S-O,scaling=1.25,cluster200
4.2.03_150	S	S-O,scaling=1.50,cluster200
4.2.03_200	S	S-O,scaling=2.00,cluster200
4.2.04_080	S	S-O,scaling=0.80,cluster050,cluster100,cluster200
4.2.04_085	S	S-O,scaling=0.85,cluster050,cluster100,cluster200
4.2.04_090	S	S-O,scaling=0.90,cluster050,cluster100,cluster200
4.2.04_095	S	S-O,scaling=0.95,cluster050,cluster100,cluster200
4.2.04_100	S	S-O,scaling=1.00,equilibrium,cluster050,cluster100,cluster200
4.2.04_105	S	S-O,scaling=1.05,cluster050,cluster100,cluster200
4.2.04_110	S	S-O,scaling=1.10,cluster050,cluster100,cluster200
4.2.04_125	S	S-O,scaling=1.25,cluster050,cluster100,cluster200
4.2.04_150	S	S-O,scaling=1.50,cluster050,cluster100,cluster200
4.2.04_200	S	S-O,scaling=2.00,cluster050,cluster100,cluster200
4.2.05_080	S	S-O,scaling=0.80,cluster020,cluster200
