# SAPT(DFT) benchmark energies with the asymptotically corrected PBE0 potential for IHB100x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind         deltaHF         Disp           Total     
10.003_125        -7.528         4.298        -3.269        -0.583        -1.987        -9.068
10.003_150        -4.584         1.101        -2.006        -0.127        -0.960        -6.576
10.003_200        -2.422         0.076        -0.847        -0.004        -0.250        -3.448
10.004_080       -27.904        44.977       -10.303        -5.223        -7.625        -6.078
10.004_085       -22.949        33.824        -8.140        -4.236        -6.306        -7.806
10.004_090       -19.015        25.433        -6.656        -3.328        -5.243        -8.809
10.004_095       -15.895        19.127        -5.594        -2.560        -4.401        -9.323
10.004_100       -13.416        14.388        -4.801        -1.939        -3.711        -9.478
10.004_105       -11.441        10.828        -4.183        -1.453        -3.129        -9.378
10.004_110        -9.860         8.153        -3.686        -1.079        -2.653        -9.125
10.004_125        -6.703         3.490        -2.619        -0.428        -1.644        -7.904
10.004_150        -4.161         0.859        -1.569        -0.085        -0.768        -5.724
10.004_200        -2.262         0.055        -0.637        -0.001        -0.186        -3.032
10.005_080       -50.893        73.354       -21.051        -9.604       -11.542       -19.736
10.005_085       -44.519        57.341       -16.568        -8.448        -9.638       -21.833
10.005_090       -39.125        44.816       -13.425        -7.159        -8.109       -23.003
10.005_095       -34.586        35.034       -11.168        -5.921        -6.876       -23.516
10.005_100       -30.772        27.397        -9.500        -4.817        -5.881       -23.572
10.005_105       -27.566        21.437        -8.231        -3.875        -5.054       -23.288
10.005_110       -24.862        16.785        -7.236        -3.092        -4.375       -22.780
10.005_125       -18.957         8.088        -5.208        -1.534        -2.881       -20.494
10.005_150       -13.380         2.425        -3.302        -0.473        -1.490       -16.220
10.005_200        -8.295         0.227        -1.497        -0.055        -0.442       -10.062
11.001_080       -49.181        98.071       -28.067       -23.269       -12.243       -14.690
11.001_085       -46.417        82.250       -24.565       -19.737        -9.780       -18.249
11.001_090       -40.349        65.792       -19.854       -16.385        -8.334       -19.129
11.001_095       -35.020        52.357       -16.495       -13.406        -7.089       -19.653
11.001_100       -30.559        41.741       -14.032       -10.859        -6.064       -19.773
11.001_105       -26.834        33.355       -12.179        -8.735        -5.265       -19.658
11.001_110       -23.723        26.729       -10.746        -6.992        -4.535       -19.267
11.001_125       -16.922        13.744        -8.030        -3.534        -2.778       -17.520
11.001_150       -11.123         5.250        -5.338        -1.125        -1.661       -13.996
11.001_200        -6.087         0.970        -2.908        -0.119        -0.656        -8.799
11.002_080       -36.237        67.383       -13.733        -8.545       -10.876        -2.007
11.002_085       -28.165        49.575       -11.545        -6.416        -9.028        -5.580
11.002_090       -22.203        36.763        -9.948        -4.744        -7.545        -7.677
11.002_095       -17.723        27.451        -8.761        -3.472        -6.384        -8.890
11.002_100       -14.337        20.657        -7.828        -2.524        -5.369        -9.401
11.002_105       -11.756        15.677        -7.060        -1.825        -4.544        -9.508
11.002_110        -9.771        12.008        -6.407        -1.315        -3.875        -9.360
11.002_125        -6.044         5.724        -4.895        -0.480        -2.398        -8.094
11.002_150        -3.320         2.057        -3.216        -0.077        -0.862        -5.418
11.002_200        -2.486         2.345         0.012         0.009        -0.649        -0.769
11.003_080       -47.503        90.374       -25.575       -16.460       -10.211        -9.375
11.003_085       -39.212        70.999       -20.603       -13.721        -8.660       -11.197
11.003_090       -32.447        55.857       -17.150       -11.175        -7.406       -12.321
11.003_095       -26.954        44.030       -14.671        -8.957        -6.383       -12.934
11.003_100       -22.506        34.793       -12.826        -7.096        -5.528       -13.162
11.003_105       -18.904        27.573       -11.398        -5.574        -4.821       -13.124
11.003_110       -15.981        21.919       -10.252        -4.351        -4.207       -12.873
11.003_125       -10.067        11.233        -7.791        -2.014        -2.879       -11.518
11.003_150        -5.355         3.925        -5.232        -0.522        -1.581        -8.765
11.003_200        -2.252         0.574        -2.543        -0.016        -0.526        -4.762
11.004_080       -25.956        48.537        -9.723        -5.891        -8.502        -1.536
11.004_085       -20.190        35.368        -8.337        -4.332        -7.091        -4.582
11.004_090       -15.908        25.880        -7.348        -3.146        -5.950        -6.472
11.004_095       -12.709        19.021        -6.591        -2.266        -5.024        -7.569
11.004_100       -10.299        14.043        -5.976        -1.622        -4.260        -8.113
11.004_105        -8.468        10.413        -5.452        -1.156        -3.613        -8.276
11.004_110        -7.064         7.754        -4.992        -0.821        -3.070        -8.193
11.004_125        -4.439         3.280        -3.870        -0.288        -1.920        -7.238
11.004_150        -2.522         0.837        -2.565        -0.042        -0.920        -5.212
11.004_200        -1.222         0.066        -1.198         0.006        -0.245        -2.594
11.005_080       -40.171        78.543       -20.215       -14.264        -9.509        -5.617
11.005_085       -32.764        61.104       -16.135       -11.646        -8.050        -7.490
11.005_090       -26.795        47.612       -13.317        -9.310        -6.837        -8.647
11.005_095       -22.007        37.176       -11.299        -7.333        -5.855        -9.318
11.005_100       -18.171        29.101        -9.797        -5.715        -5.037        -9.618
11.005_105       -15.097        22.847        -8.633        -4.419        -4.359        -9.661
11.005_110       -12.628        17.993        -7.697        -3.395        -3.762        -9.490
11.005_125        -7.719         8.965        -5.690        -1.499        -2.500        -8.442
11.005_150        -3.929         2.997        -3.644        -0.353        -1.307        -6.235
11.005_200        -1.533         0.408        -1.620        -0.002        -0.393        -3.140
11.006_080       -17.332        34.157        -6.479        -4.875        -6.010        -0.540
11.006_085       -13.284        24.673        -5.335        -3.575        -5.006        -2.527
11.006_090       -10.283        17.828        -4.562        -2.576        -4.188        -3.780
11.006_095        -8.057        12.891        -3.998        -1.833        -3.526        -4.523
11.006_100        -6.398         9.327        -3.558        -1.291        -2.969        -4.889
11.006_105        -5.155         6.755        -3.196        -0.902        -2.513        -5.010
11.006_110        -4.217         4.898        -2.887        -0.625        -2.125        -4.956
11.006_125        -2.528         1.880        -2.163        -0.198        -1.291        -4.300
11.006_150        -1.381         0.393        -1.372        -0.019        -0.591        -2.969
11.006_200        -0.653         0.020        -0.607         0.006        -0.146        -1.380
11.007_080       -32.702        58.027       -13.320       -11.168        -7.754        -6.918
11.007_085       -27.242        43.777       -10.437        -8.749        -6.430        -9.082
11.007_090       -22.875        33.026        -8.472        -6.748        -5.390       -10.459
11.007_095       -19.388        24.928        -7.082        -5.150        -4.540       -11.232
11.007_100       -16.599        18.831        -6.058        -3.903        -3.848       -11.577
11.007_105       -14.357        14.240        -5.275        -2.944        -3.276       -11.613
11.007_110       -12.544        10.782        -4.654        -2.215        -2.802       -11.433
11.007_125        -8.842         4.723        -3.359        -0.937        -1.787       -10.202
11.007_150        -5.679         1.239        -2.117        -0.226        -0.878        -7.661
11.007_200        -3.055         0.099        -0.969        -0.014        -0.247        -4.186
11.008_080       -24.371        42.546        -8.697        -7.277        -6.580        -4.380
11.008_085       -19.980        31.294        -6.900        -5.487        -5.478        -6.552
11.008_090       -16.586        23.016        -5.686        -4.082        -4.584        -7.922
11.008_095       -13.956        16.932        -4.825        -3.010        -3.864        -8.723
11.008_100       -11.907        12.462        -4.184        -2.207        -3.270        -9.107
11.008_105       -10.296         9.177        -3.685        -1.613        -2.776        -9.193
11.008_110        -9.018         6.763        -3.281        -1.177        -2.365        -9.078
11.008_125        -6.469         2.721        -2.409        -0.458        -1.477        -8.091
11.008_150        -4.309         0.608        -1.535        -0.098        -0.702        -6.036
11.008_200        -2.415         0.033        -0.709        -0.005        -0.187        -3.283
11.009_080       -10.884        23.587        -4.993        -3.141        -4.858        -0.289
11.009_085        -7.991        16.782        -4.240        -2.208        -4.013        -1.671
11.009_090        -5.911        11.960        -3.695        -1.529        -3.337        -2.511
11.009_095        -4.412         8.542        -3.270        -1.046        -2.784        -2.970
11.009_100        -3.330         6.114        -2.921        -0.706        -2.333        -3.177
11.009_105        -2.544         4.388        -2.624        -0.471        -1.960        -3.211
11.009_110        -1.969         3.157        -2.364        -0.309        -1.642        -3.128
11.009_125        -0.998         1.196        -1.747        -0.074        -0.981        -2.605
11.009_150        -0.428         0.251        -1.079         0.008        -0.438        -1.686
11.009_200        -0.151         0.013        -0.453         0.007        -0.105        -0.689
11.010_080       -29.260        59.165       -13.751        -9.714        -7.878        -1.437
11.010_085       -23.099        45.334       -11.101        -7.614        -6.661        -3.140
11.010_090       -18.284        34.829        -9.256        -5.863        -5.636        -4.210
11.010_095       -14.529        26.842        -7.912        -4.458        -4.805        -4.863
11.010_100       -11.601        20.758        -6.887        -3.357        -4.111        -5.198
11.010_105        -9.312        16.113        -6.073        -2.509        -3.529        -5.310
11.010_110        -7.519        12.557        -5.404        -1.863        -3.035        -5.265
11.010_125        -4.113         6.089        -3.929        -0.736        -1.966        -4.655
11.010_150        -1.712         1.961        -2.417        -0.132        -0.973        -3.273
11.010_200        -0.445         0.247        -0.995         0.010        -0.267        -1.450
11.011_080        -7.730        17.560        -3.504        -2.057        -4.337        -0.067
11.011_085        -5.566        12.243        -3.032        -1.409        -3.580        -1.344
11.011_090        -4.050         8.547        -2.681        -0.952        -2.969        -2.105
11.011_095        -2.985         5.974        -2.398        -0.635        -2.463        -2.508
11.011_100        -2.233         4.182        -2.158        -0.419        -2.045        -2.673
11.011_105        -1.698         2.930        -1.947        -0.272        -1.704        -2.690
11.011_110        -1.315         2.056        -1.759        -0.173        -1.421        -2.612
11.011_125        -0.682         0.713        -1.302        -0.036        -0.831        -2.138
11.011_150        -0.317         0.123        -0.799         0.008        -0.357        -1.342
11.011_200        -0.121         0.004        -0.331         0.004        -0.081        -0.525
11.012_080        -9.758        21.747        -4.257        -2.602        -4.602         0.528
11.012_085        -7.274        15.782        -3.695        -1.835        -3.820        -0.843
11.012_090        -5.484        11.519        -3.280        -1.280        -3.189        -1.713
11.012_095        -4.183         8.454        -2.948        -0.885        -2.665        -2.227
11.012_100        -3.231         6.237        -2.666        -0.607        -2.236        -2.504
11.012_105        -2.529         4.626        -2.419        -0.412        -1.883        -2.617
11.012_110        -2.005         3.446        -2.197        -0.277        -1.586        -2.618
11.012_125        -1.075         1.454        -1.648        -0.074        -0.957        -2.300
11.012_150        -0.473         0.365        -1.020         0.003        -0.432        -1.557
11.012_200        -0.152         0.026        -0.417         0.006        -0.100        -0.638
11.013_080       -29.212        54.646       -11.531        -6.849        -9.766        -2.711
11.013_085       -22.367        39.041        -9.808        -4.995        -8.102        -6.230
11.013_090       -17.348        27.946        -8.586        -3.584        -6.763        -8.335
11.013_095       -13.651        20.043        -7.649        -2.543        -5.666        -9.467
11.013_100       -10.909        14.406        -6.886        -1.790        -4.768        -9.947
11.013_105        -8.861        10.377        -6.237        -1.252        -4.020        -9.994
11.013_110        -7.317         7.491        -5.669        -0.871        -3.399        -9.766
11.013_125        -4.518         2.858        -4.305        -0.283        -2.086        -8.334
11.013_150        -2.572         0.602        -2.781        -0.032        -0.967        -5.750
11.013_200        -1.270         0.032        -1.271         0.007        -0.250        -2.753
11.014_080       -26.328        49.853        -9.942        -6.090        -9.476        -1.983
11.014_085       -20.015        35.310        -8.436        -4.394        -7.870        -5.405
11.014_090       -15.425        25.049        -7.369        -3.122        -6.561        -7.427
11.014_095       -12.071        17.799        -6.551        -2.195        -5.500        -8.518
11.014_100        -9.603        12.672        -5.885        -1.532        -4.618        -8.966
11.014_105        -7.773         9.037        -5.319        -1.064        -3.892        -9.011
11.014_110        -6.403         6.458        -4.825        -0.736        -3.289        -8.795
11.014_125        -3.946         2.386        -3.645        -0.237        -2.012        -7.454
11.014_150        -2.257         0.473        -2.342        -0.030        -0.935        -5.091
11.014_200        -1.124         0.022        -1.070         0.004        -0.250        -2.417
11.015_080       -23.116        43.906        -7.636        -4.909        -8.719        -0.473
11.015_085       -17.384        30.917        -6.374        -3.489        -7.168        -3.498
11.015_090       -13.243        21.807        -5.484        -2.441        -5.922        -5.283
11.015_095       -10.236        15.410        -4.808        -1.690        -4.903        -6.227
11.015_100        -8.038        10.913        -4.263        -1.161        -4.077        -6.627
11.015_105        -6.417         7.746        -3.807        -0.791        -3.396        -6.665
11.015_110        -5.210         5.513        -3.413        -0.536        -2.835        -6.482
11.015_125        -3.071         2.019        -2.495        -0.159        -1.673        -5.378
11.015_150        -1.641         0.401        -1.522        -0.013        -0.726        -3.503
11.015_200        -0.746         0.019        -0.633         0.004        -0.168        -1.524
12.001_080       -19.009        36.440        -8.555        -4.310        -8.182        -3.617
12.001_085       -14.780        26.360        -7.381        -3.272        -6.771        -5.844
12.001_090       -11.641        19.084        -6.536        -2.436        -5.621        -7.151
12.001_095        -9.302        13.827        -5.882        -1.790        -4.694        -7.840
12.001_100        -7.547        10.026        -5.341        -1.302        -3.935        -8.100
12.001_105        -6.222         7.277        -4.875        -0.941        -3.305        -8.067
12.001_110        -5.211         5.287        -4.462        -0.675        -2.791        -7.853
12.001_125        -3.344         2.038        -3.440        -0.242        -1.682        -6.670
12.001_150        -1.994         0.425        -2.250        -0.037        -0.755        -4.611
12.001_200        -1.028         0.020        -1.033         0.004        -0.180        -2.218
12.002_080       -15.298        30.620        -7.122        -4.145        -5.338        -1.282
12.002_085       -11.806        22.043        -5.872        -3.006        -4.335        -2.976
12.002_090        -9.202        15.862        -4.985        -2.140        -3.559        -4.024
12.002_095        -7.259        11.412        -4.315        -1.503        -2.946        -4.609
12.002_100        -5.802         8.212        -3.782        -1.043        -2.445        -4.860
12.002_105        -4.704         5.910        -3.343        -0.717        -2.037        -4.891
12.002_110        -3.870         4.255        -2.971        -0.488        -1.701        -4.774
12.002_125        -2.346         1.592        -2.127        -0.142        -1.009        -4.033
12.002_150        -1.283         0.315        -1.274        -0.007        -0.439        -2.689
12.002_200        -0.590         0.014        -0.529         0.005        -0.103        -1.203
12.003_080       -29.784        52.692       -12.441        -9.275        -7.380        -6.188
12.003_085       -24.867        39.501        -9.741        -7.220        -5.972        -8.300
12.003_090       -20.923        29.584        -7.887        -5.522        -4.909        -9.656
12.003_095       -17.764        22.144        -6.563        -4.172        -4.081       -10.435
12.003_100       -15.227        16.571        -5.581        -3.125        -3.406       -10.768
12.003_105       -13.180        12.399        -4.824        -2.328        -2.853       -10.785
12.003_110       -11.517         9.279        -4.222        -1.728        -2.406       -10.594
12.003_125        -8.095         3.898        -2.965        -0.699        -1.473        -9.335
12.003_150        -5.129         0.932        -1.787        -0.156        -0.684        -6.823
12.003_200        -2.659         0.058        -0.765        -0.008        -0.172        -3.546
13.001_080        -9.842        21.585        -4.748        -2.588        -4.425        -0.019
13.001_085        -7.294        15.395        -3.934        -1.860        -3.534        -1.228
13.001_090        -5.440        10.980        -3.341        -1.310        -2.857        -1.968
13.001_095        -4.088         7.834        -2.884        -0.909        -2.322        -2.370
13.001_100        -3.102         5.590        -2.515        -0.622        -1.898        -2.546
13.001_105        -2.378         3.992        -2.206        -0.420        -1.548        -2.560
13.001_110        -1.843         2.852        -1.942        -0.280        -1.266        -2.480
13.001_125        -0.924         1.045        -1.345        -0.076        -0.717        -2.017
13.001_150        -0.372         0.199        -0.758        -0.002        -0.284        -1.216
13.001_200        -0.112         0.008        -0.284         0.003        -0.057        -0.442
