# SAPT(DFT) benchmark energies with the asymptotically corrected B3LYP potential for IHB100x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind         deltaHF         Disp           Total     
10.003_125        -7.499         4.395        -3.282        -0.583        -2.058        -9.027
10.003_150        -4.551         1.104        -2.013        -0.127        -0.997        -6.585
10.003_200        -2.405         0.073        -0.847        -0.004        -0.260        -3.442
10.004_080       -28.087        46.223       -10.233        -5.223        -7.788        -5.108
10.004_085       -23.067        34.816        -8.064        -4.236        -6.450        -7.000
10.004_090       -19.085        26.206        -6.589        -3.328        -5.375        -8.171
10.004_095       -15.929        19.716        -5.545        -2.560        -4.522        -8.839
10.004_100       -13.424        14.828        -4.772        -1.939        -3.819        -9.126
10.004_105       -11.431        11.146        -4.171        -1.453        -3.228        -9.137
10.004_110        -9.837         8.376        -3.686        -1.079        -2.742        -8.968
10.004_125        -6.665         3.555        -2.632        -0.428        -1.706        -7.875
10.004_150        -4.124         0.856        -1.574        -0.085        -0.799        -5.726
10.004_200        -2.243         0.053        -0.638        -0.001        -0.193        -3.022
10.005_080       -51.063        75.219       -20.965        -9.604       -11.788       -18.202
10.005_085       -44.599        58.893       -16.438        -8.448        -9.853       -20.444
10.005_090       -39.141        46.087       -13.284        -7.159        -8.296       -21.792
10.005_095       -34.555        36.057       -11.035        -5.921        -7.051       -22.505
10.005_100       -30.708        28.210        -9.388        -4.817        -6.036       -22.740
10.005_105       -27.480        22.073        -8.145        -3.875        -5.197       -22.623
10.005_110       -24.761        17.273        -7.176        -3.092        -4.507       -22.263
10.005_125       -18.839         8.280        -5.203        -1.534        -2.980       -20.277
10.005_150       -13.274         2.444        -3.313        -0.473        -1.548       -16.164
10.005_200        -8.233         0.221        -1.498        -0.055        -0.458       -10.024
11.001_080       -54.609       107.611       -31.526       -23.269       -12.035       -13.827
11.001_085       -47.069        85.725       -24.721       -19.737       -10.056       -15.858
11.001_090       -40.640        68.298       -19.965       -16.385        -8.497       -17.189
11.001_095       -35.221        54.452       -16.576       -13.406        -7.239       -17.990
11.001_100       -30.682        43.463       -14.105       -10.859        -6.200       -18.384
11.001_105       -26.891        34.749       -12.258        -8.735        -5.353       -18.488
11.001_110       -23.724        27.841       -10.838        -6.992        -4.654       -18.367
11.001_125       -16.969        14.574        -8.045        -3.534        -3.118       -17.092
11.001_150       -10.943         5.328        -5.509        -1.125        -1.708       -13.956
11.001_200        -5.959         0.928        -2.970        -0.119        -0.592        -8.712
11.002_080       -36.975        70.389       -14.022        -8.545       -11.082        -0.233
11.002_085       -28.768        51.952       -11.696        -6.416        -9.245        -4.173
11.002_090       -22.623        38.537       -10.087        -4.744        -7.755        -6.672
11.002_095       -18.000        28.758        -8.903        -3.472        -6.580        -8.198
11.002_100       -14.499        21.600        -7.982        -2.524        -5.534        -8.938
11.002_105       -11.826        16.332        -7.231        -1.825        -4.703        -9.253
11.002_110        -9.764        12.434        -6.597        -1.315        -4.011        -9.253
11.002_125        -5.901         5.736        -5.117        -0.480        -2.499        -8.262
11.002_150        -3.095         1.802        -3.448        -0.077        -1.210        -6.028
11.002_200        -1.311         0.254        -1.654         0.009        -0.332        -3.033
11.003_080       -47.926        93.464       -25.587       -16.460       -10.305        -6.813
11.003_085       -39.499        73.613       -20.551       -13.721        -8.770        -8.928
11.003_090       -32.620        58.045       -17.065       -11.175        -7.510       -10.325
11.003_095       -27.034        45.844       -14.577        -8.957        -6.500       -11.225
11.003_100       -22.512        36.280       -12.737        -7.096        -5.647       -11.711
11.003_105       -18.852        28.776       -11.322        -5.574        -4.938       -11.910
11.003_110       -15.885        22.882       -10.193        -4.351        -4.327       -11.875
11.003_125        -9.893        11.702        -7.787        -2.014        -2.983       -10.975
11.003_150        -5.162         4.033        -5.271        -0.522        -1.654        -8.575
11.003_200        -2.118         0.554        -2.562        -0.016        -0.553        -4.694
11.004_080       -26.424        50.788        -9.774        -5.891        -8.712        -0.013
11.004_085       -20.493        37.044        -8.367        -4.332        -7.282        -3.431
11.004_090       -16.086        27.114        -7.373        -3.146        -6.129        -5.620
11.004_095       -12.793        19.922        -6.619        -2.266        -5.191        -6.947
11.004_100       -10.317        14.694        -6.007        -1.622        -4.412        -7.664
11.004_105        -8.439        10.878        -5.487        -1.156        -3.754        -7.958
11.004_110        -7.001         8.081        -5.029        -0.821        -3.197        -7.967
11.004_125        -4.333         3.385        -3.902        -0.288        -2.009        -7.147
11.004_150        -2.418         0.846        -2.583        -0.042        -0.965        -5.162
11.004_200        -1.159         0.065        -1.205         0.006        -0.256        -2.550
11.005_080       -40.580        81.258       -20.174       -14.264        -9.651        -3.412
11.005_085       -33.058        63.371       -16.050       -11.646        -8.181        -5.564
11.005_090       -26.994        49.481       -13.215        -9.310        -6.975        -7.011
11.005_095       -22.127        38.699       -11.197        -7.333        -5.987        -7.946
11.005_100       -18.230        30.325        -9.705        -5.715        -5.168        -8.494
11.005_105       -15.109        23.816        -8.556        -4.419        -4.480        -8.748
11.005_110       -12.602        18.752        -7.639        -3.395        -3.882        -8.767
11.005_125        -7.632         9.313        -5.681        -1.499        -2.596        -8.095
11.005_150        -3.824         3.061        -3.664        -0.353        -1.369        -6.150
11.005_200        -1.464         0.390        -1.626        -0.002        -0.412        -3.114
11.006_080       -17.571        35.557        -6.467        -4.875        -6.163         0.481
11.006_085       -13.438        25.706        -5.320        -3.575        -5.146        -1.773
11.006_090       -10.375        18.577        -4.548        -2.576        -4.316        -3.239
11.006_095        -8.103        13.427        -3.988        -1.833        -3.642        -4.138
11.006_100        -6.411         9.712        -3.552        -1.291        -3.073        -4.614
11.006_105        -5.144         7.030        -3.192        -0.902        -2.604        -4.813
11.006_110        -4.191         5.092        -2.885        -0.625        -2.207        -4.816
11.006_125        -2.479         1.946        -2.161        -0.198        -1.345        -4.238
11.006_150        -1.335         0.403        -1.371        -0.019        -0.617        -2.938
11.006_200        -0.627         0.021        -0.607         0.006        -0.152        -1.360
11.007_080       -32.993        60.220       -13.360       -11.168        -7.947        -5.247
11.007_085       -27.438        45.519       -10.456        -8.749        -6.612        -7.736
11.007_090       -22.996        34.385        -8.486        -6.748        -5.546        -9.391
11.007_095       -19.452        25.974        -7.097        -5.150        -4.682       -10.407
11.007_100       -16.618        19.630        -6.077        -3.903        -3.976       -10.944
11.007_105       -14.343        14.848        -5.298        -2.944        -3.392       -11.129
11.007_110       -12.505        11.242        -4.679        -2.215        -2.907       -11.064
11.007_125        -8.761         4.916        -3.384        -0.937        -1.862       -10.028
11.007_150        -5.585         1.279        -2.132        -0.226        -0.919        -7.584
11.007_200        -2.990         0.100        -0.975        -0.014        -0.259        -4.137
11.008_080       -24.532        44.138        -8.692        -7.277        -6.753        -3.117
11.008_085       -20.066        32.501        -6.891        -5.487        -5.637        -5.581
11.008_090       -16.616        23.919        -5.679        -4.082        -4.725        -7.184
11.008_095       -13.945        17.602        -4.822        -3.010        -3.991        -8.166
11.008_100       -11.865        12.958        -4.185        -2.207        -3.385        -8.683
11.008_105       -10.233         9.544        -3.688        -1.613        -2.878        -8.869
11.008_110        -8.940         7.032        -3.286        -1.177        -2.456        -8.827
11.008_125        -6.370         2.824        -2.414        -0.458        -1.539        -7.957
11.008_150        -4.218         0.628        -1.539        -0.098        -0.734        -5.960
11.008_200        -2.358         0.034        -0.711        -0.005        -0.196        -3.236
11.009_080       -11.132        24.681        -4.998        -3.141        -5.017         0.393
11.009_085        -8.157        17.562        -4.243        -2.208        -4.159        -1.205
11.009_090        -6.017        12.512        -3.698        -1.529        -3.463        -2.196
11.009_095        -4.475         8.930        -3.276        -1.046        -2.894        -2.761
11.009_100        -3.363         6.385        -2.927        -0.706        -2.430        -3.041
11.009_105        -2.555         4.576        -2.630        -0.471        -2.046        -3.126
11.009_110        -1.965         3.287        -2.370        -0.309        -1.715        -3.072
11.009_125        -0.974         1.236        -1.751        -0.074        -1.027        -2.590
11.009_150        -0.404         0.256        -1.081         0.008        -0.458        -1.679
11.009_200        -0.139         0.013        -0.453         0.007        -0.110        -0.682
11.010_080       -29.690        61.500       -13.665        -9.714        -8.019         0.412
11.010_085       -23.414        47.245       -10.991        -7.614        -6.792        -1.565
11.010_090       -18.505        36.369        -9.142        -5.863        -5.773        -2.913
11.010_095       -14.676        28.064        -7.806        -4.458        -4.936        -3.810
11.010_100       -11.690        21.718        -6.796        -3.357        -4.236        -4.360
11.010_105        -9.356        16.862        -6.001        -2.509        -3.647        -4.651
11.010_110        -7.528        13.137        -5.352        -1.863        -3.144        -4.751
11.010_125        -4.064         6.341        -3.922        -0.736        -2.052        -4.434
11.010_150        -1.646         1.995        -2.431        -0.132        -1.021        -3.234
11.010_200        -0.405         0.233        -0.997         0.010        -0.280        -1.439
11.011_080        -7.895        18.297        -3.499        -2.057        -4.479         0.367
11.011_085        -5.668        12.752        -3.025        -1.409        -3.704        -1.055
11.011_090        -4.109         8.898        -2.675        -0.952        -3.076        -1.914
11.011_095        -3.013         6.214        -2.392        -0.635        -2.557        -2.385
11.011_100        -2.240         4.345        -2.153        -0.419        -2.126        -2.592
11.011_105        -1.691         3.041        -1.943        -0.272        -1.773        -2.637
11.011_110        -1.298         2.130        -1.755        -0.173        -1.480        -2.577
11.011_125        -0.657         0.736        -1.300        -0.036        -0.867        -2.124
11.011_150        -0.296         0.127        -0.799         0.008        -0.373        -1.333
11.011_200        -0.111         0.004        -0.331         0.004        -0.085        -0.518
11.012_080        -9.983        22.768        -4.226        -2.602        -4.751         1.206
11.012_085        -7.424        16.529        -3.671        -1.835        -3.957        -0.358
11.012_090        -5.578        12.062        -3.264        -1.280        -3.310        -1.371
11.012_095        -4.238         8.843        -2.940        -0.885        -2.772        -1.992
11.012_100        -3.259         6.513        -2.665        -0.607        -2.331        -2.348
11.012_105        -2.537         4.820        -2.422        -0.412        -1.966        -2.516
11.012_110        -1.999         3.581        -2.203        -0.277        -1.657        -2.554
11.012_125        -1.050         1.494        -1.654        -0.074        -1.002        -2.287
11.012_150        -0.447         0.366        -1.023         0.003        -0.453        -1.554
11.012_200        -0.140         0.025        -0.418         0.006        -0.104        -0.631
11.013_080       -29.704        57.196       -11.595        -6.849       -10.018        -0.970
11.013_085       -22.673        40.903        -9.855        -4.995        -8.338        -4.959
11.013_090       -17.518        29.283        -8.628        -3.584        -6.980        -7.427
11.013_095       -13.722        20.996        -7.691        -2.543        -5.863        -8.824
11.013_100       -10.911        15.081        -6.928        -1.790        -4.948        -9.497
11.013_105        -8.815        10.852        -6.278        -1.252        -4.178        -9.671
11.013_110        -7.238         7.824        -5.707        -0.871        -3.540        -9.533
11.013_125        -4.398         2.967        -4.334        -0.283        -2.180        -8.228
11.013_150        -2.462         0.618        -2.799        -0.032        -1.012        -5.687
11.013_200        -1.205         0.032        -1.279         0.007        -0.261        -2.706
11.014_080       -26.832        52.232       -10.052        -6.090        -9.736        -0.478
11.014_085       -20.335        37.024        -8.524        -4.394        -8.102        -4.331
11.014_090       -15.610        26.268        -7.446        -3.122        -6.780        -6.689
11.014_095       -12.160        18.661        -6.622        -2.195        -5.694        -8.009
11.014_100        -9.624        13.279        -5.950        -1.532        -4.792        -8.620
11.014_105        -7.748         9.463        -5.379        -1.064        -4.047        -8.775
11.014_110        -6.345         6.754        -4.879        -0.736        -3.426        -8.632
11.014_125        -3.848         2.484        -3.684        -0.237        -2.101        -7.386
11.014_150        -2.166         0.489        -2.366        -0.030        -0.978        -5.051
11.014_200        -1.069         0.022        -1.080         0.004        -0.261        -2.383
11.015_080       -23.603        45.893        -7.679        -4.909        -8.977         0.726
11.015_085       -17.716        32.326        -6.405        -3.489        -7.403        -2.686
11.015_090       -13.461        22.795        -5.512        -2.441        -6.131        -4.751
11.015_095       -10.373        16.097        -4.834        -1.690        -5.090        -5.890
11.015_100        -8.117        11.385        -4.287        -1.161        -4.241        -6.420
11.015_105        -6.456         8.070        -3.827        -0.791        -3.538        -6.543
11.015_110        -5.220         5.732        -3.431        -0.536        -2.958        -6.413
11.015_125        -3.041         2.083        -2.505        -0.159        -1.749        -5.370
11.015_150        -1.607         0.409        -1.527        -0.013        -0.761        -3.499
11.015_200        -0.726         0.019        -0.634         0.004        -0.176        -1.513
12.001_080       -19.287        37.961        -8.589        -4.310        -8.394        -2.620
12.001_085       -14.943        27.473        -7.402        -3.272        -6.962        -5.107
12.001_090       -11.718        19.883        -6.555        -2.436        -5.795        -6.622
12.001_095        -9.317        14.392        -5.899        -1.790        -4.849        -7.463
12.001_100        -7.518        10.420        -5.359        -1.302        -4.073        -7.833
12.001_105        -6.161         7.547        -4.892        -0.941        -3.428        -7.874
12.001_110        -5.129         5.471        -4.477        -0.675        -2.899        -7.710
12.001_125        -3.239         2.090        -3.451        -0.242        -1.752        -6.594
12.001_150        -1.901         0.430        -2.258        -0.037        -0.788        -4.554
12.001_200        -0.974         0.020        -1.037         0.004        -0.188        -2.174
12.002_080       -15.424        31.689        -7.149        -4.145        -5.484        -0.513
12.002_085       -11.873        22.813        -5.900        -3.006        -4.465        -2.432
12.002_090        -9.228        16.405        -5.014        -2.140        -3.671        -3.649
12.002_095        -7.255        11.791        -4.345        -1.503        -3.044        -4.355
12.002_100        -5.778         8.473        -3.811        -1.043        -2.532        -4.691
12.002_105        -4.666         6.087        -3.370        -0.717        -2.113        -4.778
12.002_110        -3.823         4.374        -2.996        -0.488        -1.766        -4.698
12.002_125        -2.292         1.622        -2.144        -0.142        -1.051        -4.007
12.002_150        -1.240         0.316        -1.283        -0.007        -0.458        -2.672
12.002_200        -0.570         0.013        -0.532         0.005        -0.107        -1.189
12.003_080       -29.844        54.282       -12.412        -9.275        -7.560        -4.809
12.003_085       -24.877        40.736        -9.720        -7.220        -6.127        -7.209
12.003_090       -20.897        30.524        -7.880        -5.522        -5.042        -8.816
12.003_095       -17.711        22.851        -6.570        -4.172        -4.233        -9.834
12.003_100       -15.155        17.096        -5.598        -3.125        -3.522       -10.304
12.003_105       -13.095        12.784        -4.848        -2.328        -2.949       -10.435
12.003_110       -11.423         9.560        -4.249        -1.728        -2.491       -10.331
12.003_125        -7.991         3.999        -2.992        -0.699        -1.532        -9.214
12.003_150        -5.035         0.944        -1.801        -0.156        -0.714        -6.762
12.003_200        -2.603         0.057        -0.770        -0.008        -0.180        -3.504
13.001_080        -9.849        22.208        -4.686        -2.588        -4.540         0.544
13.001_085        -7.277        15.830        -3.895        -1.860        -3.634        -0.837
13.001_090        -5.406        11.275        -3.321        -1.310        -2.943        -1.705
13.001_095        -4.046         8.027        -2.875        -0.909        -2.397        -2.199
13.001_100        -3.055         5.712        -2.511        -0.622        -1.961        -2.436
13.001_105        -2.329         4.066        -2.205        -0.420        -1.604        -2.492
13.001_110        -1.793         2.893        -1.943        -0.280        -1.313        -2.436
13.001_125        -0.880         1.043        -1.344        -0.076        -0.744        -2.000
13.001_150        -0.345         0.194        -0.756        -0.002        -0.295        -1.203
13.001_200        -0.102         0.007        -0.283         0.003        -0.059        -0.433
