# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
4.031_090        -7.988        15.549        -1.025        -1.492        -7.645        -2.600
4.031_095        -6.057        11.035        -0.739        -1.031        -6.390        -3.182
4.031_100        -4.636         7.829        -0.549        -0.708        -5.356        -3.420
4.031_105        -3.586         5.554        -0.418        -0.484        -4.501        -3.435
4.031_110        -2.805         3.940        -0.323        -0.331        -3.793        -3.312
4.031_125        -1.444         1.407        -0.160        -0.106        -2.303        -2.605
4.031_150        -0.606         0.256        -0.057        -0.017        -1.058        -1.482
4.031_200        -0.190         0.009        -0.010        -0.001        -0.275        -0.467
4.032_080       -14.068        27.269        -2.129        -2.216        -9.053        -0.197
4.032_085       -10.562        18.790        -1.481        -1.562        -7.382        -2.199
4.032_090        -8.023        12.907        -1.064        -1.081        -6.039        -3.300
4.032_095        -6.176         8.840        -0.782        -0.738        -4.954        -3.810
4.032_100        -4.823         6.038        -0.585        -0.499        -4.075        -3.944
4.032_105        -3.825         4.115        -0.444        -0.336        -3.360        -3.849
4.032_110        -3.079         2.800        -0.340        -0.225        -2.779        -3.624
4.032_125        -1.756         0.874        -0.160        -0.067        -1.598        -2.708
4.032_150        -0.862         0.122        -0.052        -0.009        -0.680        -1.481
4.032_200        -0.320         0.002        -0.008        -0.000        -0.162        -0.488
4.033_080       -22.985        41.370        -5.017        -4.230       -10.661        -1.523
4.033_085       -18.129        30.579        -3.601        -3.206        -8.954        -3.311
4.033_090       -14.381        22.591        -2.671        -2.380        -7.552        -4.393
4.033_095       -11.483        16.682        -2.034        -1.743        -6.391        -4.970
4.033_100        -9.240        12.320        -1.581        -1.265        -5.426        -5.192
4.033_105        -7.494         9.100        -1.247        -0.913        -4.619        -5.173
4.033_110        -6.130         6.723        -0.995        -0.656        -3.942        -5.000
4.033_125        -3.530         2.702        -0.527        -0.241        -2.478        -4.074
4.033_150        -1.658         0.581        -0.200        -0.046        -1.185        -2.509
4.033_200        -0.573         0.025        -0.039        -0.002        -0.321        -0.911
4.034_080       -14.861        31.773        -2.160        -3.072       -11.864        -0.183
4.034_085       -11.023        22.351        -1.465        -2.182        -9.797        -2.115
4.034_090        -8.242        15.693        -1.044        -1.523        -8.116        -3.232
4.034_095        -6.225        10.999        -0.775        -1.051        -6.743        -3.796
4.034_100        -4.761         7.698        -0.595        -0.720        -5.620        -3.997
4.034_105        -3.692         5.380        -0.467        -0.491        -4.695        -3.965
4.034_110        -2.907         3.755        -0.373        -0.334        -3.932        -3.790
4.034_125        -1.566         1.269        -0.202        -0.105        -2.347        -2.952
4.034_150        -0.750         0.204        -0.083        -0.017        -1.053        -1.698
4.034_200        -0.306         0.005        -0.020        -0.001        -0.268        -0.589
4.035_080       -20.365        39.323        -3.891        -4.031       -11.774        -0.739
4.035_085       -15.582        28.413        -2.658        -3.034        -9.771        -2.634
4.035_090       -11.988        20.500        -1.891        -2.230        -8.141        -3.750
4.035_095        -9.288        14.777        -1.393        -1.614        -6.806        -4.322
4.035_100        -7.254        10.645        -1.056        -1.155        -5.708        -4.527
4.035_105        -5.718         7.664        -0.818        -0.820        -4.800        -4.492
4.035_110        -4.552         5.514        -0.643        -0.580        -4.048        -4.309
4.035_125        -2.448         2.048        -0.332        -0.203        -2.465        -3.400
4.035_150        -1.075         0.392        -0.123        -0.036        -1.135        -1.977
4.035_200        -0.352         0.015        -0.022        -0.002        -0.298        -0.659
4.036_080        -8.957        20.470        -1.619        -1.950        -7.893         0.051
4.036_085        -6.582        13.914        -1.162        -1.313        -6.375        -1.518
4.036_090        -4.905         9.433        -0.866        -0.874        -5.165        -2.378
4.036_095        -3.717         6.381        -0.664        -0.578        -4.198        -2.776
4.036_100        -2.869         4.307        -0.520        -0.380        -3.421        -2.883
4.036_105        -2.259         2.902        -0.414        -0.250        -2.796        -2.816
4.036_110        -1.815         1.951        -0.333        -0.164        -2.291        -2.652
4.036_125        -1.057         0.587        -0.183        -0.047        -1.285        -1.986
4.036_150        -0.569         0.077        -0.077        -0.007        -0.528        -1.103
4.036_200        -0.249         0.001        -0.018        -0.000        -0.119        -0.386
4.037_080       -14.316        25.359        -2.850        -2.681        -5.853        -0.342
4.037_085       -11.042        17.891        -2.029        -1.915        -4.725        -1.820
4.037_090        -8.598        12.598        -1.493        -1.344        -3.831        -2.668
4.037_095        -6.768         8.854        -1.127        -0.933        -3.118        -3.091
4.037_100        -5.389         6.210        -0.866        -0.642        -2.546        -3.233
4.037_105        -4.345         4.348        -0.674        -0.440        -2.084        -3.196
4.037_110        -3.546         3.038        -0.530        -0.300        -1.711        -3.050
4.037_125        -2.073         1.027        -0.269        -0.095        -0.963        -2.373
4.037_150        -1.033         0.165        -0.097        -0.014        -0.391        -1.371
4.037_200        -0.384         0.004        -0.018        -0.000        -0.084        -0.483
4.038_080       -17.531        33.617        -3.489        -3.293        -9.834        -0.530
4.038_085       -13.385        23.972        -2.436        -2.414        -8.093        -2.357
4.038_090       -10.296        17.064        -1.761        -1.734        -6.685        -3.411
4.038_095        -7.989        12.129        -1.309        -1.228        -5.539        -3.936
4.038_100        -6.261         8.609        -0.994        -0.861        -4.602        -4.110
4.038_105        -4.961         6.103        -0.768        -0.600        -3.834        -4.060
4.038_110        -3.976         4.320        -0.600        -0.417        -3.201        -3.874
4.038_125        -2.196         1.524        -0.301        -0.138        -1.891        -3.002
4.038_150        -1.009         0.266        -0.106        -0.023        -0.830        -1.702
4.038_200        -0.344         0.008        -0.019        -0.001        -0.201        -0.557
4.039_080       -13.257        27.033        -2.005        -2.163        -9.788        -0.179
4.039_085        -9.985        18.967        -1.359        -1.509        -8.078        -1.964
4.039_090        -7.590        13.293        -0.955        -1.038        -6.689        -2.980
4.039_095        -5.831         9.307        -0.691        -0.708        -5.554        -3.477
4.039_100        -4.531         6.512        -0.512        -0.480        -4.624        -3.634
4.039_105        -3.563         4.554        -0.385        -0.324        -3.859        -3.577
4.039_110        -2.837         3.184        -0.294        -0.219        -3.228        -3.393
4.039_125        -1.540         1.091        -0.139        -0.067        -1.918        -2.573
4.039_150        -0.682         0.185        -0.046        -0.010        -0.851        -1.404
4.039_200        -0.208         0.006        -0.008        -0.000        -0.210        -0.420
4.040_080       -16.708        31.216        -3.307        -2.991        -8.730        -0.521
4.040_085       -12.819        22.118        -2.328        -2.167        -7.133        -2.328
4.040_090        -9.920        15.640        -1.694        -1.539        -5.848        -3.360
4.040_095        -7.753        11.038        -1.265        -1.079        -4.809        -3.868
4.040_100        -6.127         7.776        -0.963        -0.749        -3.966        -4.030
4.040_105        -4.899         5.468        -0.744        -0.517        -3.280        -3.972
4.040_110        -3.965         3.840        -0.581        -0.356        -2.719        -3.781
4.040_125        -2.260         1.318        -0.290        -0.115        -1.572        -2.917
4.040_150        -1.085         0.218        -0.102        -0.018        -0.666        -1.653
4.040_200        -0.384         0.006        -0.019        -0.001        -0.153        -0.550
4.041_080       -21.149        38.348        -4.403        -3.655       -10.388        -1.248
4.041_085       -16.575        28.134        -3.160        -2.737        -8.706        -3.044
4.041_090       -13.070        20.626        -2.340        -2.009        -7.323        -4.116
4.041_095       -10.380        15.116        -1.775        -1.456        -6.179        -4.674
4.041_100        -8.308        11.069        -1.372        -1.046        -5.226        -4.883
4.041_105        -6.706         8.101        -1.075        -0.747        -4.429        -4.855
4.041_110        -5.459         5.927        -0.851        -0.531        -3.761        -4.676
4.041_125        -3.109         2.313        -0.440        -0.189        -2.328        -3.753
4.041_150        -1.444         0.474        -0.163        -0.034        -1.085        -2.252
4.041_200        -0.492         0.018        -0.031        -0.002        -0.279        -0.786
4.042_080       -17.464        32.329        -3.265        -2.695        -9.333        -0.428
4.042_085       -13.369        22.772        -2.306        -1.939        -7.666        -2.509
4.042_090       -10.334        16.002        -1.682        -1.365        -6.319        -3.698
4.042_095        -8.076        11.220        -1.258        -0.947        -5.225        -4.286
4.042_100        -6.388         7.852        -0.959        -0.651        -4.332        -4.478
4.042_105        -5.117         5.485        -0.742        -0.444        -3.602        -4.420
4.042_110        -4.152         3.825        -0.580        -0.302        -3.001        -4.211
4.042_125        -2.390         1.286        -0.291        -0.094        -1.764        -3.254
4.042_150        -1.165         0.205        -0.105        -0.014        -0.771        -1.851
4.042_200        -0.418         0.005        -0.021        -0.001        -0.189        -0.623
4.043_080       -18.491        35.228        -3.627        -3.363       -10.406        -0.659
4.043_085       -14.158        25.197        -2.507        -2.488        -8.591        -2.548
4.043_090       -10.917        17.990        -1.793        -1.799        -7.118        -3.637
4.043_095        -8.488        12.826        -1.320        -1.281        -5.916        -4.179
4.043_100        -6.662         9.131        -0.993        -0.903        -4.930        -4.357
4.043_105        -5.283         6.493        -0.760        -0.632        -4.119        -4.301
4.043_110        -4.235         4.612        -0.589        -0.440        -3.450        -4.102
4.043_125        -2.332         1.643        -0.289        -0.147        -2.055        -3.180
4.043_150        -1.055         0.291        -0.099        -0.024        -0.913        -1.799
4.043_200        -0.341         0.009        -0.016        -0.001        -0.226        -0.576
4.044_080       -15.920        28.031        -3.987        -3.081        -7.093        -2.051
4.044_085       -12.891        19.913        -2.920        -2.211        -5.824        -3.933
4.044_090       -10.582        14.118        -2.212        -1.565        -4.808        -5.049
4.044_095        -8.819         9.993        -1.722        -1.100        -3.986        -5.634
4.044_100        -7.461         7.064        -1.370        -0.770        -3.318        -5.855
4.044_105        -6.402         4.988        -1.108        -0.540        -2.773        -5.835
4.044_110        -5.567         3.519        -0.908        -0.379        -2.327        -5.663
4.044_125        -3.929         1.227        -0.532        -0.136        -1.400        -4.770
4.044_150        -2.567         0.208        -0.250        -0.030        -0.639        -3.279
4.044_200        -1.397         0.006        -0.075        -0.004        -0.171        -1.640
4.045_080       -22.436        38.283        -5.390        -4.581        -8.324        -2.448
4.045_085       -18.091        27.978        -3.911        -3.452        -6.871        -4.347
4.045_090       -14.714        20.416        -2.935        -2.553        -5.698        -5.485
4.045_095       -12.085        14.881        -2.264        -1.866        -4.746        -6.080
4.045_100       -10.030        10.833        -1.785        -1.353        -3.966        -6.300
4.045_105        -8.413         7.876        -1.430        -0.976        -3.325        -6.268
4.045_110        -7.133         5.720        -1.160        -0.702        -2.795        -6.071
4.045_125        -4.620         2.175        -0.647        -0.262        -1.684        -5.039
4.045_150        -2.640         0.427        -0.272        -0.054        -0.758        -3.298
4.045_200        -1.208         0.016        -0.065        -0.004        -0.186        -1.447
4.046_080       -18.013        37.044        -3.792        -3.620       -13.417        -1.799
4.046_085       -13.998        26.516        -2.733        -2.660       -11.254        -4.130
4.046_090       -11.004        18.947        -2.044        -1.926        -9.470        -5.496
4.046_095        -8.767        13.518        -1.575        -1.381        -7.992        -6.198
4.046_100        -7.090         9.632        -1.244        -0.986        -6.763        -6.451
4.046_105        -5.823         6.855        -1.001        -0.703        -5.737        -6.410
4.046_110        -4.860         4.873        -0.818        -0.502        -4.878        -6.185
4.046_125        -3.090         1.740        -0.477        -0.188        -3.042        -5.056
4.046_150        -1.821         0.308        -0.223        -0.043        -1.459        -3.238
4.046_200        -0.924         0.009        -0.066        -0.005        -0.414        -1.399
4.047_080       -27.221        49.488        -6.786        -5.914       -12.343        -2.776
4.047_085       -21.840        36.725        -4.855        -4.586       -10.357        -4.914
4.047_090       -17.632        27.210        -3.595        -3.481        -8.726        -6.224
4.047_095       -14.345        20.138        -2.743        -2.605        -7.379        -6.933
4.047_100       -11.771        14.891        -2.145        -1.930        -6.259        -7.215
4.047_105        -9.748        11.000        -1.711        -1.422        -5.322        -7.203
4.047_110        -8.150         8.120        -1.386        -1.043        -4.535        -6.995
4.047_125        -5.045         3.254        -0.780        -0.410        -2.844        -5.826
4.047_150        -2.690         0.701        -0.334        -0.091        -1.361        -3.775
4.047_200        -1.134         0.033        -0.081        -0.007        -0.372        -1.561
4.048_080       -21.985        40.709        -5.036        -4.242       -10.981        -1.535
4.048_085       -17.548        30.151        -3.574        -3.223        -9.271        -3.465
4.048_090       -14.106        22.342        -2.626        -2.405        -7.864        -4.659
4.048_095       -11.431        16.572        -1.989        -1.775        -6.699        -5.322
4.048_100        -9.343        12.303        -1.546        -1.302        -5.724        -5.611
4.048_105        -7.704         9.141        -1.225        -0.951        -4.904        -5.643
4.048_110        -6.410         6.799        -0.987        -0.694        -4.212        -5.504
4.048_125        -3.895         2.813        -0.552        -0.271        -2.705        -4.610
4.048_150        -1.982         0.653        -0.240        -0.061        -1.343        -2.973
4.048_200        -0.750         0.035        -0.061        -0.005        -0.384        -1.165
4.049_080       -25.726        45.483        -6.323        -5.376       -10.879        -2.820
4.049_085       -20.699        33.612        -4.542        -4.136        -9.091        -4.856
4.049_090       -16.774        24.805        -3.377        -3.116        -7.630        -6.093
4.049_095       -13.708        18.288        -2.587        -2.316        -6.429        -6.751
4.049_100       -11.306        13.471        -2.029        -1.705        -5.434        -7.003
4.049_105        -9.417         9.916        -1.621        -1.248        -4.606        -6.976
4.049_110        -7.922         7.292        -1.314        -0.911        -3.913        -6.768
4.049_125        -5.003         2.886        -0.738        -0.353        -2.432        -5.640
4.049_150        -2.752         0.609        -0.315        -0.077        -1.147        -3.682
4.049_200        -1.209         0.027        -0.076        -0.006        -0.304        -1.568
4.050_080       -15.243        31.054        -3.763        -3.564        -9.726        -1.243
4.050_085       -11.903        22.224        -2.670        -2.606        -8.108        -3.063
4.050_090        -9.376        15.880        -1.957        -1.877        -6.786        -4.116
4.050_095        -7.460        11.331        -1.473        -1.340        -5.700        -4.642
4.050_100        -6.003         8.075        -1.133        -0.951        -4.802        -4.814
4.050_105        -4.889         5.747        -0.886        -0.674        -4.056        -4.757
4.050_110        -4.029         4.087        -0.702        -0.477        -3.436        -4.557
4.050_125        -2.424         1.463        -0.372        -0.172        -2.120        -3.626
4.050_150        -1.268         0.260        -0.151        -0.035        -0.999        -2.193
4.050_200        -0.517         0.008        -0.038        -0.003        -0.273        -0.822
4.051_080       -30.272        53.523        -8.172        -6.156       -13.285        -4.362
4.051_085       -24.704        40.310        -5.899        -4.857       -11.286        -6.436
4.051_090       -20.279        30.348        -4.398        -3.748        -9.633        -7.710
4.051_095       -16.766        22.849        -3.375        -2.851        -8.256        -8.399
4.051_100       -13.972        17.209        -2.654        -2.149        -7.101        -8.666
4.051_105       -11.738        12.965        -2.128        -1.611        -6.125        -8.637
4.051_110        -9.948         9.774        -1.734        -1.204        -5.297        -8.410
4.051_125        -6.369         4.200        -1.001        -0.503        -3.472        -7.145
4.051_150        -3.512         1.033        -0.454        -0.125        -1.780        -4.839
4.051_200        -1.531         0.062        -0.123        -0.012        -0.536        -2.140
4.052_080       -25.827        45.687        -6.797        -5.207       -10.885        -3.030
4.052_085       -20.875        33.776        -4.888        -4.007        -9.126        -5.120
4.052_090       -16.999        24.942        -3.637        -3.017        -7.689        -6.400
4.052_095       -13.966        18.407        -2.787        -2.241        -6.506        -7.093
4.052_100       -11.584        13.578        -2.189        -1.650        -5.526        -7.372
4.052_105        -9.707        10.013        -1.754        -1.209        -4.709        -7.366
4.052_110        -8.218         7.382        -1.426        -0.884        -4.025        -7.172
4.052_125        -5.294         2.952        -0.817        -0.348        -2.552        -6.059
4.052_150        -3.006         0.640        -0.367        -0.081        -1.251        -4.065
4.052_200        -1.383         0.030        -0.099        -0.008        -0.361        -1.820
4.053_080       -27.793        52.362        -7.056        -6.161       -14.058        -2.705
4.053_085       -22.175        38.854        -5.008        -4.814       -11.823        -4.965
4.053_090       -17.794        28.789        -3.678        -3.676        -9.983        -6.341
4.053_095       -14.380        21.312        -2.786        -2.764        -8.459        -7.076
4.053_100       -11.715        15.765        -2.165        -2.058        -7.189        -7.361
4.053_105        -9.628        11.655        -1.719        -1.521        -6.125        -7.339
4.053_110        -7.987         8.611        -1.387        -1.120        -5.232        -7.115
4.053_125        -4.827         3.466        -0.778        -0.444        -3.305        -5.888
4.053_150        -2.480         0.760        -0.336        -0.100        -1.606        -3.762
4.053_200        -0.989         0.037        -0.083        -0.008        -0.453        -1.495
5.001_080       -12.499        23.514        -2.352        -2.629        -6.082        -0.048
5.001_085        -9.727        16.535        -1.662        -1.827        -4.964        -1.645
5.001_090        -7.671        11.626        -1.215        -1.258        -4.071        -2.589
5.001_095        -6.135         8.175        -0.912        -0.861        -3.353        -3.085
5.001_100        -4.975         5.749        -0.698        -0.588        -2.771        -3.284
5.001_105        -4.091         4.043        -0.543        -0.401        -2.298        -3.290
5.001_110        -3.408         2.845        -0.428        -0.274        -1.912        -3.177
5.001_125        -2.111         0.994        -0.220        -0.089        -1.122        -2.549
5.001_150        -1.121         0.172        -0.083        -0.015        -0.491        -1.538
5.001_200        -0.434         0.005        -0.017        -0.001        -0.121        -0.567
5.002_080       -15.964        29.408        -3.436        -3.615        -7.112        -0.718
5.002_085       -12.588        20.981        -2.454        -2.574        -5.846        -2.482
5.002_090       -10.044        14.961        -1.816        -1.811        -4.830        -3.540
5.002_095        -8.118        10.667        -1.382        -1.265        -4.007        -4.104
5.002_100        -6.647         7.604        -1.075        -0.880        -3.337        -4.334
5.002_105        -5.513         5.420        -0.850        -0.610        -2.789        -4.342
5.002_110        -4.630         3.863        -0.680        -0.424        -2.338        -4.209
5.002_125        -2.932         1.400        -0.369        -0.143        -1.402        -3.446
5.002_150        -1.609         0.259        -0.151        -0.026        -0.634        -2.160
5.002_200        -0.658         0.009        -0.034        -0.002        -0.163        -0.849
5.003_080       -13.122        24.819        -2.538        -2.748        -6.502        -0.091
5.003_085       -10.212        17.471        -1.793        -1.918        -5.321        -1.773
5.003_090        -8.050        12.292        -1.310        -1.325        -4.373        -2.766
5.003_095        -6.433         8.645        -0.981        -0.909        -3.609        -3.287
5.003_100        -5.212         6.079        -0.750        -0.621        -2.989        -3.493
5.003_105        -4.280         4.274        -0.581        -0.424        -2.484        -3.495
5.003_110        -3.561         3.004        -0.456        -0.290        -2.070        -3.372
5.003_125        -2.195         1.042        -0.232        -0.094        -1.219        -2.698
5.003_150        -1.157         0.177        -0.085        -0.015        -0.537        -1.617
5.003_200        -0.442         0.005        -0.017        -0.001        -0.134        -0.588
5.004_080       -13.766        25.783        -2.740        -2.993        -6.445        -0.160
5.004_085       -10.773        18.257        -1.943        -2.101        -5.280        -1.839
5.004_090        -8.537        12.927        -1.426        -1.460        -4.346        -2.841
5.004_095        -6.856         9.155        -1.075        -1.008        -3.594        -3.378
5.004_100        -5.581         6.486        -0.828        -0.694        -2.983        -3.601
5.004_105        -4.603         4.596        -0.648        -0.478        -2.485        -3.618
5.004_110        -3.845         3.257        -0.514        -0.329        -2.076        -3.506
5.004_125        -2.396         1.162        -0.270        -0.109        -1.233        -2.846
5.004_150        -1.284         0.209        -0.105        -0.019        -0.551        -1.749
5.004_200        -0.508         0.007        -0.023        -0.001        -0.140        -0.665
5.005_080       -12.841        24.293        -2.619        -2.624        -6.816        -0.607
5.005_085       -10.098        17.069        -1.874        -1.824        -5.617        -2.344
5.005_090        -8.050        11.986        -1.386        -1.256        -4.651        -3.356
5.005_095        -6.509         8.413        -1.051        -0.860        -3.867        -3.874
5.005_100        -5.339         5.902        -0.812        -0.587        -3.227        -4.063
5.005_105        -4.439         4.139        -0.638        -0.401        -2.701        -4.039
5.005_110        -3.738         2.903        -0.507        -0.274        -2.268        -3.884
5.005_125        -2.386         1.002        -0.268        -0.089        -1.367        -3.108
5.005_150        -1.314         0.170        -0.105        -0.015        -0.625        -1.890
5.005_200        -0.524         0.005        -0.023        -0.001        -0.164        -0.707
5.006_080       -13.703        26.484        -2.693        -3.135        -6.621         0.333
5.006_085       -10.495        18.582        -1.847        -2.197        -5.392        -1.350
5.006_090        -8.126        13.010        -1.314        -1.518        -4.411        -2.359
5.006_095        -6.370         9.092        -0.962        -1.040        -3.623        -2.902
5.006_100        -5.061         6.343        -0.721        -0.707        -2.986        -3.132
5.006_105        -4.076         4.417        -0.550        -0.480        -2.468        -3.157
5.006_110        -3.329         3.072        -0.425        -0.325        -2.047        -3.054
5.006_125        -1.959         1.026        -0.209        -0.101        -1.190        -2.433
5.006_150        -0.988         0.162        -0.073        -0.016        -0.516        -1.432
5.006_200        -0.366         0.004        -0.013        -0.001        -0.128        -0.505
5.007_080       -11.136        22.882        -2.183        -2.475        -6.710         0.379
5.007_085        -8.442        15.901        -1.501        -1.702        -5.498        -1.242
5.007_090        -6.482        11.031        -1.070        -1.156        -4.523        -2.200
5.007_095        -5.049         7.642        -0.785        -0.780        -3.735        -2.706
5.007_100        -3.993         5.287        -0.589        -0.524        -3.094        -2.913
5.007_105        -3.208         3.653        -0.450        -0.351        -2.571        -2.926
5.007_110        -2.617         2.522        -0.348        -0.235        -2.143        -2.822
5.007_125        -1.547         0.827        -0.172        -0.072        -1.264        -2.229
5.007_150        -0.792         0.128        -0.062        -0.011        -0.562        -1.300
5.007_200        -0.298         0.003        -0.012        -0.001        -0.144        -0.451
5.008_080       -12.286        23.395        -2.550        -2.762        -5.730         0.067
5.008_085        -9.503        16.234        -1.780        -1.905        -4.627        -1.580
5.008_090        -7.448        11.237        -1.285        -1.297        -3.753        -2.546
5.008_095        -5.924         7.761        -0.952        -0.877        -3.056        -3.048
5.008_100        -4.784         5.348        -0.720        -0.590        -2.497        -3.243
5.008_105        -3.922         3.678        -0.554        -0.395        -2.048        -3.241
5.008_110        -3.263         2.525        -0.432        -0.265        -1.685        -3.120
5.008_125        -2.031         0.810        -0.218        -0.081        -0.957        -2.477
5.008_150        -1.104         0.119        -0.081        -0.012        -0.402        -1.481
5.008_200        -0.446         0.002        -0.017        -0.001        -0.095        -0.557
5.009_080       -12.730        24.343        -2.572        -2.666        -6.742        -0.366
5.009_085        -9.996        17.141        -1.829        -1.855        -5.560        -2.099
5.009_090        -7.953        12.069        -1.345        -1.279        -4.608        -3.115
5.009_095        -6.416         8.496        -1.015        -0.877        -3.834        -3.645
5.009_100        -5.247         5.980        -0.781        -0.599        -3.202        -3.849
5.009_105        -4.349         4.209        -0.611        -0.410        -2.682        -3.843
5.009_110        -3.650         2.963        -0.483        -0.281        -2.254        -3.705
5.009_125        -2.303         1.036        -0.253        -0.092        -1.362        -2.973
5.009_150        -1.244         0.180        -0.097        -0.016        -0.624        -1.801
5.009_200        -0.481         0.005        -0.020        -0.001        -0.164        -0.660
5.010_080       -10.597        21.115        -1.656        -2.127        -6.774        -0.039
5.010_085        -8.051        14.529        -1.181        -1.475        -5.480        -1.658
5.010_090        -6.213         9.986        -0.870        -1.012        -4.449        -2.559
5.010_095        -4.875         6.855        -0.656        -0.690        -3.622        -2.989
5.010_100        -3.889         4.701        -0.504        -0.469        -2.956        -3.118
5.010_105        -3.154         3.221        -0.392        -0.318        -2.420        -3.063
5.010_110        -2.598         2.205        -0.308        -0.215        -1.987        -2.904
5.010_125        -1.573         0.703        -0.156        -0.067        -1.119        -2.213
5.010_150        -0.818         0.102        -0.056        -0.010        -0.461        -1.244
5.010_200        -0.304         0.002        -0.011        -0.000        -0.104        -0.418
5.011_080        -8.562        17.029        -1.252        -1.644        -5.032         0.539
5.011_085        -6.516        11.766        -0.868        -1.111        -4.069        -0.798
5.011_090        -5.032         8.136        -0.624        -0.746        -3.305        -1.571
5.011_095        -3.945         5.630        -0.461        -0.499        -2.696        -1.970
5.011_100        -3.139         3.898        -0.348        -0.333        -2.206        -2.129
5.011_105        -2.535         2.699        -0.267        -0.223        -1.811        -2.137
5.011_110        -2.076         1.869        -0.207        -0.149        -1.491        -2.054
5.011_125        -1.227         0.625        -0.103        -0.046        -0.851        -1.601
5.011_150        -0.614         0.101        -0.036        -0.007        -0.359        -0.915
5.011_200        -0.219         0.003        -0.007        -0.000        -0.084        -0.307
5.012_080       -16.453        30.292        -3.631        -3.793        -7.242        -0.827
5.012_085       -13.000        21.659        -2.598        -2.711        -5.961        -2.611
5.012_090       -10.392        15.478        -1.925        -1.914        -4.932        -3.685
5.012_095        -8.411        11.056        -1.467        -1.342        -4.098        -4.262
5.012_100        -6.896         7.896        -1.143        -0.936        -3.418        -4.497
5.012_105        -5.726         5.639        -0.906        -0.652        -2.861        -4.506
5.012_110        -4.814         4.028        -0.727        -0.454        -2.403        -4.371
5.012_125        -3.056         1.469        -0.397        -0.155        -1.449        -3.589
5.012_150        -1.684         0.275        -0.164        -0.028        -0.663        -2.264
5.012_200        -0.694         0.010        -0.038        -0.002        -0.174        -0.899
5.013_080        -9.803        20.175        -1.864        -2.091        -5.808         0.610
5.013_085        -7.468        14.005        -1.285        -1.424        -4.752        -0.924
5.013_090        -5.765         9.718        -0.916        -0.960        -3.909        -1.831
5.013_095        -4.515         6.742        -0.670        -0.644        -3.230        -2.316
5.013_100        -3.588         4.677        -0.501        -0.431        -2.679        -2.523
5.013_105        -2.895         3.246        -0.381        -0.289        -2.232        -2.550
5.013_110        -2.370         2.254        -0.294        -0.194        -1.866        -2.469
5.013_125        -1.402         0.756        -0.144        -0.060        -1.114        -1.964
5.013_150        -0.705         0.123        -0.051        -0.010        -0.508        -1.152
5.013_200        -0.256         0.003        -0.010        -0.001        -0.138        -0.401
5.014_080       -10.826        19.827        -2.146        -2.291        -4.304         0.260
5.014_085        -8.388        13.616        -1.510        -1.556        -3.422        -1.260
5.014_090        -6.594         9.323        -1.096        -1.044        -2.732        -2.144
5.014_095        -5.265         6.367        -0.815        -0.696        -2.191        -2.600
5.014_100        -4.271         4.338        -0.617        -0.462        -1.763        -2.776
5.014_105        -3.518         2.948        -0.475        -0.306        -1.423        -2.774
5.014_110        -2.942         2.000        -0.370        -0.203        -1.153        -2.667
5.014_125        -1.854         0.618        -0.185        -0.059        -0.626        -2.107
5.014_150        -1.020         0.085        -0.069        -0.009        -0.245        -1.258
5.014_200        -0.415         0.002        -0.014        -0.000        -0.053        -0.481
5.015_080       -17.126        36.364        -2.588        -2.889       -15.155        -1.394
5.015_085       -12.959        25.615        -1.963        -2.023       -12.643        -3.972
5.015_090        -9.926        18.010        -1.537        -1.398       -10.570        -5.421
5.015_095        -7.707        12.640        -1.230        -0.959        -8.855        -6.110
5.015_100        -6.070         8.856        -0.998        -0.654        -7.433        -6.298
5.015_105        -4.852         6.196        -0.818        -0.444        -6.252        -6.170
5.015_110        -3.934         4.329        -0.675        -0.301        -5.269        -5.851
5.015_125        -2.265         1.466        -0.392        -0.094        -3.200        -4.485
5.015_150        -1.094         0.236        -0.173        -0.014        -1.468        -2.513
5.015_200        -0.355         0.006        -0.044        -0.000        -0.381        -0.775
5.016_080       -21.521        37.421        -3.965        -3.671       -13.174        -4.911
5.016_085       -17.401        27.139        -3.069        -2.691       -11.163        -7.184
5.016_090       -14.286        19.692        -2.461        -1.955        -9.487        -8.497
5.016_095       -11.911        14.303        -2.022        -1.416        -8.085        -9.131
5.016_100       -10.081        10.401        -1.689        -1.025        -6.905        -9.300
5.016_105        -8.650         7.570        -1.427        -0.743        -5.908        -9.159
5.016_110        -7.515         5.517        -1.215        -0.541        -5.063        -8.818
5.016_125        -5.239         2.152        -0.771        -0.214        -3.220        -7.293
5.016_150        -3.254         0.457        -0.382        -0.051        -1.569        -4.799
5.016_200        -1.508         0.021        -0.111        -0.004        -0.431        -2.033
5.017_080       -17.880        32.876        -2.817        -2.832       -12.252        -2.904
5.017_085       -13.983        23.161        -2.133        -2.004       -10.211        -5.169
5.017_090       -11.134        16.309        -1.679        -1.402        -8.537        -6.442
5.017_095        -9.036        11.482        -1.357        -0.975        -7.157        -7.043
5.017_100        -7.477         8.082        -1.117        -0.677        -6.015        -7.203
5.017_105        -6.303         5.689        -0.931        -0.471        -5.066        -7.081
5.017_110        -5.406         4.005        -0.782        -0.329        -4.276        -6.787
5.017_125        -3.707         1.403        -0.479        -0.116        -2.607        -5.506
