# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
4.010_125        -5.459         3.199        -0.868        -0.573        -2.594        -6.296
4.010_150        -2.853         0.691        -0.361        -0.129        -1.250        -3.902
4.010_200        -1.095         0.034        -0.081        -0.009        -0.353        -1.504
4.011_080       -13.804        23.419        -2.733        -2.519        -5.243        -0.880
4.011_085       -10.705        16.437        -1.932        -1.789        -4.197        -2.186
4.011_090        -8.389        11.514        -1.409        -1.249        -3.374        -2.907
4.011_095        -6.651         8.050        -1.052        -0.862        -2.723        -3.238
4.011_100        -5.339         5.619        -0.800        -0.591        -2.204        -3.315
4.011_105        -4.339         3.916        -0.617        -0.403        -1.789        -3.233
4.011_110        -3.570         2.724        -0.480        -0.274        -1.457        -3.057
4.011_125        -2.131         0.909        -0.237        -0.086        -0.798        -2.342
4.011_150        -1.081         0.143        -0.082        -0.013        -0.311        -1.343
4.011_200        -0.401         0.003        -0.015        -0.000        -0.062        -0.475
4.012_080       -16.671        29.303        -3.394        -3.217        -7.254        -1.233
4.012_085       -12.908        20.901        -2.370        -2.353        -5.913        -2.643
4.012_090       -10.078        14.888        -1.709        -1.687        -4.840        -3.426
4.012_095        -7.944        10.594        -1.266        -1.194        -3.976        -3.787
4.012_100        -6.327         7.530        -0.958        -0.838        -3.277        -3.869
4.012_105        -5.094         5.350        -0.737        -0.584        -2.709        -3.775
4.012_110        -4.148         3.798        -0.574        -0.406        -2.245        -3.575
4.012_125        -2.390         1.353        -0.285        -0.135        -1.296        -2.753
4.012_150        -1.146         0.240        -0.099        -0.022        -0.547        -1.574
4.012_200        -0.395         0.008        -0.017        -0.001        -0.124        -0.529
4.013_080       -15.355        27.146        -2.863        -2.547        -7.134        -0.754
4.013_085       -11.901        19.524        -2.028        -1.835        -5.863        -2.103
4.013_090        -9.296        14.040        -1.475        -1.303        -4.835        -2.869
4.013_095        -7.323        10.092        -1.096        -0.917        -3.999        -3.243
4.013_100        -5.820         7.252        -0.828        -0.641        -3.317        -3.354
4.013_105        -4.672         5.214        -0.634        -0.446        -2.758        -3.297
4.013_110        -3.787         3.746        -0.491        -0.310        -2.298        -3.139
4.013_125        -2.130         1.377        -0.236        -0.103        -1.341        -2.433
4.013_150        -0.967         0.257        -0.077        -0.017        -0.573        -1.377
4.013_200        -0.302         0.009        -0.012        -0.001        -0.131        -0.437
4.014_080       -15.922        27.873        -3.264        -2.927        -7.001        -1.240
4.014_085       -12.328        19.740        -2.296        -2.115        -5.683        -2.682
4.014_090        -9.633        13.953        -1.666        -1.500        -4.630        -3.477
4.014_095        -7.607         9.844        -1.240        -1.050        -3.785        -3.837
4.014_100        -6.074         6.933        -0.941        -0.728        -3.103        -3.913
4.014_105        -4.908         4.877        -0.724        -0.502        -2.550        -3.808
4.014_110        -4.013         3.425        -0.564        -0.345        -2.101        -3.598
4.014_125        -2.348         1.177        -0.278        -0.111        -1.192        -2.752
4.014_150        -1.155         0.195        -0.096        -0.017        -0.490        -1.563
4.014_200        -0.411         0.005        -0.017        -0.001        -0.106        -0.529
4.015_080       -19.935        34.370        -4.394        -3.608        -8.459        -2.026
4.015_085       -15.735        25.087        -3.162        -2.677        -7.009        -3.496
4.015_090       -12.509        18.308        -2.340        -1.950        -5.832        -4.323
4.015_095       -10.025        13.372        -1.771        -1.404        -4.874        -4.701
4.015_100        -8.100         9.755        -1.363        -1.003        -4.080        -4.791
4.015_105        -6.601         7.109        -1.063        -0.712        -3.423        -4.690
4.015_110        -5.428         5.177        -0.837        -0.504        -2.877        -4.470
4.015_125        -3.188         2.000        -0.427        -0.178        -1.733        -3.526
4.015_150        -1.540         0.406        -0.154        -0.032        -0.774        -2.094
4.015_200        -0.539         0.016        -0.028        -0.001        -0.188        -0.740
4.016_080       -16.643        29.244        -3.389        -2.718        -7.623        -1.129
4.016_085       -12.891        20.606        -2.398        -1.952        -6.202        -2.837
4.016_090       -10.089        14.487        -1.747        -1.373        -5.065        -3.787
4.016_095        -7.987        10.166        -1.303        -0.953        -4.150        -4.227
4.016_100        -6.401         7.122        -0.990        -0.655        -3.410        -4.334
4.016_105        -5.193         4.981        -0.762        -0.448        -2.810        -4.232
4.016_110        -4.266         3.479        -0.594        -0.305        -2.322        -4.007
4.016_125        -2.534         1.176        -0.295        -0.095        -1.331        -3.078
4.016_150        -1.274         0.190        -0.104        -0.014        -0.559        -1.762
4.016_200        -0.464         0.005        -0.019        -0.000        -0.129        -0.607
4.017_080       -17.516        31.575        -3.616        -3.333        -8.606        -1.496
4.017_085       -13.505        22.531        -2.510        -2.457        -7.063        -3.005
4.017_090       -10.495        16.052        -1.799        -1.772        -5.819        -3.833
4.017_095        -8.230        11.419        -1.325        -1.259        -4.809        -4.204
4.017_100        -6.519         8.111        -0.996        -0.886        -3.985        -4.275
4.017_105        -5.219         5.757        -0.762        -0.619        -3.311        -4.154
4.017_110        -4.225         4.082        -0.590        -0.430        -2.758        -3.921
4.017_125        -2.393         1.447        -0.289        -0.143        -1.614        -2.992
4.017_150        -1.117         0.255        -0.098        -0.023        -0.696        -1.680
4.017_200        -0.368         0.008        -0.016        -0.001        -0.163        -0.540
4.018_080       -19.893        33.816        -4.496        -4.087        -7.773        -2.433
4.018_085       -15.858        24.605        -3.241        -3.033        -6.418        -3.945
4.018_090       -12.749        17.896        -2.415        -2.212        -5.327        -4.806
4.018_095       -10.346        13.013        -1.848        -1.595        -4.440        -5.215
4.018_100        -8.481         9.458        -1.445        -1.141        -3.714        -5.323
4.018_105        -7.024         6.871        -1.148        -0.813        -3.117        -5.231
4.018_110        -5.879         4.990        -0.923        -0.578        -2.624        -5.013
4.018_125        -3.659         1.908        -0.504        -0.207        -1.591        -4.053
4.018_150        -1.955         0.383        -0.206        -0.040        -0.727        -2.544
4.018_200        -0.793         0.015        -0.047        -0.002        -0.186        -1.013
4.019_080       -17.949        38.105        -3.240        -3.739       -14.995        -1.818
4.019_085       -13.597        27.111        -2.302        -2.725       -12.507        -4.020
4.019_090       -10.383        19.243        -1.696        -1.954       -10.461        -5.251
4.019_095        -8.017        13.642        -1.288        -1.387        -8.780        -5.829
4.019_100        -6.264         9.647        -1.003        -0.978        -7.384        -5.983
4.019_105        -4.960         6.809        -0.796        -0.687        -6.227        -5.861
4.019_110        -3.990         4.802        -0.641        -0.482        -5.266        -5.576
4.019_125        -2.264         1.664        -0.358        -0.167        -3.231        -4.356
4.019_150        -1.144         0.278        -0.156        -0.032        -1.516        -2.570
4.019_200        -0.483         0.007        -0.041        -0.002        -0.417        -0.936
4.020_080       -23.538        42.872        -5.559        -5.098       -11.555        -2.878
4.020_085       -18.623        31.340        -3.929        -3.872        -9.629        -4.713
4.020_090       -14.833        22.889        -2.868        -2.879        -8.059        -5.750
4.020_095       -11.909        16.701        -2.154        -2.111        -6.769        -6.241
4.020_100        -9.647        12.175        -1.655        -1.532        -5.704        -6.363
4.020_105        -7.891         8.869        -1.297        -1.105        -4.820        -6.244
4.020_110        -6.519         6.457        -1.030        -0.794        -4.086        -5.972
4.020_125        -3.898         2.483        -0.549        -0.292        -2.528        -4.784
4.020_150        -1.968         0.500        -0.216        -0.058        -1.194        -2.937
4.020_200        -0.747         0.020        -0.046        -0.004        -0.328        -1.104
4.021_080       -19.157        35.454        -3.791        -3.680       -10.932        -2.106
4.021_085       -15.138        26.012        -2.662        -2.732        -9.231        -3.752
4.021_090       -12.063        19.137        -1.934        -1.999        -7.838        -4.696
4.021_095        -9.700        14.100        -1.449        -1.449        -6.677        -5.174
4.021_100        -7.873        10.405        -1.112        -1.045        -5.707        -5.332
4.021_105        -6.450         7.687        -0.870        -0.752        -4.890        -5.275
4.021_110        -5.334         5.683        -0.691        -0.541        -4.198        -5.081
4.021_125        -3.174         2.317        -0.367        -0.203        -2.697        -4.122
4.021_150        -1.558         0.526        -0.144        -0.042        -1.344        -2.562
4.021_200        -0.541         0.027        -0.029        -0.003        -0.392        -0.938
4.022_080       -23.019        40.967        -5.108        -4.826       -11.132        -3.118
4.022_085       -18.270        30.061        -3.658        -3.642        -9.326        -4.835
4.022_090       -14.609        22.047        -2.708        -2.697        -7.843        -5.811
4.022_095       -11.779        16.157        -2.063        -1.973        -6.616        -6.273
4.022_100        -9.582        11.834        -1.607        -1.431        -5.598        -6.383
4.022_105        -7.872         8.667        -1.274        -1.032        -4.751        -6.262
4.022_110        -6.534         6.346        -1.023        -0.743        -4.040        -5.994
4.022_125        -3.958         2.490        -0.559        -0.276        -2.522        -4.826
4.022_150        -2.032         0.521        -0.227        -0.056        -1.200        -2.994
4.022_200        -0.784         0.022        -0.050        -0.003        -0.325        -1.140
4.023_080       -21.502        41.229        -3.822        -4.113       -16.388        -4.595
4.023_085       -16.932        29.631        -2.917        -3.073       -13.731        -7.022
4.023_090       -13.522        21.328        -2.299        -2.275       -11.545        -8.314
4.023_095       -10.967        15.367        -1.861        -1.677        -9.729        -8.867
4.023_100        -9.020        11.057        -1.534        -1.235        -8.202        -8.934
4.023_105        -7.528         7.975        -1.277        -0.910        -6.937        -8.677
4.023_110        -6.371         5.758        -1.074        -0.672        -5.879        -8.238
4.023_125        -4.169         2.160        -0.662        -0.275        -3.604        -6.549
4.023_150        -2.445         0.422        -0.316        -0.066        -1.661        -4.066
4.023_200        -1.113         0.016        -0.086        -0.005        -0.426        -1.613
4.024_080       -26.883        47.194        -6.649        -5.287       -12.793        -4.418
4.024_085       -21.764        35.441        -4.794        -4.099       -10.901        -6.117
4.024_090       -17.725        26.651        -3.561        -3.117        -9.334        -7.086
4.024_095       -14.537        20.068        -2.717        -2.340        -8.023        -7.549
4.024_100       -12.012        15.128        -2.121        -1.743        -6.919        -7.666
4.024_105       -10.004        11.428        -1.685        -1.292        -5.987        -7.540
4.024_110        -8.399         8.643        -1.359        -0.955        -5.193        -7.264
4.024_125        -5.212         3.763        -0.760        -0.387        -3.431        -6.027
4.024_150        -2.705         0.950        -0.327        -0.091        -1.778        -3.950
4.024_200        -1.041         0.061        -0.080        -0.007        -0.549        -1.616
4.025_080       -22.400        40.250        -5.047        -4.489       -11.495        -3.181
4.025_085       -17.833        29.468        -3.612        -3.366        -9.661        -5.004
4.025_090       -14.316        21.573        -2.674        -2.478        -8.155        -6.050
4.025_095       -11.601        15.794        -2.038        -1.803        -6.911        -6.559
4.025_100        -9.494        11.561        -1.590        -1.302        -5.876        -6.701
4.025_105        -7.851         8.464        -1.263        -0.937        -5.011        -6.599
4.025_110        -6.564         6.198        -1.018        -0.673        -4.286        -6.343
4.025_125        -4.082         2.432        -0.567        -0.251        -2.719        -5.186
4.025_150        -2.185         0.513        -0.241        -0.053        -1.339        -3.304
4.025_200        -0.893         0.022        -0.059        -0.004        -0.390        -1.323
4.026_080       -25.061        46.555        -5.828        -5.699       -13.152        -3.185
4.026_085       -19.813        34.340        -4.098        -4.379       -11.061        -5.011
4.026_090       -15.745        25.310        -2.976        -3.293        -9.340        -6.044
4.026_095       -12.597        18.645        -2.225        -2.440        -7.916        -6.534
4.026_100       -10.157        13.729        -1.706        -1.791        -6.728        -6.652
4.026_105        -8.259        10.102        -1.335        -1.306        -5.732        -6.529
4.026_110        -6.778         7.432        -1.061        -0.948        -4.897        -6.252
4.026_125        -3.958         2.954        -0.568        -0.360        -3.097        -5.029
4.026_150        -1.916         0.634        -0.226        -0.074        -1.513        -3.095
4.026_200        -0.683         0.029        -0.047        -0.005        -0.435        -1.140
4.027_080        -9.739        21.943        -1.558        -2.103        -8.926        -0.383
4.027_085        -7.106        15.022        -1.127        -1.447        -7.271        -1.929
4.027_090        -5.250        10.260        -0.855        -0.980        -5.939        -2.763
4.027_095        -3.944         6.994        -0.670        -0.657        -4.866        -3.144
4.027_100        -3.020         4.756        -0.537        -0.438        -3.999        -3.236
4.027_105        -2.354         3.227        -0.435        -0.291        -3.292        -3.144
4.027_110        -1.874         2.186        -0.357        -0.193        -2.718        -2.955
4.027_125        -1.078         0.674        -0.205        -0.057        -1.560        -2.225
4.027_150        -0.588         0.092        -0.090        -0.008        -0.659        -1.253
4.027_200        -0.268         0.002        -0.022        -0.000        -0.156        -0.444
4.028_080       -15.327        26.476        -3.143        -3.088        -6.269        -1.351
4.028_085       -11.865        18.822        -2.255        -2.231        -5.086        -2.615
4.028_090        -9.269        13.361        -1.674        -1.583        -4.145        -3.311
4.028_095        -7.316         9.471        -1.276        -1.110        -3.392        -3.624
4.028_100        -5.840         6.703        -0.992        -0.772        -2.786        -3.687
4.028_105        -4.718         4.738        -0.782        -0.535        -2.295        -3.592
4.028_110        -3.858         3.343        -0.623        -0.369        -1.896        -3.403
4.028_125        -2.265         1.166        -0.327        -0.120        -1.087        -2.634
4.028_150        -1.135         0.197        -0.123        -0.019        -0.456        -1.536
4.028_200        -0.430         0.005        -0.025        -0.001        -0.103        -0.553
4.029_080       -14.245        31.589        -1.747        -2.632       -13.967        -1.001
4.029_085       -10.419        22.040        -1.200        -1.857       -11.577        -3.014
4.029_090        -7.681        15.348        -0.864        -1.291        -9.626        -4.115
4.029_095        -5.725        10.662        -0.645        -0.889        -8.020        -4.617
4.029_100        -4.322         7.394        -0.496        -0.609        -6.698        -4.731
4.029_105        -3.310         5.120        -0.391        -0.415        -5.610        -4.606
4.029_110        -2.580         3.539        -0.313        -0.283        -4.708        -4.345
4.029_125        -1.369         1.156        -0.173        -0.091        -2.822        -3.298
4.029_150        -0.668         0.175        -0.076        -0.015        -1.277        -1.862
4.029_200        -0.301         0.004        -0.020        -0.001        -0.330        -0.649
4.030_080       -18.830        35.670        -3.575        -3.738       -11.253        -1.726
4.030_085       -14.373        25.529        -2.484        -2.769        -9.287        -3.384
4.030_090       -11.047        18.250        -1.793        -2.007        -7.694        -4.291
4.030_095        -8.563        13.034        -1.337        -1.434        -6.397        -4.696
4.030_100        -6.700         9.297        -1.022        -1.014        -5.333        -4.772
4.030_105        -5.298         6.625        -0.797        -0.713        -4.460        -4.642
4.030_110        -4.239         4.719        -0.630        -0.499        -3.742        -4.390
4.030_125        -2.328         1.697        -0.328        -0.169        -2.239        -3.367
4.030_150        -1.068         0.305        -0.122        -0.029        -1.004        -1.918
4.030_200        -0.373         0.010        -0.023        -0.001        -0.253        -0.641
4.031_080       -13.847        29.458        -2.168        -3.029       -10.852        -0.439
4.031_085       -10.364        20.897        -1.446        -2.141        -9.002        -2.055
4.031_090        -7.813        14.824        -1.007        -1.492        -7.498        -2.986
4.031_095        -5.937        10.512        -0.728        -1.030        -6.264        -3.447
4.031_100        -4.555         7.454        -0.541        -0.707        -5.247        -3.597
4.031_105        -3.533         5.284        -0.412        -0.484        -4.407        -3.551
4.031_110        -2.771         3.745        -0.319        -0.331        -3.711        -3.386
4.031_125        -1.439         1.331        -0.159        -0.106        -2.249        -2.621
4.031_150        -0.608         0.242        -0.056        -0.017        -1.036        -1.475
4.031_200        -0.191         0.008        -0.010        -0.001        -0.270        -0.463
4.032_080       -13.733        26.068        -2.087        -2.215        -8.882        -0.850
4.032_085       -10.335        17.936        -1.458        -1.562        -7.235        -2.653
4.032_090        -7.872        12.300        -1.050        -1.081        -5.912        -3.615
4.032_095        -6.080         8.409        -0.774        -0.738        -4.844        -4.026
4.032_100        -4.765         5.734        -0.580        -0.499        -3.980        -4.090
4.032_105        -3.792         3.902        -0.441        -0.336        -3.280        -3.947
4.032_110        -3.067         2.652        -0.338        -0.225        -2.712        -3.690
4.032_125        -1.769         0.824        -0.160        -0.067        -1.558        -2.730
4.032_150        -0.875         0.115        -0.052        -0.009        -0.664        -1.485
4.032_200        -0.325         0.002        -0.008        -0.000        -0.158        -0.489
4.033_080       -22.588        39.481        -4.963        -4.229       -10.446        -2.746
4.033_085       -17.851        29.129        -3.570        -3.206        -8.765        -4.262
4.033_090       -14.192        21.498        -2.650        -2.380        -7.386        -5.111
4.033_095       -11.364        15.863        -2.017        -1.743        -6.246        -5.507
4.033_100        -9.169        11.713        -1.567        -1.265        -5.299        -5.587
4.033_105        -7.458         8.646        -1.235        -0.913        -4.507        -5.467
4.033_110        -6.116         6.385        -0.985        -0.656        -3.844        -5.216
4.033_125        -3.546         2.571        -0.522        -0.241        -2.419        -4.157
4.033_150        -1.683         0.547        -0.198        -0.046        -1.151        -2.531
4.033_200        -0.583         0.023        -0.039        -0.002        -0.312        -0.914
4.034_080       -14.414        30.361        -2.086        -3.072       -11.648        -0.859
4.034_085       -10.696        21.328        -1.418        -2.182        -9.612        -2.580
4.034_090        -8.004        14.954        -1.012        -1.523        -7.955        -3.540
4.034_095        -6.056        10.474        -0.753        -1.051        -6.605        -3.991
4.034_100        -4.639         7.322        -0.578        -0.720        -5.499        -4.114
4.034_105        -3.605         5.111        -0.454        -0.491        -4.592        -4.031
4.034_110        -2.846         3.565        -0.364        -0.334        -3.846        -3.825
4.034_125        -1.541         1.200        -0.197        -0.105        -2.292        -2.936
4.034_150        -0.742         0.192        -0.081        -0.017        -1.029        -1.676
4.034_200        -0.305         0.005        -0.019        -0.001        -0.263        -0.583
4.035_080       -19.895        37.438        -3.843        -4.030       -11.560        -1.890
4.035_085       -15.239        26.987        -2.635        -3.034        -9.584        -3.505
4.035_090       -11.744        19.437        -1.878        -2.230        -7.979        -4.393
4.035_095        -9.117        13.989        -1.385        -1.613        -6.665        -4.791
4.035_100        -7.138        10.060        -1.050        -1.154        -5.584        -4.867
4.035_105        -5.641         7.229        -0.814        -0.820        -4.692        -4.738
4.035_110        -4.504         5.196        -0.641        -0.580        -3.956        -4.485
4.035_125        -2.449         1.924        -0.332        -0.203        -2.406        -3.466
4.035_150        -1.092         0.366        -0.123        -0.036        -1.108        -1.993
4.035_200        -0.360         0.013        -0.022        -0.002        -0.292        -0.662
4.036_080        -8.712        19.685        -1.576        -1.950        -7.754        -0.306
4.036_085        -6.409        13.368        -1.133        -1.313        -6.256        -1.743
4.036_090        -4.783         9.053        -0.846        -0.874        -5.063        -2.513
4.036_095        -3.630         6.115        -0.650        -0.578        -4.109        -2.851
4.036_100        -2.811         4.121        -0.509        -0.380        -3.344        -2.924
4.036_105        -2.224         2.771        -0.406        -0.250        -2.731        -2.840
4.036_110        -1.794         1.860        -0.327        -0.164        -2.238        -2.661
4.036_125        -1.058         0.558        -0.180        -0.047        -1.255        -1.982
4.036_150        -0.576         0.073        -0.076        -0.007        -0.517        -1.102
4.036_200        -0.250         0.001        -0.018        -0.000        -0.116        -0.384
4.037_080       -14.151        24.348        -2.817        -2.682        -5.728        -1.029
4.037_085       -10.934        17.165        -2.005        -1.915        -4.618        -2.306
4.037_090        -8.531        12.080        -1.474        -1.344        -3.740        -3.009
4.037_095        -6.731         8.488        -1.112        -0.933        -3.040        -3.329
4.037_100        -5.375         5.953        -0.855        -0.642        -2.480        -3.399
4.037_105        -4.345         4.169        -0.666        -0.440        -2.029        -3.311
4.037_110        -3.557         2.915        -0.524        -0.300        -1.665        -3.131
4.037_125        -2.095         0.988        -0.266        -0.095        -0.935        -2.403
4.037_150        -1.049         0.159        -0.096        -0.014        -0.380        -1.381
4.037_200        -0.390         0.004        -0.018        -0.000        -0.082        -0.487
4.038_080       -17.207        32.146        -3.449        -3.292        -9.655        -1.457
4.038_085       -13.155        22.880        -2.411        -2.414        -7.937        -3.037
4.038_090       -10.135        16.259        -1.743        -1.733        -6.548        -3.901
4.038_095        -7.881        11.540        -1.296        -1.228        -5.422        -4.287
4.038_100        -6.193         8.180        -0.985        -0.861        -4.502        -4.361
4.038_105        -4.920         5.790        -0.761        -0.600        -3.747        -4.238
4.038_110        -3.955         4.095        -0.595        -0.417        -3.127        -3.999
4.038_125        -2.205         1.441        -0.300        -0.138        -1.844        -3.047
4.038_150        -1.024         0.250        -0.106        -0.023        -0.808        -1.711
4.038_200        -0.350         0.007        -0.019        -0.001        -0.197        -0.559
4.039_080       -13.014        25.892        -1.961        -2.162        -9.612        -0.857
4.039_085        -9.825        18.148        -1.333        -1.509        -7.926        -2.445
4.039_090        -7.488        12.700        -0.938        -1.038        -6.555        -3.320
4.039_095        -5.771         8.886        -0.680        -0.708        -5.440        -3.713
4.039_100        -4.502         6.218        -0.504        -0.480        -4.528        -3.796
4.039_105        -3.555         4.347        -0.381        -0.324        -3.776        -3.690
4.039_110        -2.841         3.037        -0.291        -0.219        -3.157        -3.471
4.039_125        -1.558         1.037        -0.138        -0.067        -1.875        -2.602
4.039_150        -0.696         0.175        -0.046        -0.010        -0.832        -1.410
4.039_200        -0.214         0.005        -0.008        -0.000        -0.205        -0.422
4.040_080       -16.464        29.933        -3.267        -2.990        -8.569        -1.357
4.040_085       -12.651        21.177        -2.302        -2.167        -6.992        -2.934
4.040_090        -9.809        14.954        -1.675        -1.539        -5.726        -3.795
4.040_095        -7.685        10.542        -1.251        -1.079        -4.705        -4.177
4.040_100        -6.090         7.418        -0.952        -0.749        -3.877        -4.250
4.040_105        -4.883         5.212        -0.736        -0.517        -3.203        -4.128
4.040_110        -3.964         3.657        -0.575        -0.356        -2.653        -3.892
4.040_125        -2.278         1.254        -0.288        -0.115        -1.532        -2.958
4.040_150        -1.102         0.207        -0.102        -0.018        -0.649        -1.664
4.040_200        -0.390         0.005        -0.018        -0.001        -0.149        -0.553
4.041_080       -20.805        36.662        -4.356        -3.655       -10.184        -2.338
4.041_085       -16.337        26.855        -3.131        -2.736        -8.525        -3.874
4.041_090       -12.911        19.670        -2.319        -2.009        -7.164        -4.733
4.041_095       -10.280        14.408        -1.758        -1.455        -6.040        -5.125
4.041_100        -8.249        10.548        -1.358        -1.045        -5.105        -5.209
4.041_105        -6.675         7.717        -1.063        -0.746        -4.323        -5.091
4.041_110        -5.448         5.641        -0.841        -0.531        -3.669        -4.847
4.041_125        -3.126         2.197        -0.435        -0.189        -2.267        -3.821
4.041_150        -1.464         0.452        -0.161        -0.034        -1.058        -2.266
4.041_200        -0.498         0.018        -0.031        -0.002        -0.274        -0.787
4.042_080       -17.154        30.983        -3.203        -2.695        -9.156        -1.225
4.042_085       -13.154        21.794        -2.265        -1.939        -7.512        -3.076
4.042_090       -10.188        15.295        -1.653        -1.365        -6.185        -4.097
4.042_095        -7.982        10.713        -1.237        -0.947        -5.110        -4.564
4.042_100        -6.331         7.490        -0.943        -0.651        -4.234        -4.669
4.042_105        -5.086         5.227        -0.730        -0.444        -3.517        -4.550
4.042_110        -4.140         3.642        -0.571        -0.302        -2.929        -4.300
4.042_125        -2.402         1.221        -0.287        -0.094        -1.720        -3.282
4.042_150        -1.178         0.193        -0.103        -0.014        -0.752        -1.854
4.042_200        -0.423         0.005        -0.020        -0.001        -0.185        -0.624
4.043_080       -18.157        33.657        -3.585        -3.362       -10.218        -1.665
4.043_085       -13.924        24.023        -2.483        -2.487        -8.427        -3.298
4.043_090       -10.758        17.121        -1.778        -1.799        -6.975        -4.189
4.043_095        -8.385        12.185        -1.310        -1.281        -5.792        -4.583
4.043_100        -6.601         8.660        -0.987        -0.903        -4.823        -4.653
4.043_105        -5.251         6.149        -0.756        -0.632        -4.026        -4.517
4.043_110        -4.225         4.362        -0.587        -0.440        -3.370        -4.261
4.043_125        -2.354         1.549        -0.290        -0.147        -2.005        -3.247
4.043_150        -1.079         0.273        -0.100        -0.024        -0.890        -1.820
4.043_200        -0.352         0.008        -0.017        -0.001        -0.221        -0.583
4.044_080       -15.621        26.887        -3.927        -3.081        -6.941        -2.683
4.044_085       -12.675        19.080        -2.879        -2.211        -5.695        -4.380
4.044_090       -10.439        13.524        -2.183        -1.565        -4.697        -5.360
4.044_095        -8.716         9.575        -1.700        -1.100        -3.896        -5.836
4.044_100        -7.386         6.771        -1.352        -0.770        -3.245        -5.982
4.044_105        -6.353         4.778        -1.094        -0.540        -2.711        -5.919
4.044_110        -5.539         3.365        -0.897        -0.379        -2.271        -5.722
4.044_125        -3.917         1.172        -0.524        -0.136        -1.366        -4.772
4.044_150        -2.565         0.200        -0.246        -0.030        -0.626        -3.268
4.044_200        -1.402         0.005        -0.074        -0.003        -0.167        -1.641
4.045_080       -22.215        36.746        -5.354        -4.581        -8.154        -3.558
4.045_085       -17.946        26.830        -3.887        -3.452        -6.723        -5.179
4.045_090       -14.625        19.566        -2.916        -2.553        -5.570        -6.098
4.045_095       -12.036        14.255        -2.247        -1.866        -4.635        -6.529
4.045_100       -10.010        10.376        -1.770        -1.353        -3.871        -6.627
4.045_105        -8.415         7.543        -1.417        -0.976        -3.243        -6.508
4.045_110        -7.152         5.478        -1.149        -0.702        -2.724        -6.250
4.045_125        -4.662         2.087        -0.643        -0.262        -1.639        -5.120
4.045_150        -2.678         0.412        -0.271        -0.054        -0.738        -3.330
4.045_200        -1.228         0.015        -0.064        -0.004        -0.182        -1.462
4.046_080       -17.771        35.451        -3.771        -3.620       -13.168        -2.879
4.046_085       -13.855        25.338        -2.727        -2.660       -11.036        -4.942
4.046_090       -10.935        18.082        -2.046        -1.926        -9.280        -6.105
4.046_095        -8.750        12.883        -1.581        -1.381        -7.827        -6.655
4.046_100        -7.110         9.171        -1.252        -0.986        -6.621        -6.798
4.046_105        -5.872         6.516        -1.011        -0.703        -5.611        -6.682
4.046_110        -4.926         4.621        -0.829        -0.502        -4.766        -6.402
4.046_125        -3.181         1.642        -0.486        -0.187        -2.968        -5.181
4.046_150        -1.907         0.287        -0.229        -0.043        -1.421        -3.313
4.046_200        -0.967         0.008        -0.067        -0.005        -0.405        -1.436
4.047_080       -26.746        47.271        -6.735        -5.914       -12.102        -4.226
4.047_085       -21.495        35.014        -4.833        -4.586       -10.148        -6.047
4.047_090       -17.384        25.903        -3.582        -3.481        -8.543        -7.088
4.047_095       -14.165        19.135        -2.732        -2.605        -7.214        -7.581
4.047_100       -11.642        14.125        -2.135        -1.930        -6.111        -7.693
4.047_105        -9.663        10.426        -1.701        -1.422        -5.195        -7.554
4.047_110        -8.102         7.693        -1.376        -1.043        -4.428        -7.257
4.047_125        -5.053         3.075        -0.775        -0.410        -2.772        -5.937
4.047_150        -2.723         0.661        -0.334        -0.091        -1.326        -3.813
4.047_200        -1.153         0.031        -0.081        -0.007        -0.364        -1.575
4.048_080       -21.683        38.953        -4.999        -4.241       -10.761        -2.731
4.048_085       -17.341        28.815        -3.554        -3.222        -9.079        -4.381
4.048_090       -13.970        21.339        -2.613        -2.405        -7.696        -5.345
4.048_095       -11.342        15.804        -1.978        -1.775        -6.544        -5.836
4.048_100        -9.290        11.721        -1.536        -1.301        -5.586        -5.992
4.048_105        -7.683         8.714        -1.217        -0.950        -4.785        -5.922
4.048_110        -6.412         6.485        -0.982        -0.693        -4.109        -5.711
4.048_125        -3.921         2.674        -0.551        -0.271        -2.630        -4.699
4.048_150        -2.012         0.624        -0.241        -0.061        -1.310        -2.998
4.048_200        -0.768         0.035        -0.062        -0.005        -0.378        -1.177
4.049_080       -25.360        43.525        -6.274        -5.376       -10.669        -4.153
4.049_085       -20.437        32.111        -4.516        -4.136        -8.907        -5.886
4.049_090       -16.591        23.665        -3.360        -3.117        -7.469        -6.872
4.049_095       -13.585        17.423        -2.573        -2.316        -6.286        -7.335
4.049_100       -11.228        12.822        -2.017        -1.705        -5.308        -7.436
4.049_105        -9.373         9.434        -1.610        -1.248        -4.497        -7.295
4.049_110        -7.905         6.938        -1.305        -0.911        -3.821        -7.003
4.049_125        -5.027         2.741        -0.734        -0.353        -2.370        -5.743
4.049_150        -2.787         0.577        -0.314        -0.077        -1.117        -3.717
4.049_200        -1.228         0.025        -0.076        -0.006        -0.297        -1.581
4.050_080       -14.876        29.661        -3.701        -3.564        -9.528        -2.009
4.050_085       -11.646        21.195        -2.633        -2.606        -7.937        -3.627
4.050_090        -9.201        15.125        -1.934        -1.877        -6.638        -4.524
